Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.35596979651438876,0.3860017487491555,1.0131055940019422,439
2,7,0,0.29929442189100985,0.34922376330443305,1.0131055940019422,530
3,8,0,0.33276904114481415,0.3445939462800416,1.0131055940019422,743
4,9,0,0.33276904114481415,0.3445939462800416,1.0131055940019422,359
5,10,0,0.30445343031524963,0.316906308973804,1.0131055940019422,638
6,11,0,0.2949707837788143,0.31658107995216056,1.0131055940019422,159
7,12,0,0.2949707837788143,0.31658107995216056,1.0131055940019422,221
8,13,1,0.16833258452857153,0.23107731594140038,0.5001421374138355,595
9,14,1,0.1728132593090829,0.2066602488181393,0.5001421374138355,353
10,15,1,0.1728132593090829,0.2066602488181393,0.5001421374138355,167
11,16,1,0.1728132593090829,0.2066602488181393,0.5001421374138355,232
12,17,1,0.1728132593090829,0.2066602488181393,0.5001421374138355,731
13,18,1,0.1728132593090829,0.2066602488181393,0.5001421374138355,307
14,19,1,0.19281068699021472,0.2066602488181393,0.5001421374138355,741
15,20,1,0.19281068699021472,0.2066602488181393,0.5001421374138355,69
16,21,1,0.19281068699021472,0.2066602488181393,0.5001421374138355,648
17,22,1,0.19279036167167432,0.20666024865935703,0.5001421374138355,464
18,23,1,0.19279036167167432,0.20666024865935703,0.5001421374138355,149
19,24,1,0.26356204543916034,0.20666024865935703,0.9712788831140204,694
20,25,1,0.2206515844363052,0.1985396323483622,0.9712788831140204,596
21,26,1,0.2206515844363052,0.1985396323483622,0.9712788831140204,212
22,27,1,0.2039259612457354,0.1947695778888009,0.9712788831140204,593
23,28,1,0.2039259612457354,0.1947695778888009,0.9712788831140204,630
24,29,1,0.1950359746542682,0.18410977404547935,0.9712788831140204,138
25,30,2,0.1663600103373142,0.1565575080063758,0.9712788831140204,90
26,31,2,0.1663600103373142,0.1565575080063758,0.9712788831140204,137
27,32,2,0.15703779412790994,0.1397383372641561,0.9712788831140204,634
28,33,2,0.15703779412790994,0.1397383372641561,0.9712788831140204,198
29,34,2,0.15410424053469712,0.13877050819073128,0.9712788831140204,479
30,35,2,0.15410424053469712,0.13877050819073128,0.9712788831140204,333
31,36,2,0.1502488931121137,0.13797676019196412,0.9712788831140204,432
32,37,2,0.149970228215422,0.13489117983985022,0.9712788831140204,775
33,38,2,0.14963274417212077,0.12796286119571762,0.9712788831140204,158
34,39,2,0.14963274417212077,0.12796286119571762,0.9712788831140204,266
35,40,2,0.14963274417212077,0.12796286119571762,0.9712788831140204,436
36,41,2,0.14963274417212077,0.12796286119571762,0.9712788831140204,7
37,42,3,0.14083081804434897,0.12673040131512228,0.9712788831140204,597
38,43,3,0.14083081804434897,0.12673040131512228,0.9712788831140204,459
39,44,4,0.133021256634195,0.12289546544975363,0.9712788831140204,499
40,45,4,0.133021256634195,0.12289546544975363,0.9712788831140204,386
41,46,4,0.133021256634195,0.12289546544975363,0.9712788831140204,572
42,47,4,0.133021256634195,0.12289546544975363,0.9712788831140204,109
43,48,4,0.133021256634195,0.12289546544975363,0.9712788831140204,415
44,49,4,0.133021256634195,0.12289546544975363,0.9712788831140204,71
45,50,4,0.133021256634195,0.12289546544975363,0.9712788831140204,135
46,51,4,0.133021256634195,0.12289546544975363,0.9712788831140204,424
47,52,4,0.133021256634195,0.12289546544975363,0.9712788831140204,28
48,53,4,0.133021256634195,0.12289546544975363,0.9712788831140204,275
49,54,4,0.133021256634195,0.12289546544975363,0.9712788831140204,72
50,55,4,0.12601405933244592,0.11512592885402123,0.9712788831140204,164
51,56,4,0.12601405933244592,0.11512592885402123,0.9712788831140204,446
