Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,1,0.29110779372860984,0.6401640780736843,0.8507402102469921,779
2,7,1,0.2733214470682829,0.42819166855775365,0.8507402102469921,496
3,8,1,0.2733214470682829,0.42819166855775365,0.8507402102469921,332
4,9,1,0.09492807408684732,0.33415294935264933,0.219962407087302,804
5,10,1,0.09492807408684732,0.33415294935264933,0.219962407087302,631
6,11,1,0.09492807408684732,0.33415294935264933,0.219962407087302,347
7,12,1,0.2805842300853486,0.33415294935264933,1.0232088540793538,66
8,13,1,0.2805842300853486,0.33415294935264933,1.0232088540793538,161
9,14,1,0.2524394992073906,0.33196911898397335,1.0232088540793538,128
10,15,2,0.22500615554314068,0.29026055936847805,1.0232088540793538,786
11,16,2,0.22500615554314068,0.29026055936847805,1.0232088540793538,116
12,17,2,0.22500615554314068,0.29026055936847805,1.0232088540793538,6
13,18,2,0.026154382557919943,0.22945273304159813,0.079238752697512,43
14,19,2,0.026154382557919943,0.22945273304159813,0.079238752697512,729
15,20,3,0.021795318798266617,0.19848276799084988,0.079238752697512,188
16,21,3,0.021795318798266617,0.19848276799084988,0.079238752697512,647
17,22,4,0.018681701827085673,0.19273975182027497,0.079238752697512,795
18,23,4,0.018681701827085673,0.19273975182027497,0.079238752697512,393
19,24,4,0.018681701827085673,0.19273975182027497,0.079238752697512,215
20,25,4,0.018681701827085673,0.19273975182027497,0.079238752697512,536
21,26,4,0.018681701827085673,0.19273975182027497,0.079238752697512,7
22,27,4,0.028848113350469006,0.16708338826819016,0.10001299401415235,57
23,28,4,0.029052686670248445,0.15939442349005933,0.10001299401415235,685
24,29,4,0.029052686670248445,0.15939442349005933,0.10001299401415235,320
25,30,4,0.029052686670248445,0.15939442349005933,0.10001299401415235,732
26,31,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,771
27,32,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,86
28,33,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,430
29,34,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,40
30,35,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,543
31,36,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,257
32,37,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,753
33,38,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,669
34,39,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,269
35,40,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,403
36,41,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,306
37,42,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,73
38,43,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,713
39,44,4,0.03253229596235512,0.15720588532480226,0.10001299401415235,15
40,45,4,0.023289345008129358,0.171774665207351,0.079238752697512,539
41,46,4,0.023289345008129358,0.171774665207351,0.079238752697512,341
42,47,4,0.023289345008129358,0.171774665207351,0.079238752697512,718
43,48,4,0.023289345008129358,0.171774665207351,0.079238752697512,284
44,49,4,0.023289345008129358,0.171774665207351,0.079238752697512,450
45,50,5,0.021172131825572146,0.12248454986509391,0.079238752697512,204
46,51,5,0.021172131825572146,0.12248454986509391,0.079238752697512,494
47,52,5,0.02724723624588114,0.1173477911041539,0.09407338486928009,435
48,53,5,0.02724723624588114,0.1173477911041539,0.09407338486928009,380
49,54,5,0.02724723624588114,0.1173477911041539,0.09407338486928009,88
50,55,5,0.02724723624588114,0.1173477911041539,0.09407338486928009,174
51,56,6,0.025151294996197972,0.11633566635282669,0.09407338486928009,520
52,57,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,609
53,58,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,463
54,59,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,455
55,60,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,148
56,61,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,250
57,62,6,0.03718743660942063,0.11511438114822602,0.19365727758131512,14
58,63,6,0.039994005709740425,0.10926923891021784,0.19365727758131512,337
59,64,6,0.039994005709740425,0.10926923891021784,0.19365727758131512,248
60,65,6,0.039994005709740425,0.10926923891021784,0.19365727758131512,623
61,66,6,0.039994005709740425,0.10926923891021784,0.19365727758131512,111
62,67,6,0.039994005709740425,0.10926923891021784,0.19365727758131512,406
63,68,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,607
64,69,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,410
65,70,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,621
66,71,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,263
67,72,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,319
68,73,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,114
69,74,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,357
70,75,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,504
71,76,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,296
72,77,6,0.04510511389387778,0.10657934480872647,0.19365727758131512,153
73,78,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,339
74,79,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,387
75,80,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,79
76,81,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,490
77,82,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,573
78,83,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,728
