Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.43115124346374756,0.6359563298878144,1.013386218987243,504
2,7,0,0.43115124346374756,0.6359563298878144,1.013386218987243,179
3,8,0,0.20474502176313703,0.5462366235230922,0.3709036478953401,190
4,9,0,0.24261255903868684,0.5404882222476415,0.3709036478953401,243
5,10,0,0.1543296349409546,0.5309449924519596,0.31834763358978646,664
6,11,0,0.1543296349409546,0.5309449924519596,0.31834763358978646,359
7,12,0,0.29625833496549087,0.5309449924519596,0.7220444350390997,454
8,13,0,0.29625833496549087,0.5309449924519596,0.7220444350390997,357
9,14,0,0.29625833496549087,0.5309449924519596,0.7220444350390997,393
10,15,0,0.29625833496549087,0.5309449924519596,0.7220444350390997,397
11,16,0,0.3370350954551598,0.5309449924519596,0.7220444350390997,743
12,17,0,0.23608468697773405,0.49071054841666956,0.5001421374138355,443
13,18,0,0.22498826983201695,0.43216798345923113,0.5001421374138355,74
14,19,0,0.1765963802210186,0.328838920257041,0.5001421374138355,164
15,20,0,0.18422958450559682,0.323095432660994,0.5001421374138355,656
16,21,0,0.11943690048981588,0.2854761033644414,0.222395605928488,755
17,22,0,0.11943690048981588,0.2854761033644414,0.222395605928488,158
18,23,0,0.12196973160859216,0.2766628376035247,0.222395605928488,804
19,24,0,0.12196973160859216,0.2766628376035247,0.222395605928488,354
20,25,0,0.11291261936942792,0.2762431867712202,0.222395605928488,130
21,26,0,0.11291261936942792,0.2762431867712202,0.222395605928488,230
22,27,0,0.11291261936942792,0.2762431867712202,0.222395605928488,23
23,28,0,0.11291261936942792,0.2762431867712202,0.222395605928488,627
24,29,0,0.11291261936942792,0.2762431867712202,0.222395605928488,86
25,30,0,0.12222338825846915,0.27475964008753295,0.222395605928488,645
26,31,0,0.1212750455776643,0.26283206248166996,0.222395605928488,800
27,32,0,0.1212750455776643,0.26283206248166996,0.222395605928488,514
28,33,1,0.097131446394112,0.19196159268424343,0.222395605928488,781
29,34,1,0.097131446394112,0.19196159268424343,0.222395605928488,625
30,35,1,0.097131446394112,0.19196159268424343,0.222395605928488,53
31,36,1,0.097131446394112,0.19196159268424343,0.222395605928488,275
32,37,1,0.09507655870856288,0.18975525402025384,0.222395605928488,726
33,38,2,0.0813598868764379,0.18146897857197905,0.222395605928488,785
34,39,3,0.07396353352403445,0.16810082084750372,0.222395605928488,147
35,40,3,0.07191162936585373,0.1677667065836133,0.222395605928488,526
36,41,3,0.07191162936585373,0.1677667065836133,0.222395605928488,20
37,42,3,0.0838147313031727,0.1664326310669653,0.222395605928488,24
38,43,3,0.08501898902044179,0.16094259810365677,0.222395605928488,776
39,44,3,0.08501898902044179,0.16094259810365677,0.222395605928488,521
40,45,3,0.08501898902044179,0.16094259810365677,0.222395605928488,565
41,46,3,0.08501898902044179,0.16094259810365677,0.222395605928488,219
42,47,3,0.08501898902044179,0.16094259810365677,0.222395605928488,302
43,48,3,0.08453977445541543,0.1609613372732046,0.222395605928488,485
44,49,3,0.08453977445541543,0.1609613372732046,0.222395605928488,319
45,50,3,0.08453977445541543,0.1609613372732046,0.222395605928488,622
46,51,3,0.08712749872100309,0.14692468259988967,0.222395605928488,183
47,52,3,0.08712749872100309,0.14692468259988967,0.222395605928488,637
48,53,3,0.08712749872100309,0.14692468259988967,0.222395605928488,12
49,54,4,0.07896943136699205,0.13577325303996698,0.222395605928488,595
50,55,4,0.07896943136699205,0.13577325303996698,0.222395605928488,628
51,56,4,0.07896943136699205,0.13577325303996698,0.222395605928488,728
52,57,4,0.09309019909878122,0.13577325303996698,0.2766601796120403,651
53,58,4,0.07868977160216609,0.13394469763469016,0.2766601796120403,173
54,59,4,0.07868977160216609,0.13394469763469016,0.2766601796120403,191
55,60,4,0.07868977160216609,0.13394469763469016,0.2766601796120403,569
56,61,4,0.07868977160216609,0.13394469763469016,0.2766601796120403,281
57,62,4,0.07868977160216609,0.13394469763469016,0.2766601796120403,561
58,63,4,0.07431170557708204,0.13376433420419284,0.2766601796120403,778
59,64,4,0.07431170557708204,0.13376433420419284,0.2766601796120403,144
60,65,4,0.07431170557708204,0.13376433420419284,0.2766601796120403,94
61,66,4,0.07431170557708204,0.13376433420419284,0.2766601796120403,706
62,67,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,600
63,68,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,497
64,69,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,737
65,70,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,404
66,71,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,572
67,72,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,552
68,73,5,0.06935759187194325,0.1310383670288056,0.2766601796120403,658
69,74,6,0.06502274237994678,0.12508880247791948,0.2766601796120403,688
70,75,6,0.06430526907446019,0.12427219819312929,0.2766601796120403,605
71,76,6,0.06430526907446019,0.12427219819312929,0.2766601796120403,305
72,77,6,0.05865347311264249,0.12263701097548912,0.222395605928488,640
73,78,6,0.05865347311264249,0.12263701097548912,0.222395605928488,118
74,79,6,0.05865347311264249,0.12263701097548912,0.222395605928488,293
75,80,6,0.05865347311264249,0.12263701097548912,0.222395605928488,700
76,81,6,0.05865347311264249,0.12263701097548912,0.222395605928488,95
77,82,6,0.05931518339818461,0.12140639684902489,0.222395605928488,570
78,83,7,0.05619333164038542,0.11533832722194756,0.222395605928488,588
79,84,7,0.05619333164038542,0.11533832722194756,0.222395605928488,343
80,85,7,0.05619333164038542,0.11533832722194756,0.222395605928488,338
81,86,7,0.05619333164038542,0.11533832722194756,0.222395605928488,724
82,87,7,0.05619333164038542,0.11533832722194756,0.222395605928488,598
83,88,7,0.05619333164038542,0.11533832722194756,0.222395605928488,475
84,89,7,0.05460087034953681,0.11525192636781713,0.222395605928488,538
85,90,7,0.05253891234171987,0.11358396769709354,0.222395605928488,47
86,91,7,0.05253891234171987,0.11358396769709354,0.222395605928488,621
87,92,7,0.05253891234171987,0.11358396769709354,0.222395605928488,712
88,93,7,0.05253891234171987,0.11358396769709354,0.222395605928488,382
89,94,7,0.05253891234171987,0.11358396769709354,0.222395605928488,143
90,95,7,0.05253891234171987,0.11358396769709354,0.222395605928488,304
91,96,7,0.05253891234171987,0.11358396769709354,0.222395605928488,659
92,97,7,0.05253891234171987,0.11358396769709354,0.222395605928488,445
93,98,7,0.05253891234171987,0.11358396769709354,0.222395605928488,406
94,99,7,0.05253891234171987,0.11358396769709354,0.222395605928488,210
95,100,7,0.05253891234171987,0.11358396769709354,0.222395605928488,759
96,101,7,0.05253891234171987,0.11358396769709354,0.222395605928488,312
97,102,7,0.05253891234171987,0.11358396769709354,0.222395605928488,369
98,103,7,0.05253891234171987,0.11358396769709354,0.222395605928488,453
99,104,7,0.052339565843220075,0.11358526302548373,0.21820932945999247,654
