Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.3544146823503812,0.40762735354702195,0.8191235335283799,698
2,7,0,0.3544146823503812,0.40762735354702195,0.8191235335283799,478
3,8,0,0.3544146823503812,0.40762735354702195,0.8191235335283799,311
4,9,0,0.30864219939530374,0.3839470508553471,0.8191235335283799,575
5,10,0,0.27291326796768534,0.38299770871367533,0.8191235335283799,140
6,11,0,0.2447251594634176,0.37215802511236573,0.8191235335283799,110
7,12,1,0.21753347507859344,0.20654604008159605,0.8191235335283799,682
8,13,2,0.22895725774367515,0.19115435007189557,0.8191235335283799,184
9,14,2,0.22895725774367515,0.19115435007189557,0.8191235335283799,159
10,15,2,0.22895725774367515,0.19115435007189557,0.8191235335283799,743
11,16,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,620
12,17,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,55
13,18,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,115
14,19,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,57
15,20,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,332
16,21,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,325
17,22,2,0.27320878222615236,0.19115435007189557,0.8191235335283799,221
18,23,2,0.2914638810446902,0.19115435007189557,0.8191235335283799,709
19,24,2,0.18298430268146182,0.19064280075318624,0.8191235335283799,605
20,25,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,587
21,26,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,327
22,27,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,29
23,28,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,423
24,29,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,500
25,30,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,285
26,31,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,523
27,32,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,477
28,33,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,280
29,34,2,0.16973082510129603,0.17251665465513538,0.8191235335283799,112
30,35,3,0.15275774259116642,0.1716955068225315,0.8191235335283799,805
31,36,3,0.15275774259116642,0.1716955068225315,0.8191235335283799,363
32,37,3,0.15275774259116642,0.1716955068225315,0.8191235335283799,557
33,38,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,726
34,39,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,308
35,40,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,622
36,41,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,345
37,42,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,84
38,43,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,617
39,44,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,246
40,45,3,0.14583272685911683,0.17100697438864837,0.8191235335283799,737
41,46,4,0.1336799996208571,0.1629173710932846,0.8191235335283799,592
42,47,5,0.09722127698810767,0.14626443382356183,0.8191235335283799,680
43,48,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,584
44,49,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,556
45,50,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,716
46,51,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,640
47,52,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,359
48,53,6,0.0897427172197917,0.14251080889757137,0.8191235335283799,441
49,54,6,0.08925861486627276,0.13194652250222913,0.8191235335283799,777
50,55,6,0.08479463845510839,0.1292691764841452,0.8191235335283799,546
51,56,6,0.08479463845510839,0.1292691764841452,0.8191235335283799,366
52,57,7,0.08288299951868185,0.12852936227180378,0.8191235335283799,168
53,58,7,0.08288299951868185,0.12852936227180378,0.8191235335283799,4
54,59,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,517
55,60,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,237
56,61,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,281
57,62,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,50
58,63,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,405
59,64,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,568
60,65,8,0.07735746621743639,0.1243812230516953,0.8191235335283799,30
61,66,9,0.022749230648877742,0.1104454474920701,0.07977978461991664,786
62,67,9,0.022749230648877742,0.1104454474920701,0.07977978461991664,466
63,68,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,85
64,69,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,18
65,70,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,409
66,71,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,225
67,72,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,604
68,73,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,329
69,74,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,403
70,75,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,229
71,76,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,616
72,77,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,369
73,78,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,531
74,79,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,651
75,80,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,445
76,81,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,65
77,82,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,330
78,83,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,753
79,84,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,609
80,85,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,247
81,86,10,0.02132740373332288,0.10760542309788686,0.07977978461991664,183
82,87,10,0.02123864096818462,0.10146779712016091,0.07977978461991664,789
83,88,10,0.02389518384626899,0.09842616255609599,0.07977978461991664,725
84,89,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,597
85,90,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,122
86,91,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,157
87,92,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,127
88,93,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,449
89,94,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,758
90,95,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,5
91,96,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,347
92,97,11,0.020356128042937335,0.09149838425922958,0.07977978461991664,694
93,98,11,0.017705790931601937,0.0907190386195637,0.07977978461991664,779
94,99,11,0.017705790931601937,0.0907190386195637,0.07977978461991664,388
95,100,11,0.01874670623278302,0.09038705006166943,0.07977978461991664,146
96,101,11,0.01874670623278302,0.09038705006166943,0.07977978461991664,356
97,102,11,0.01874670623278302,0.09038705006166943,0.07977978461991664,63
98,103,11,0.01874670623278302,0.09038705006166943,0.07977978461991664,639
99,104,11,0.01874670623278302,0.09038705006166943,0.07977978461991664,282
