Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.18942586324599858,0.45499015627961814,0.27819915545022056,442
2,7,1,0.14123782043594985,0.30572290389999124,0.27819915545022056,688
3,8,2,0.1047298171175064,0.24474552993958665,0.27819915545022056,147
4,9,2,0.1047298171175064,0.24474552993958665,0.27819915545022056,407
5,10,2,0.1047298171175064,0.24474552993958665,0.27819915545022056,308
6,11,2,0.1047298171175064,0.24474552993958665,0.27819915545022056,155
7,12,2,0.21839835168708385,0.24474552993958665,0.786741024534971,626
8,13,2,0.1928436885732682,0.2180223432658765,0.786741024534971,417
9,14,2,0.1928436885732682,0.2180223432658765,0.786741024534971,755
10,15,2,0.08854018910296926,0.2028261197152502,0.27819915545022056,603
11,16,2,0.09278352340237311,0.20224928491782418,0.27819915545022056,802
12,17,2,0.08663904098589194,0.19935900879838347,0.27819915545022056,146
13,18,2,0.08663904098589194,0.19935900879838347,0.27819915545022056,225
14,19,2,0.0867003480136941,0.194119476131126,0.27819915545022056,723
15,20,2,0.0867003480136941,0.194119476131126,0.27819915545022056,3
16,21,2,0.09026988871405166,0.1847513802539877,0.27819915545022056,515
17,22,2,0.09320003323960457,0.17146802784676038,0.27819915545022056,772
18,23,2,0.09125347599923743,0.17146802784676038,0.2548404685658146,25
19,24,2,0.09125347599923743,0.17146802784676038,0.2548404685658146,56
20,25,2,0.09125347599923743,0.17146802784676038,0.2548404685658146,196
21,26,2,0.09125347599923743,0.17146802784676038,0.2548404685658146,135
22,27,2,0.08456885026143358,0.14362311902178507,0.2548404685658146,529
23,28,2,0.08456885026143358,0.14362311902178507,0.2548404685658146,99
24,29,2,0.08456885026143358,0.14362311902178507,0.2548404685658146,551
25,30,2,0.08456885026143358,0.14362311902178507,0.2548404685658146,102
26,31,3,0.05189477235290522,0.13196131431243388,0.12596529571762732,85
27,32,3,0.05189477235290522,0.13196131431243388,0.12596529571762732,505
28,33,3,0.05189477235290522,0.13196131431243388,0.12596529571762732,273
29,34,3,0.05189477235290522,0.13196131431243388,0.12596529571762732,516
30,35,3,0.05834774131047056,0.13176214462830396,0.1357833688012547,774
31,36,3,0.056892174271735436,0.1286624300336628,0.1357833688012547,577
32,37,3,0.056892174271735436,0.1286624300336628,0.1357833688012547,137
33,38,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,771
34,39,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,282
35,40,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,556
36,41,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,338
37,42,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,460
38,43,3,0.05735594795970743,0.12830200301230069,0.1357833688012547,480
39,44,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,468
40,45,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,697
41,46,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,758
42,47,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,289
43,48,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,631
44,49,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,730
45,50,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,698
46,51,3,0.06267297477656737,0.12827923067317556,0.1357833688012547,654
47,52,3,0.0692302205560441,0.11633136423074182,0.16758890724819517,479
48,53,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,804
49,54,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,35
50,55,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,128
51,56,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,153
52,57,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,748
53,58,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,678
54,59,3,0.07322648513046796,0.11633136423074182,0.16758890724819517,276
55,60,3,0.07185975534869363,0.11504323611519317,0.16758890724819517,672
56,61,3,0.07185975534869363,0.11504323611519317,0.16758890724819517,622
57,62,3,0.07185975534869363,0.11504323611519317,0.16758890724819517,567
58,63,3,0.07143045267033973,0.10247790492413081,0.16758890724819517,587
59,64,3,0.07143045267033973,0.10247790492413081,0.16758890724819517,23
60,65,3,0.07143045267033973,0.10247790492413081,0.16758890724819517,645
61,66,3,0.07143045267033973,0.10247790492413081,0.16758890724819517,327
62,67,3,0.07143045267033973,0.10247790492413081,0.16758890724819517,293
63,68,3,0.07268596097907354,0.10190689897945421,0.16758890724819517,580
64,69,3,0.07268596097907354,0.10190689897945421,0.16758890724819517,475
65,70,3,0.07268596097907354,0.10190689897945421,0.16758890724819517,115
66,71,3,0.07268596097907354,0.10190689897945421,0.16758890724819517,459
67,72,3,0.07268596097907354,0.10190689897945421,0.16758890724819517,95
68,73,3,0.0737799447812655,0.10184802557701335,0.16758890724819517,799
