Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,1,0.12098270512253675,0.34482736523458746,0.24488742891950002,597
2,7,1,0.1061924939179699,0.3314837517506916,0.24488742891950002,491
3,8,1,0.1604207047776409,0.3314837517506916,0.4315617590759958,742
4,9,1,0.1604207047776409,0.3314837517506916,0.4315617590759958,321
5,10,1,0.1604207047776409,0.3314837517506916,0.4315617590759958,277
6,11,1,0.1604207047776409,0.3314837517506916,0.4315617590759958,400
7,12,1,0.09656785793374034,0.3265568511800358,0.24488742891950002,87
8,13,1,0.09656785793374034,0.3265568511800358,0.24488742891950002,172
9,14,1,0.094092271471422,0.3138085436869374,0.24488742891950002,128
10,15,1,0.094092271471422,0.3138085436869374,0.24488742891950002,301
11,16,1,0.094092271471422,0.3138085436869374,0.24488742891950002,457
12,17,1,0.094092271471422,0.3138085436869374,0.24488742891950002,137
13,18,1,0.09695951387391918,0.27400440378491014,0.24488742891950002,731
14,19,1,0.09695951387391918,0.27400440378491014,0.24488742891950002,307
15,20,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,506
16,21,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,315
17,22,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,112
18,23,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,302
19,24,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,13
20,25,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,234
21,26,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,467
22,27,2,0.08618623455459483,0.22312313455307742,0.24488742891950002,226
23,28,2,0.09536633592225247,0.2213694434496187,0.24488742891950002,441
24,29,2,0.09536633592225247,0.2213694434496187,0.24488742891950002,40
25,30,2,0.09536633592225247,0.2213694434496187,0.24488742891950002,108
26,31,2,0.03609594727756582,0.15121902134392623,0.079238752697512,173
27,32,2,0.03609594727756582,0.15121902134392623,0.079238752697512,436
28,33,2,0.04723872527906536,0.1314418923970785,0.12523817128956208,724
29,34,2,0.04723872527906536,0.1314418923970785,0.12523817128956208,752
30,35,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,61
31,36,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,449
32,37,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,455
33,38,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,293
34,39,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,563
35,40,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,656
36,41,2,0.0473175660728812,0.12362470768576944,0.12523817128956208,647
37,42,2,0.05476298313118688,0.12362470768576944,0.12523817128956208,607
38,43,2,0.05476298313118688,0.12362470768576944,0.12523817128956208,757
39,44,2,0.05476298313118688,0.12362470768576944,0.12523817128956208,252
40,45,3,0.0497845301192608,0.11982839205299382,0.12523817128956208,595
41,46,4,0.04336959755086074,0.11819864791160895,0.12523817128956208,528
42,47,4,0.04336959755086074,0.11819864791160895,0.12523817128956208,341
43,48,4,0.04336959755086074,0.11819864791160895,0.12523817128956208,711
44,49,4,0.04336959755086074,0.11819864791160895,0.12523817128956208,655
45,50,4,0.04048968067264058,0.11286594713402802,0.12523817128956208,533
