Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,1,0.2886315823336138,0.45666240525758967,0.676725486669878,308
2,7,1,0.2886315823336138,0.45666240525758967,0.676725486669878,149
3,8,1,0.26963672138315403,0.38912178564398053,0.676725486669878,609
4,9,1,0.21456450380079733,0.33518930400218794,0.676725486669878,547
5,10,2,0.07117273493179124,0.264944470126586,0.19365727758131512,786
6,11,2,0.07117273493179124,0.264944470126586,0.19365727758131512,194
7,12,2,0.07117273493179124,0.264944470126586,0.19365727758131512,257
8,13,2,0.06371948275248551,0.2317310851812683,0.19365727758131512,106
9,14,2,0.06371948275248551,0.2317310851812683,0.19365727758131512,42
10,15,2,0.06371948275248551,0.2317310851812683,0.19365727758131512,761
11,16,2,0.06371948275248551,0.2317310851812683,0.19365727758131512,23
12,17,2,0.05788824146549259,0.21252293803256045,0.19365727758131512,544
13,18,2,0.05788824146549259,0.21252293803256045,0.19365727758131512,415
14,19,2,0.05788824146549259,0.21252293803256045,0.19365727758131512,249
15,20,2,0.05788824146549259,0.21252293803256045,0.19365727758131512,313
16,21,2,0.05688918116782675,0.20491385150948901,0.19365727758131512,678
17,22,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,586
18,23,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,462
19,24,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,324
20,25,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,733
21,26,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,534
22,27,3,0.049778033521848404,0.17802891215041824,0.19365727758131512,276
23,28,3,0.06957963727298033,0.17463732501369023,0.22799246728203573,460
24,29,3,0.06957963727298033,0.17463732501369023,0.22799246728203573,228
25,30,3,0.06585886282152265,0.1716150692227913,0.22799246728203573,666
26,31,3,0.06585886282152265,0.1716150692227913,0.22799246728203573,29
27,32,3,0.06585886282152265,0.1716150692227913,0.22799246728203573,648
28,33,3,0.06585886282152265,0.1716150692227913,0.22799246728203573,260
29,34,3,0.06795854782381973,0.1716150692227913,0.22799246728203573,728
30,35,3,0.06795854782381973,0.1716150692227913,0.22799246728203573,178
31,36,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,604
32,37,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,197
33,38,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,143
34,39,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,410
35,40,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,327
36,41,3,0.06747697994613044,0.1661651093695698,0.22799246728203573,408
37,42,3,0.073522513770408,0.1656325213554012,0.22799246728203573,775
38,43,3,0.073522513770408,0.1656325213554012,0.22799246728203573,261
39,44,3,0.11410138750298393,0.16538976407618733,0.6416267460264712,37
40,45,3,0.12252876301498673,0.13911701652339367,0.6416267460264712,376
41,46,3,0.12252876301498673,0.13911701652339367,0.6416267460264712,248
42,47,3,0.15497238695320453,0.13911701652339367,0.6416267460264712,55
43,48,3,0.15497238695320453,0.13911701652339367,0.6416267460264712,321
44,49,3,0.15247348170238928,0.12772928356307942,0.6416267460264712,428
45,50,3,0.15247348170238928,0.12772928356307942,0.6416267460264712,527
46,51,3,0.15247348170238928,0.12772928356307942,0.6416267460264712,650
47,52,3,0.15247348170238928,0.12772928356307942,0.6416267460264712,0
48,53,3,0.15247348170238928,0.12772928356307942,0.6416267460264712,253
49,54,3,0.09358043863176058,0.12575133434096286,0.24051202018302606,373
50,55,3,0.09358043863176058,0.12575133434096286,0.24051202018302606,343
51,56,3,0.09358043863176058,0.12575133434096286,0.24051202018302606,329
52,57,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,585
53,58,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,265
54,59,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,31
55,60,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,318
56,61,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,463
57,62,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,747
58,63,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,10
59,64,3,0.09306176618031908,0.12291931501468806,0.24051202018302606,617
60,65,4,0.08628772684558055,0.12447502314722439,0.24051202018302606,690
61,66,4,0.08628772684558055,0.12447502314722439,0.24051202018302606,281
62,67,4,0.08628772684558055,0.12447502314722439,0.24051202018302606,252
63,68,4,0.08822792598073895,0.12205279038811762,0.24051202018302606,468
64,69,4,0.08822792598073895,0.12205279038811762,0.24051202018302606,623
65,70,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,458
66,71,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,482
67,72,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,715
68,73,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,370
69,74,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,94
70,75,4,0.08758366666760475,0.12191257553784321,0.24051202018302606,673
71,76,4,0.139203730863173,0.12191257553784321,1.0167448221878335,142
72,77,4,0.14336192026300562,0.12174390288143402,1.0167448221878335,654
73,78,4,0.14336192026300562,0.12174390288143402,1.0167448221878335,536
74,79,4,0.14336192026300562,0.12174390288143402,1.0167448221878335,71
75,80,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,488
76,81,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,134
77,82,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,223
78,83,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,490
79,84,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,395
80,85,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,144
81,86,4,0.13582726467052356,0.11561850101448809,1.0167448221878335,550
82,87,5,0.1286784612668118,0.11022003741630468,1.0167448221878335,205
83,88,5,0.1286784612668118,0.11022003741630468,1.0167448221878335,619
84,89,5,0.1286784612668118,0.11022003741630468,1.0167448221878335,140
85,90,5,0.1286784612668118,0.11022003741630468,1.0167448221878335,740
86,91,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,538
87,92,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,126
88,93,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,137
89,94,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,384
90,95,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,734
91,96,5,0.12346174349464187,0.10792200334371183,1.0167448221878335,662
92,97,5,0.11903385372579886,0.10733009368258277,1.0167448221878335,548
93,98,5,0.06696710623901614,0.10006953768286034,0.21704005895875428,169
94,99,5,0.06696710623901614,0.10006953768286034,0.21704005895875428,292
95,100,6,0.06574990094784547,0.09930829008724684,0.21704005895875428,193
96,101,6,0.06574990094784547,0.09930829008724684,0.21704005895875428,375
97,102,6,0.06574990094784547,0.09930829008724684,0.21704005895875428,161
98,103,6,0.06574990094784547,0.09930829008724684,0.21704005895875428,464
99,104,6,0.06574990094784547,0.09930829008724684,0.21704005895875428,573
