Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,32,0.0
1,,,30,0.0
2,,,48,0.0
3,,,79,0.0
4,,,35,0.0
6,0.07812459004296349,-2.8939121418360276,65,1.0
7,0.0777747966187929,-2.983101136459871,41,2.0
8,0.0829991761222404,-3.4919139191061643,63,3.0
9,0.06960742060018942,-3.99667935187054,62,4.0
10,0.061744177429736126,-4.248321730430222,50,5.0
11,0.06342626605515307,-4.238819025262689,83,6.0
12,0.056700398252788574,-4.448985382617036,19,7.0
13,0.04829964771657981,-4.916181041161859,67,8.0
14,0.0482801653949903,-5.043346605371135,64,9.0
15,0.044054889572680195,-5.258789132523242,71,10.0
16,0.04443535018466216,-5.259339175225151,77,11.0
17,0.04231502702563323,-5.520404233651088,82,12.0
18,0.033906747588051754,-5.645302363917968,57,13.0
19,0.030067129927168805,-5.806362946892345,33,14.0
20,0.027910710342754642,-5.941058935369226,1,15.0
21,0.0276403006924919,-6.044481706333881,2,16.0
22,0.03263744609379384,-5.8449255276514025,80,17.0
23,0.030291942708311044,-6.055875755684613,75,18.0
24,0.03357851578944817,-5.896728379569203,53,19.0
25,0.03245675717368389,-5.981594200268193,81,20.0
26,0.028766314760657677,-6.247072176768969,11,21.0
27,0.029361244132213145,-6.191200310518534,16,22.0
28,0.02836281347047958,-6.250563308936511,66,23.0
29,0.02911968249475018,-6.3881394553902915,55,24.0
30,0.01751747581459969,-6.819664072388698,22,25.0
31,0.02132797260784284,-7.0497909059659225,20,26.0
32,0.02639094460338973,-6.810655456585371,43,27.0
33,0.021654075016463468,-7.06825639866301,24,28.0
34,0.02563439929038639,-6.933731726721878,85,29.0
35,0.026399983617734452,-6.933127807115393,44,30.0
36,0.025328903080246382,-7.040559626368991,58,31.0
37,0.017285799927785554,-7.105369758255832,23,32.0
38,0.02140327187597149,-7.4081766665285915,49,33.0
39,0.0129688290520971,-7.541291279515132,61,34.0
40,0.016963056806760215,-7.656540908248252,40,35.0
41,0.01812000495795718,-7.254106523212161,74,36.0
42,0.015963184456479422,-7.702111807567773,25,37.0
43,0.010885453401441645,-7.755977150877682,45,38.0
44,0.013896179861419585,-7.549415445041868,29,39.0
45,0.014633954444031393,-7.912651250163704,84,40.0
46,0.01568585207342926,-8.25331128700196,37,41.0
47,0.01874697914781048,-7.815503423780904,8,42.0
48,0.01388608583605759,-8.056524555611825,5,43.0
49,0.012620416051835854,-8.168582798218655,54,44.0
50,0.014280422093031146,-8.100137915032999,60,45.0
51,0.01402789846655772,-8.078590919190068,18,46.0
52,0.013725094589398867,-8.126410537730596,0,47.0
53,0.013458375488409193,-8.155289332488827,14,48.0
54,0.011484512232946772,-8.340904106678389,17,49.0
55,0.009876673390544356,-8.008117475468575,13,50.0
56,0.00839094354418636,-8.392512088059725,51,51.0
57,0.008093229986626904,-8.470896255043925,86,52.0
58,0.008610461554633663,-8.272634041267802,76,53.0
59,0.008454733202923866,-8.377533099105761,12,54.0
60,0.0070956571105204366,-8.760857359037255,26,55.0
61,0.006777083516978432,-8.613818913292194,42,56.0
62,0.007286496728661867,-8.688833333946324,28,57.0
63,0.007609086765500159,-8.117362357229853,34,58.0
64,0.007501762565674094,-8.27235436897275,3,59.0
65,0.00792007477882691,-7.710114989975126,47,60.0
66,0.008094355836586733,-7.765413461908872,4,61.0
67,0.009185594014348463,-7.562699739526906,31,62.0
68,0.008975897543595757,-7.83822943097004,72,63.0
69,0.008457317131399576,-7.906457603975613,9,64.0
70,0.007548818760793983,-8.413923370243921,39,65.0
71,0.007382768076099062,-7.977480367282544,21,66.0
72,0.0073152397032345395,-7.925820262318159,27,67.0
73,0.007128734603912738,-8.067544677821894,69,68.0
74,0.0056142841305032425,-9.063337560870893,36,69.0
75,0.0066307978610399805,-8.155307391397443,73,70.0
76,0.006729879182894948,-8.091200320417338,7,71.0
77,0.005662166422829704,-8.278562936477975,78,72.0
78,0.004746952455206109,-8.315347037393636,6,73.0
79,0.003985460225681069,-8.471966288254885,56,74.0
80,0.003943513643480746,-8.492498075342214,46,75.0
81,0.0037131111864037057,-8.56183807881145,70,76.0
82,0.0036141793094747222,-8.641139403527564,10,77.0
83,0.0032356017628786043,-8.513242749932601,52,78.0
84,0.0032158907936995496,-8.562732543933425,59,79.0
85,0.0021711295938152786,-8.531928926640363,38,80.0
86,0.001979221389562546,-8.814299249856171,68,81.0
87,0.0009705089893473009,-8.928793846221694,15,82.0
