Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,43,0.0
1,,,4,0.0
2,,,77,0.0
3,,,20,0.0
4,,,50,0.0
6,0.06635572500841241,-3.2092750120285634,41,1.0
7,0.0587772548319709,-3.533628020742939,55,2.0
8,0.05778078063973303,-3.612836047740898,21,3.0
9,0.04553236569140865,-3.927341990864616,16,4.0
10,0.049340254956175944,-3.9948468784092683,54,5.0
11,0.041064470423709816,-4.3114096373357516,74,6.0
12,0.041153966052698256,-4.674967001124017,45,7.0
13,0.04184890695798982,-4.706056364799528,57,8.0
14,0.042148611385739713,-4.914069206130151,86,9.0
15,0.04505220028464119,-4.515180189323593,8,10.0
16,0.03596437622453565,-5.577711518880749,72,11.0
17,0.03609193603874818,-5.5975178673325265,66,12.0
18,0.03226001748249902,-5.652587912905214,6,13.0
19,0.03948504053361147,-5.397458195818359,76,14.0
20,0.037865389877928736,-5.696647808628384,38,15.0
21,0.03587140783839998,-5.697362739443181,67,16.0
22,0.031948461709127234,-6.092596716189369,17,17.0
23,0.0367509684965782,-5.88545846997778,84,18.0
24,0.034490235120978825,-5.930276342588872,3,19.0
25,0.03224811250728643,-6.133489143544051,0,20.0
26,0.03332524032823067,-5.8323891088293935,34,21.0
27,0.024873774432670682,-6.40331766899918,78,22.0
28,0.02696661721186394,-6.249970150856083,47,23.0
29,0.024311690659856878,-6.536693782124823,39,24.0
30,0.029269086658003287,-6.498225510530879,24,25.0
31,0.028180073856579873,-6.366924617622739,70,26.0
32,0.026865393118977853,-6.1943874404193044,23,27.0
33,0.027617316409687606,-6.72301456234884,31,28.0
34,0.02121926521956561,-7.439124337222751,48,29.0
35,0.024442118288388492,-6.791422488059988,32,30.0
36,0.024917528279673067,-6.783373946000794,14,31.0
37,0.018649448028896336,-7.459040766226002,56,32.0
38,0.023664031224962134,-6.744041202260667,1,33.0
39,0.021524182195780697,-6.959660316844336,44,34.0
40,0.022082110859378872,-6.92424586918926,59,35.0
41,0.021533598756135537,-7.066392649161297,81,36.0
42,0.017519290827432626,-7.159360614802057,75,37.0
43,0.021818168118782056,-7.318184906357286,12,38.0
44,0.019349469174106678,-7.374669254718969,37,39.0
45,0.01721568733912909,-7.705191622493365,5,40.0
46,0.016274726800498466,-7.725438174705023,13,41.0
47,0.018084221657086313,-7.617219854902565,60,42.0
48,0.01583841182460588,-7.803799847400258,58,43.0
49,0.016112196337512402,-7.9653716948857225,68,44.0
50,0.015776814679074595,-8.153716384874132,35,45.0
51,0.014729541103000524,-8.078432820441748,33,46.0
52,0.014997413420805647,-7.834647947760297,29,47.0
53,0.01361244921533184,-7.784458256340843,83,48.0
54,0.012984725275663108,-8.172069138714859,61,49.0
55,0.011519323725435513,-8.054589337061651,28,50.0
56,0.010826810634653987,-7.847477595577596,71,51.0
57,0.010496809808599766,-8.020632819792121,40,52.0
58,0.010461336097856037,-7.990585242986808,65,53.0
59,0.009081515139045971,-8.780660130313509,63,54.0
60,0.009094731290688274,-8.155977237876813,9,55.0
61,0.00865255174055826,-8.616995688059424,79,56.0
62,0.008606574509554871,-8.578408170612606,85,57.0
63,0.00836942707096037,-8.658716412873215,73,58.0
64,0.008025268555112774,-8.809802160929003,62,59.0
65,0.007759721620784996,-8.832241645074303,46,60.0
66,0.00761385415018084,-8.301351224948498,19,61.0
67,0.006778787825052172,-8.567686886099352,7,62.0
68,0.006674878097417737,-9.011751997616553,82,63.0
69,0.007485235904434205,-8.101837494908873,42,64.0
70,0.007330852279868382,-7.962174638081299,69,65.0
71,0.0058585818954804405,-8.820537452862283,26,66.0
72,0.004009375213867676,-8.64240470152334,52,67.0
73,0.00347497457792647,-8.895451528719999,30,68.0
74,0.0032919544263165968,-9.268365446865781,10,69.0
75,0.0026843832613619636,-8.529702301519379,64,70.0
76,0.0022344313662657077,-8.225895091533529,51,71.0
77,0.0019722988176254746,-8.6857022352073,36,72.0
78,0.002410071484667561,-7.872646302168114,27,73.0
79,0.002353975412312249,-8.179066047823104,49,74.0
80,0.0022645670761502266,-8.367278243744186,15,75.0
81,0.0016358843697460105,-8.435463115950167,53,76.0
82,0.0014298738344236406,-8.491141731095285,2,77.0
83,0.0013092063712880127,-8.510696300225922,18,78.0
84,0.0010696067842708777,-8.560892920685758,22,79.0
85,0.0007782162806611162,-8.854585451618664,11,80.0
86,0.0007412943708484987,-8.690229883207975,80,81.0
87,0.0006578195394833958,-8.690333996969343,25,82.0
