Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,29,0.0
1,,,36,0.0
2,,,82,0.0
3,,,44,0.0
4,,,45,0.0
6,0.09355916382476613,-2.6770468250989845,35,1.0
7,0.04644830822387013,-4.933680380633301,14,2.0
8,0.03881667592259299,-4.414124981611889,78,3.0
9,0.02373195197206285,-5.504056380211497,68,4.0
10,0.021874423001390517,-5.498802755955056,28,5.0
11,0.023828942781698607,-5.532845465506272,16,6.0
12,0.023652726880611277,-5.522734377147592,54,7.0
13,0.02566676929140582,-5.722695658576298,21,8.0
14,0.02154918553805975,-5.857776368756235,18,9.0
15,0.0189232226842524,-5.9293400864942605,42,10.0
16,0.015346973939442145,-5.788126357910324,75,11.0
17,0.014915087429810644,-5.76136739133556,67,12.0
18,0.016466898109712563,-6.055288902437239,43,13.0
19,0.01623806979732495,-6.174231270392194,62,14.0
20,0.012006704937271797,-6.268723224324297,85,15.0
21,0.01853408402672119,-6.315287072972529,76,16.0
22,0.01322944965410344,-6.187723711042042,72,17.0
23,0.01693018281860471,-6.164717952697723,65,18.0
24,0.0195498722330211,-5.769750187660309,17,19.0
25,0.016359906259973533,-5.949174092163368,40,20.0
26,0.020032881532027584,-6.5332635468768165,6,21.0
27,0.013469673742840107,-6.660033730575394,69,22.0
28,0.009857954834447295,-5.8087542864441915,23,23.0
29,0.020821428086776336,-6.976918800421891,58,24.0
30,0.012548937197258464,-7.00396859794381,7,25.0
31,0.01793852450038311,-7.093304836126656,71,26.0
32,0.015899752080834308,-7.268643802391708,32,27.0
33,0.01764429298093425,-7.141601442015904,10,28.0
34,0.00692292863964714,-4.484783242739663,39,29.0
35,0.010997745047883728,-7.314089065357451,64,30.0
36,0.010786124599804083,-7.1989211469690195,20,31.0
37,0.011200901043093396,-7.183909072322587,12,32.0
38,0.010437490200578717,-7.30980352220138,27,33.0
39,0.007981890326796437,-7.515973497146861,79,34.0
40,0.008384841142020719,-7.440850990979498,61,35.0
41,0.008430229515783988,-7.522804331153181,52,36.0
42,0.011007441393468213,-6.940381708343916,15,37.0
43,0.01061490413135019,-7.030023834174678,41,38.0
44,0.0070922238278557205,-7.393562832713016,55,39.0
45,0.010054272852871731,-7.001245217206369,5,40.0
46,0.007009521704763632,-6.933583572870443,1,41.0
47,0.009543520014380493,-7.254315340625408,19,42.0
48,0.008038936808081596,-7.089326853190372,66,43.0
49,0.009202867765132412,-7.387364455078397,24,44.0
50,0.01004140690140839,-7.495192850346955,48,45.0
51,0.009936540553702895,-7.052800137408397,56,46.0
52,0.009716616095356706,-7.485617858131155,77,47.0
53,0.00951119439549823,-7.511005349289012,30,48.0
54,0.009301029932982615,-7.633939032035724,74,49.0
55,0.008288055677609952,-7.829625940538053,3,50.0
56,0.006871234059883805,-8.053857252624109,73,51.0
57,0.007824175564755719,-7.96427813770747,33,52.0
58,0.006485129072566466,-7.981841827288781,80,53.0
59,0.006372929030668171,-8.020400380133658,0,54.0
60,0.00593362408362245,-8.210554566376027,37,55.0
61,0.005648686581473639,-8.268853514177625,49,56.0
62,0.004626457128945165,-8.725899295659493,46,57.0
63,0.005431614266627384,-8.469356451773272,13,58.0
64,0.005210414112588165,-8.51908607432813,50,59.0
65,0.004910826177205567,-8.574001993290766,2,60.0
66,0.004673025868156285,-8.671085529716075,22,61.0
67,0.004520494084189107,-8.783000162945743,81,62.0
68,0.004218427484710666,-8.838376464545899,57,63.0
69,0.004300832541115275,-8.68875971573198,84,64.0
70,0.003964182174310232,-9.008493538080932,47,65.0
71,0.004075474263937043,-8.678097424779308,86,66.0
72,0.00396583426431644,-8.703054975921306,38,67.0
73,0.003857140818068148,-8.795668747167278,8,68.0
74,0.0031586165705903666,-8.89330977200459,70,69.0
75,0.003066284864700361,-8.926469102440349,60,70.0
76,0.0028341633903779034,-9.041510222546762,26,71.0
77,0.0022483097073178913,-9.104351388610928,11,72.0
78,0.002124393908870779,-9.169731186860915,83,73.0
79,0.0020439480788198416,-9.131248429183755,25,74.0
80,0.0018226509301496432,-9.587472143024401,63,75.0
81,0.0018327349916417261,-8.921287756214321,31,76.0
82,0.0017222715137657281,-9.134130396376635,59,77.0
83,0.0010938706865926077,-9.576416804039248,9,78.0
84,0.0008746921783550836,-9.751855351429166,4,79.0
85,0.0006780312375084463,-9.258506737793935,34,80.0
86,0.0006366058118594495,-9.801525755630509,51,81.0
87,0.0003875632382291046,-9.84006839016503,53,82.0
