Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,7,0.0
1,,,12,0.0
2,,,55,0.0
3,,,69,0.0
4,,,31,0.0
6,0.05910480570750292,-3.6243577014404966,45,1.0
7,0.05570482478589542,-4.048225961611874,82,2.0
8,0.05740793523411656,-4.056596546620289,25,3.0
9,0.06126103290460102,-4.048495090838231,72,4.0
10,0.06513424773600565,-4.047571067460848,44,5.0
11,0.05738413524686793,-4.516128650100553,79,6.0
12,0.051572003062617715,-4.596473281990562,61,7.0
13,0.054505337050610954,-4.5045329898746465,58,8.0
14,0.04963215135192458,-4.890489915074829,16,9.0
15,0.033275319721151095,-5.445550339481879,23,10.0
16,0.0352624147148379,-5.783847760847423,86,11.0
17,0.036862348585913085,-5.632204554358985,74,12.0
18,0.034084099306758216,-5.698157788927237,41,13.0
19,0.030368901320405192,-5.709342828775037,53,14.0
20,0.030632782221344138,-5.711151740983807,54,15.0
21,0.031796085688283564,-5.75878918828409,20,16.0
22,0.032634292427519765,-5.850496581020732,80,17.0
23,0.027917601007495463,-6.109509722165009,66,18.0
24,0.021464861922740452,-6.449292387926893,77,19.0
25,0.01762463262053593,-6.701242298237048,76,20.0
26,0.01755228691034123,-6.694143209660472,68,21.0
27,0.013557814593189846,-7.011257455617067,26,22.0
28,0.012391605745057283,-7.1238909913402315,13,23.0
29,0.012884591657868717,-7.089159324382603,83,24.0
30,0.012004234348353113,-7.539268219246448,81,25.0
31,0.014052345705954015,-6.990449605771086,1,26.0
32,0.01593208178393113,-7.387411250370266,51,27.0
33,0.014515172325550753,-7.130952997160429,57,28.0
34,0.008455837049120854,-7.609996771832372,39,29.0
35,0.009732752377263808,-7.39351363513864,15,30.0
36,0.010211011806594287,-7.712013384889741,42,31.0
37,0.010321274675786444,-7.250544011834967,63,32.0
38,0.01647818617169807,-7.443337429376367,0,33.0
39,0.015192407942093717,-7.183135108029388,36,34.0
40,0.01056674079154934,-7.478977009384879,48,35.0
41,0.005484181284319139,-7.599908997307754,32,36.0
42,0.014529872967386257,-7.87991757361078,47,37.0
43,0.011553652754969902,-8.132373766669724,17,38.0
44,0.01418133560982363,-7.905492811978897,19,39.0
45,0.013735099585393009,-8.05999319306638,70,40.0
46,0.013206977304448862,-8.17808910104315,34,41.0
47,0.01138689802560121,-8.303381981633063,49,42.0
48,0.008759871639467868,-7.751578699067386,18,43.0
49,0.008681173723192426,-7.860891776602023,24,44.0
50,0.011509571452929055,-8.167681404432287,27,45.0
51,0.010948036736241574,-8.150852925211531,28,46.0
52,0.007994398839402133,-8.375772130106478,35,47.0
53,0.00815059909943231,-8.372952768634772,71,48.0
54,0.007888636186686183,-8.431017253418617,22,49.0
55,0.006169589198512278,-8.71693559960365,6,50.0
56,0.007858924685075633,-8.421789455920875,37,51.0
57,0.0085564497266722,-8.174986545057779,52,52.0
58,0.008740133025453402,-8.096660992863072,11,53.0
59,0.00795528346637317,-8.187025040837579,75,54.0
60,0.00791852719451288,-8.15078954562462,84,55.0
61,0.007625376737665238,-8.186724355620923,33,56.0
62,0.007182265377509166,-8.156828807049237,78,57.0
63,0.007058943556985105,-8.517253471200608,64,58.0
64,0.006764757019054005,-8.358210063058275,9,59.0
65,0.0066122236166407345,-8.36903766528589,29,60.0
66,0.0064790423561761025,-7.417582898362038,30,61.0
67,0.0055902606293638515,-8.848447797340537,85,62.0
68,0.005508954752254334,-8.727573155033799,56,63.0
69,0.005319363916247029,-8.825715680294634,65,64.0
70,0.005556917034368879,-8.55654176382352,73,65.0
71,0.005271912795927111,-8.025821604226168,5,66.0
72,0.0047487502038334245,-9.020056486280183,40,67.0
73,0.004381709975160533,-9.230911801242442,67,68.0
74,0.004409510128076175,-9.286531657835168,50,69.0
75,0.003999921963557816,-8.71036528037378,8,70.0
76,0.0033227121224767083,-9.33982140013589,2,71.0
77,0.003764075032022114,-8.445588036154833,4,72.0
78,0.002908390674392967,-8.501823534638717,14,73.0
79,0.0028697621945624535,-8.43304953743174,60,74.0
80,0.0027102783493421516,-8.504183564383707,38,75.0
81,0.002490766371646625,-8.692025072956335,3,76.0
82,0.0023834302129731467,-8.695424179746809,21,77.0
83,0.0021612884933716117,-8.620789704187828,10,78.0
84,0.0017077940826520574,-8.554446500550753,46,79.0
85,0.001458589342861083,-8.606398690426198,43,80.0
86,0.0013117635815085731,-8.734651190782408,62,81.0
87,0.0012216238706724474,-8.75744831803989,59,82.0
