Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,72,0.0
1,,,69,0.0
2,,,74,0.0
3,,,73,0.0
4,,,6,0.0
6,0.05492377699339933,-3.926079703239784,19,1.0
7,0.05694949969940886,-4.157080762987046,35,2.0
8,0.05759704184552017,-4.327129025362566,58,3.0
9,0.047382659576295526,-4.859231369451936,40,4.0
10,0.042822532156566576,-4.792822538609856,46,5.0
11,0.04792852642390396,-4.828818104861982,14,6.0
12,0.03729692513340833,-4.882961683204259,56,7.0
13,0.03553919954197963,-5.301143226859798,38,8.0
14,0.03579070958837462,-5.235599046240068,80,9.0
15,0.03431208301863138,-5.337903181398506,59,10.0
16,0.030630585954676333,-5.398215104790559,28,11.0
17,0.027832957256455206,-5.649437107527056,86,12.0
18,0.026329276535779097,-5.866531456569463,85,13.0
19,0.02433671871340992,-5.920855011261042,11,14.0
20,0.0228721922964776,-6.04377389204794,51,15.0
21,0.022387685375659036,-6.153797152499273,32,16.0
22,0.023754796249351205,-6.061455633269922,82,17.0
23,0.022377709841784405,-6.190230279017575,33,18.0
24,0.023286834234475258,-6.173167234659866,75,19.0
25,0.02193203384144378,-6.384542782232678,30,20.0
26,0.01911543713206038,-6.758722490746992,60,21.0
27,0.02052533209259133,-6.534922978364611,21,22.0
28,0.017275102309755045,-6.651261126615146,77,23.0
29,0.013935730107000213,-6.923887896612225,57,24.0
30,0.011387893591630071,-6.4825899361911175,76,25.0
31,0.013989869733912827,-6.821871805107732,39,26.0
32,0.012908130708124995,-6.811518867597048,15,27.0
33,0.012258234690070908,-6.782449142678295,45,28.0
34,0.010648224964604837,-6.865974925308684,31,29.0
35,0.016403087036539542,-6.622293831310046,24,30.0
36,0.01390804506031747,-6.859965949736348,63,31.0
37,0.012203131069669039,-7.030252662994609,83,32.0
38,0.011862569960100397,-7.138445763343703,37,33.0
39,0.01157427041308628,-7.213094540507434,25,34.0
40,0.015229895483826337,-7.284706710042424,0,35.0
41,0.007649370996140038,-7.494684655711648,78,36.0
42,0.008710287107036491,-7.475474108645212,18,37.0
43,0.012681589788087373,-7.408531285104189,8,38.0
44,0.009051089138049103,-7.953296732974623,55,39.0
45,0.015103354498901902,-7.512989690545072,54,40.0
46,0.015521871667024168,-7.507561735328325,3,41.0
47,0.01430409677242622,-7.684497163349497,5,42.0
48,0.010360404307836982,-7.925846566827145,4,43.0
49,0.012816104340939641,-7.984034427437301,61,44.0
50,0.013383409172759661,-7.948680883728526,41,45.0
51,0.01411515075231014,-7.879179989605607,43,46.0
52,0.012502112108578291,-8.003186746896453,47,47.0
53,0.011358636444093037,-8.361706672319293,27,48.0
54,0.011872897647912857,-8.177352205780876,68,49.0
55,0.009698165481385274,-7.95042450300402,52,50.0
56,0.009572173092745948,-7.954252734209937,79,51.0
57,0.009467563145169815,-7.869638476262687,34,52.0
58,0.009237376743208674,-8.39161461158423,12,53.0
59,0.0087702665422265,-8.466014220253681,16,54.0
60,0.008334732007184644,-8.425756215126523,71,55.0
61,0.008286022353308903,-8.165436803634483,20,56.0
62,0.008235705253487628,-8.41103670537993,29,57.0
63,0.008464325609293203,-8.412757104927021,66,58.0
64,0.006377194450278492,-8.675669836192307,84,59.0
65,0.006563716297033414,-8.636778138544452,53,60.0
66,0.0063325079033503505,-8.669076013552667,22,61.0
67,0.004340132175319739,-8.921013563257604,36,62.0
68,0.004741395964231686,-8.706979837819869,64,63.0
69,0.004531448346521581,-8.247722457319718,62,64.0
70,0.004296307024745865,-8.622119991687347,10,65.0
71,0.0038310262562781584,-7.415812406477017,23,66.0
72,0.003213598560681531,-8.744768058571273,70,67.0
73,0.0036198707194484946,-7.847906248504035,67,68.0
74,0.003478903129791499,-7.965385459979645,1,69.0
75,0.0030794577898862175,-8.94069717266552,2,70.0
76,0.0031184653554738773,-7.847961488998281,49,71.0
77,0.002892344368740415,-9.192738963161773,44,72.0
78,0.0029455158013786493,-8.588986396164675,26,73.0
79,0.00321996300862147,-8.487426243244844,7,74.0
80,0.003166297244845702,-8.555055870856405,9,75.0
81,0.0029686814950199317,-8.599103996730722,17,76.0
82,0.0016084990498259723,-8.561891071830248,13,77.0
83,0.001265124423204612,-8.984381702298252,48,78.0
84,0.0012141168786166169,-8.843532890674432,42,79.0
85,0.0010766805362002975,-8.721138674684521,50,80.0
86,0.0006811967290161569,-8.791082566223302,81,81.0
87,0.00042955887418151,-8.809525195673567,65,82.0
