Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,69,0.0
1,,,67,0.0
2,,,55,0.0
3,,,40,0.0
4,,,1,0.0
6,0.05980707272956996,-3.492321192590566,43,1.0
7,0.06118897249835886,-3.3341564358106655,15,2.0
8,0.05327591230252411,-3.930838497537156,64,3.0
9,0.051913643541992016,-4.050197436914844,79,4.0
10,0.05121818061636993,-4.10837380206499,14,5.0
11,0.031438523765556024,-4.92889668938346,30,6.0
12,0.04336831840646994,-4.809685945527044,45,7.0
13,0.03212397691942248,-5.264876257968211,32,8.0
14,0.03679979629693785,-5.442736701785308,54,9.0
15,0.034245998743888985,-5.578760028223626,18,10.0
16,0.028406561036032316,-5.734368761605789,60,11.0
17,0.02680314310934365,-5.8216271886602105,5,12.0
18,0.021165784649777628,-6.034247505472206,71,13.0
19,0.02029466264189333,-6.080049597822332,39,14.0
20,0.027666827300709743,-5.944956773636375,74,15.0
21,0.023491494555097196,-6.336642528349686,34,16.0
22,0.01724867782883713,-6.671868367368174,9,17.0
23,0.023120114066661892,-6.369962083914683,12,18.0
24,0.018440715787852374,-6.577578771160824,51,19.0
25,0.018990952911298747,-6.580240351386414,36,20.0
26,0.020757597980333754,-6.553790069870217,37,21.0
27,0.014542597447787303,-6.932783811154204,49,22.0
28,0.01726550979206833,-6.935175475595953,57,23.0
29,0.019078971869778395,-6.802646686488638,13,24.0
30,0.01583740790879014,-7.0531998965902,38,25.0
31,0.009822598417172099,-7.157155217827567,29,26.0
32,0.010776505271592678,-7.260363598030997,50,27.0
33,0.014310130034302185,-7.29496126281599,23,28.0
34,0.024752438378362416,-6.899825457260869,16,29.0
35,0.016973948700991462,-7.311054546722719,53,30.0
36,0.024170784874223722,-7.071013025339999,83,31.0
37,0.02128993420073896,-7.176886026449671,8,32.0
38,0.020078499070548914,-7.346504149181744,20,33.0
39,0.018253954843524038,-7.541138040466048,77,34.0
40,0.018012091908258237,-7.565339487559754,48,35.0
41,0.017436107407273735,-7.735274649970722,22,36.0
42,0.017335057340893783,-7.727077404729924,58,37.0
43,0.010719780132748484,-8.114059216183056,76,38.0
44,0.016953462448602883,-7.881026567454944,2,39.0
45,0.014873405940506595,-8.080695915582158,85,40.0
46,0.01496925165797306,-8.05960223132834,19,41.0
47,0.013562941009614566,-8.301741408200678,21,42.0
48,0.013128006153126974,-8.404338430780827,86,43.0
49,0.012621437987688583,-8.477547435222483,70,44.0
50,0.014017762240795248,-8.353695773473099,41,45.0
51,0.013956660792343265,-8.324826163983476,31,46.0
52,0.013629936852411125,-8.419353091687238,78,47.0
53,0.014217889916795947,-8.271431529053833,6,48.0
54,0.013939280618811683,-8.382231254693384,17,49.0
55,0.013135807702600305,-8.195466805524026,28,50.0
56,0.01277283041008932,-7.998701749761578,3,51.0
57,0.011789523314916173,-8.342928128807971,27,52.0
58,0.009920340929071333,-8.55135707088581,7,53.0
59,0.01015709909382128,-8.424076463645326,56,54.0
60,0.009919075996866505,-8.573114688983313,25,55.0
61,0.007885647512254396,-8.78388503866749,66,56.0
62,0.00822300346804045,-8.83785170913794,73,57.0
63,0.007367833780293129,-8.88810034648662,59,58.0
64,0.0067848966895448296,-8.959853332627642,47,59.0
65,0.006753997917735968,-9.003196301189758,65,60.0
66,0.006845062479756193,-9.029407769261788,72,61.0
67,0.006269412068929167,-9.047918140374055,82,62.0
68,0.0057223874118061,-9.158120417374066,10,63.0
69,0.004782212973409819,-9.008064863434184,61,64.0
70,0.003894199771570908,-9.498410950689301,46,65.0
71,0.003753069002874043,-8.971355011409376,26,66.0
72,0.00341556386396183,-9.067918369221834,35,67.0
73,0.0031927175744871717,-8.943230908363569,44,68.0
74,0.0029529263958025602,-9.37740201795577,81,69.0
75,0.0024855138685764477,-9.323327650507439,24,70.0
76,0.0023180768434179102,-8.54184108209896,33,71.0
77,0.0023847436448359476,-7.932926475169541,62,72.0
78,0.0016970635868560284,-8.922529817174128,68,73.0
79,0.0012441843828950592,-9.549249635759747,63,74.0
80,0.0011002767325768883,-9.782184989449174,75,75.0
81,0.0010827707298764334,-9.693471941145333,52,76.0
82,0.0010496342469699126,-9.527921161906308,42,77.0
83,0.0009040110515772957,-9.69631961544729,4,78.0
84,0.0007063963426563279,-9.40305355778966,0,79.0
85,0.0005003042870024098,-9.945741732579185,11,80.0
86,0.00040445066052651515,-9.306564949700112,84,81.0
87,0.00023012770258991314,-9.880500672100824,80,82.0
