Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,58,0.0
1,,,55,0.0
2,,,22,0.0
3,,,35,0.0
4,,,2,0.0
6,0.0673429364654145,-3.4519191786156678,18,1.0
7,0.05876464042991119,-3.7275415581956204,74,2.0
8,0.05755155295808207,-3.8698134026540716,25,3.0
9,0.05127414263099942,-4.1401320096749386,51,4.0
10,0.051685904762361866,-4.212444052642462,77,5.0
11,0.049395997068771,-4.323573699544384,82,6.0
12,0.020491284979997776,-5.290186307261969,40,7.0
13,0.022523084417308475,-5.308118027853646,11,8.0
14,0.03975197763360081,-4.763314798438141,59,9.0
15,0.020276806677029042,-5.456146377692239,47,10.0
16,0.021892620923572862,-5.735238339621249,13,11.0
17,0.029847534935540734,-5.613856622159513,10,12.0
18,0.021703462210478777,-5.788160730497726,86,13.0
19,0.012010860463300434,-4.323191137427382,12,14.0
20,0.018091627240366923,-5.241253532161377,53,15.0
21,0.017801471646921495,-5.420578478228798,20,16.0
22,0.01853272762348073,-5.585010423940349,67,17.0
23,0.017119856008254896,-5.327992826083563,14,18.0
24,0.017938572586232247,-5.785258223978658,76,19.0
25,0.017466382736815157,-6.108008469520588,62,20.0
26,0.0189444193404671,-6.3916440357705255,36,21.0
27,0.015502665132911386,-6.134604343958459,42,22.0
28,0.015399911331661477,-6.533150015447471,61,23.0
29,0.013829067529354167,-6.304274122081055,85,24.0
30,0.0135749785581736,-6.310504966225951,0,25.0
31,0.013344810451373552,-6.362937072377036,29,26.0
32,0.00867229074389869,-6.578908045762209,72,27.0
33,0.009232892111456862,-6.499436884959065,80,28.0
34,0.009020812508831152,-6.4638341777296215,78,29.0
35,0.008794158338142385,-6.633201327791538,50,30.0
36,0.009101148601826791,-6.874197968460365,21,31.0
37,0.010769631348492256,-6.311810292304597,32,32.0
38,0.010260440508262258,-6.7271336094300125,60,33.0
39,0.01090809284597252,-7.06758093712039,79,34.0
40,0.017309639070705367,-6.951226230069544,66,35.0
41,0.020338168195062803,-6.837454329127114,65,36.0
42,0.01917573785616511,-6.990070444120666,45,37.0
43,0.01746886955781866,-7.106457477905496,68,38.0
44,0.01596977699890074,-7.364166036566572,84,39.0
45,0.01787614287947855,-7.299764641880604,39,40.0
46,0.01745575983954421,-7.103805935969104,23,41.0
47,0.017259038869149406,-7.244537590717594,15,42.0
48,0.01573714393579833,-7.328450702876944,64,43.0
49,0.01573850282235107,-7.4113462607365745,3,44.0
50,0.013589980092582075,-7.644166272917291,1,45.0
51,0.013640326426278026,-7.7715589428302065,73,46.0
52,0.0146705964707864,-7.76121193511971,28,47.0
53,0.015133411776488465,-7.782127816958399,26,48.0
54,0.0141339360405738,-7.773887382052615,49,49.0
55,0.014207593885077212,-7.886921069126563,44,50.0
56,0.01398289027706737,-7.928255074178389,9,51.0
57,0.013764199083257512,-7.984863541793965,83,52.0
58,0.013775679833127101,-8.023081167389224,63,53.0
59,0.013701746091627387,-8.057065596961792,24,54.0
60,0.013541337356557102,-8.118642887274909,38,55.0
61,0.012272101815347214,-8.306301113032356,56,56.0
62,0.011837652026416574,-8.386627961806632,43,57.0
63,0.011938405358913638,-8.489362397682482,6,58.0
64,0.008828970606001714,-8.622582900384783,48,59.0
65,0.009824889711347911,-8.69388760209244,31,60.0
66,0.008701986723445663,-8.802012764205411,16,61.0
67,0.008042612469277137,-8.842008155017036,30,62.0
68,0.00777720883184167,-8.992294981999551,17,63.0
69,0.006662276905374255,-8.82782334221809,57,64.0
70,0.006542872368946974,-8.869195590180968,69,65.0
71,0.005777301226938922,-9.153181029276347,19,66.0
72,0.0073236140561124706,-8.486814493669817,33,67.0
73,0.005943414377113494,-8.407832834664674,70,68.0
74,0.004150904854008645,-8.21154122474631,41,69.0
75,0.00436093358511414,-7.706997617499332,4,70.0
76,0.004150520618232963,-8.150924418135615,54,71.0
77,0.0040636860275981975,-8.22712075408769,8,72.0
78,0.0019112981664199447,-8.290065997549615,27,73.0
79,0.0015948999508988498,-8.48436085970927,75,74.0
80,0.0009446351785313052,-9.200569033901719,7,75.0
81,0.0008444867134568858,-8.754325229791535,46,76.0
82,0.0010525678741706301,-8.124614875818196,71,77.0
83,0.0011803795974753486,-8.727851633759789,37,78.0
84,0.0008267535828115997,-8.795349779516524,52,79.0
85,0.0007738863106419824,-8.674126130640103,5,80.0
86,0.0005925763809878251,-8.452480555671864,81,81.0
87,0.00031293298737606354,-9.295633000606355,34,82.0
