Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,53,0.0
1,,,43,0.0
2,,,23,0.0
3,,,26,0.0
4,,,70,0.0
6,0.07386692970780186,-3.7014942878765944,77,1.0
7,0.06722761261836731,-3.888152155212459,0,2.0
8,0.06938439496534253,-3.8806121894235504,74,3.0
9,0.062143923169820106,-4.197687761929241,31,4.0
10,0.05686314284673166,-4.375137656040924,13,5.0
11,0.051462480920800496,-4.596077584072084,52,6.0
12,0.036888993201314474,-5.041673681338858,65,7.0
13,0.040464832797770744,-4.779832013396077,45,8.0
14,0.038596598944677735,-5.0214788381288535,37,9.0
15,0.028588315775163374,-5.373332541882661,68,10.0
16,0.020564887535722293,-4.916836539869641,18,11.0
17,0.017907464554197568,-5.21700925824885,78,12.0
18,0.027178009387841387,-5.550886718953052,32,13.0
19,0.036210805987553454,-5.304441461269915,24,14.0
20,0.027233463662051236,-5.808965267514569,75,15.0
21,0.024780555702352873,-6.056851240131162,55,16.0
22,0.02507528606867595,-6.0158258097911705,12,17.0
23,0.02726107762086357,-6.033489219089918,30,18.0
24,0.023140011885374467,-6.3082305646653145,8,19.0
25,0.020259610540449974,-6.350016895839965,42,20.0
26,0.023094475020091026,-6.251275216934649,17,21.0
27,0.024448137950630527,-6.491613743438631,63,22.0
28,0.013000014071468386,-6.978044275999069,72,23.0
29,0.013252493074894489,-7.1710643579317415,86,24.0
30,0.009984535997196961,-7.2816868100989,71,25.0
31,0.017850477701301982,-6.969307582031475,82,26.0
32,0.014480039086260674,-7.356695318565804,61,27.0
33,0.007930180677203816,-7.651989423427816,28,28.0
34,0.01415843001206928,-7.637071013155397,11,29.0
35,0.014049489445396215,-7.563378913265178,69,30.0
36,0.010459381598412691,-7.726782178802097,20,31.0
37,0.00809047618810901,-8.122522533845917,21,32.0
38,0.012094860742191876,-7.722158734040918,85,33.0
39,0.009832680550866349,-8.096872256967067,34,34.0
40,0.014337237662254221,-7.688287257051171,41,35.0
41,0.012496322177639982,-7.480282542944641,81,36.0
42,0.011352288540829637,-7.345668944572956,80,37.0
43,0.006711470228244961,-8.501607016654098,33,38.0
44,0.012186673994238917,-7.914597523886219,36,39.0
45,0.004394859225026727,-8.331973056137812,44,40.0
46,0.011557773657162667,-8.337275331031702,64,41.0
47,0.007971936500896136,-8.44532243506925,35,42.0
48,0.013477118873149502,-7.932763763112862,48,43.0
49,0.013811347103416142,-8.000986196177353,4,44.0
50,0.012307855005716831,-8.100104747071745,83,45.0
51,0.012310862580345765,-8.117441715095838,2,46.0
52,0.012285312741615833,-8.219119678936252,5,47.0
53,0.011221625346781231,-8.26052382120772,22,48.0
54,0.010409811083310426,-8.320709667400735,7,49.0
55,0.009525816316955744,-8.363062160415824,6,50.0
56,0.008945665174736564,-8.166511380321388,51,51.0
57,0.007305801996447798,-8.670779162729382,66,52.0
58,0.009016708046833806,-7.922265721048025,29,53.0
59,0.007518537379923603,-8.342178028222461,19,54.0
60,0.008152373956076316,-8.296381796756567,79,55.0
61,0.008473591761712421,-8.132532222602109,59,56.0
62,0.0059328622907500175,-8.26581439264495,54,57.0
63,0.005808813739804329,-8.428623521938029,46,58.0
64,0.005756215785973741,-8.41015925561011,3,59.0
65,0.005655573606481961,-8.748190662897532,39,60.0
66,0.004633718707232071,-8.701353825115778,38,61.0
67,0.0045209488943712085,-8.814513599910255,47,62.0
68,0.0045052547953239415,-8.637751183696466,56,63.0
69,0.0038201228818529873,-9.011284279309589,14,64.0
70,0.003583213111102583,-8.740748827063088,62,65.0
71,0.003409763551366386,-8.786682673846277,76,66.0
72,0.0033933731305546212,-8.62265786649874,49,67.0
73,0.0031959347325211623,-9.043291540920434,1,68.0
74,0.0032521218514972527,-8.924708853879006,60,69.0
75,0.0029046222179221638,-9.241349795503575,27,70.0
76,0.003148116096365389,-9.134084619540907,16,71.0
77,0.002817885710182503,-9.191626826583766,67,72.0
78,0.002658958200631344,-9.286257620052163,15,73.0
79,0.002270045431159572,-9.333951874364871,25,74.0
80,0.0019803742910698054,-9.317238010671474,84,75.0
81,0.001792134251251596,-9.636892330160542,50,76.0
82,0.0013649676047060488,-9.545414978007328,58,77.0
83,0.0009003695404867527,-9.955707850826437,9,78.0
84,0.0007661459292818738,-9.887308699014493,10,79.0
85,0.00042679662829343243,-9.465621145253738,40,80.0
86,0.0003873643046782488,-9.65436578147422,73,81.0
87,0.00031034983243950754,-9.668004337804659,57,82.0
