Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,10,0.0
1,,,51,0.0
2,,,11,0.0
3,,,67,0.0
4,,,42,0.0
6,0.07096157123009555,-3.1920363585777154,48,1.0
7,0.03981855963211061,-3.387260063490939,15,2.0
8,0.037672506426288326,-0.8219634712193667,76,3.0
9,0.013052745207591095,0.9300947847346055,16,4.0
10,0.05655959669390776,-0.9076663633499129,46,5.0
11,0.04989549387593934,0.36449113650446024,59,6.0
12,0.05653494960931776,-4.160438446669645,36,7.0
13,0.04881638622106889,-4.70643322700216,83,8.0
14,0.046724077340048666,-4.666724698350172,56,9.0
15,0.04496677988258903,-4.7285292630678795,5,10.0
16,0.043281721828715876,-4.808916147228078,37,11.0
17,0.037030278388300863,-4.969199333540888,82,12.0
18,0.028819809932039357,-4.059266563984509,50,13.0
19,0.034616822485341724,-5.034084581221652,72,14.0
20,0.02843069530855707,-5.274585135710768,73,15.0
21,0.022480772649954534,-5.067966938876626,13,16.0
22,0.022877072782776186,-5.211609628270969,40,17.0
23,0.02306719783776214,-5.474378108201871,44,18.0
24,0.021185372677923957,-5.558651883259804,39,19.0
25,0.02181071543312335,-5.643797585666702,41,20.0
26,0.025193302361938456,-5.86687234917815,45,21.0
27,0.026642899665377192,-6.026207199253241,28,22.0
28,0.020409046899400887,-6.230251479008861,18,23.0
29,0.015339962506436794,-6.343652711257998,33,24.0
30,0.015398335082460274,-6.3936309195417005,32,25.0
31,0.014708205849158162,-6.154448063962227,86,26.0
32,0.02031858328014055,-6.508695970769525,85,27.0
33,0.019813286125284327,-6.4717388455060885,17,28.0
34,0.025082243309719827,-6.473833018688775,80,29.0
35,0.02403714553196181,-6.569915004865056,38,30.0
36,0.023153403714967425,-6.6120903397290345,14,31.0
37,0.023361635142380908,-6.632101197308454,20,32.0
38,0.018236258241118082,-7.264327893719363,4,33.0
39,0.018199494239370697,-7.072333972598083,7,34.0
40,0.013511756363842983,-7.508499644793484,54,35.0
41,0.01685429907963817,-7.155696575839785,3,36.0
42,0.013759544481201999,-7.477180716350804,63,37.0
43,0.010484152605812527,-8.175147840268222,55,38.0
44,0.015213460900640113,-7.437584012513984,74,39.0
45,0.011078860057340819,-7.437146311285775,27,40.0
46,0.015145114540947595,-7.330781802134482,12,41.0
47,0.012790859822213809,-7.759060075185467,66,42.0
48,0.011485654861123636,-8.004030553805828,2,43.0
49,0.010609890271843782,-8.118260898408183,69,44.0
50,0.012372240923450005,-7.836172318025743,43,45.0
51,0.012792238768811992,-7.685386861598252,71,46.0
52,0.012476776840243098,-7.672938653019333,49,47.0
53,0.012035147595082762,-7.689754017314036,47,48.0
54,0.011997038300799994,-7.685176875788367,0,49.0
55,0.011307043306671302,-7.793311265965887,60,50.0
56,0.01002729467516027,-7.8936828853259104,6,51.0
57,0.010117170087035781,-7.960155661968085,23,52.0
58,0.008200885054624692,-8.193198781990379,57,53.0
59,0.0083299911084411,-7.645724260367329,68,54.0
60,0.008081359704365437,-7.5925221867329675,29,55.0
61,0.007337471679897183,-8.325298509515472,64,56.0
62,0.007329790069244555,-8.128885898257602,52,57.0
63,0.00782989207774644,-8.029079328384427,1,58.0
64,0.007626421096085046,-8.167980054075233,84,59.0
65,0.00701688231080152,-8.300818564166512,53,60.0
66,0.008196853628375746,-7.27485136235099,31,61.0
67,0.007395748649696814,-7.41590100401783,19,62.0
68,0.006221633030552071,-7.567435420571217,75,63.0
69,0.006213896455148992,-8.170172305949619,78,64.0
70,0.005466389809218633,-8.45918565684954,8,65.0
71,0.005124439929752441,-8.831871881399298,61,66.0
72,0.00479263041532177,-8.70498404015428,25,67.0
73,0.002974972670930721,-8.8907162024194,34,68.0
74,0.002918485259028029,-8.534514186566659,77,69.0
75,0.002703788711376507,-8.575628577989677,35,70.0
76,0.002770958926846354,-8.266023075685792,22,71.0
77,0.0024249613444501266,-8.350311173201314,21,72.0
78,0.002209676253084029,-8.34751671000399,26,73.0
79,0.0017455432457468391,-8.966871734698593,81,74.0
80,0.0015025660561277358,-8.995516554067018,24,75.0
81,0.0013424376692070226,-9.03816235606008,70,76.0
82,0.0011664295265141093,-9.03215838892609,62,77.0
83,0.0010526344006227051,-8.51948060373234,9,78.0
84,0.0008961159955653272,-8.326885214008499,79,79.0
85,0.0006654822039351278,-9.588488578048127,58,80.0
86,0.0010803652306620424,-8.728995657383837,65,81.0
87,0.0009049714420626346,-8.938966202086371,30,82.0
