Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,68,0.0
1,,,34,0.0
2,,,27,0.0
3,,,31,0.0
4,,,63,0.0
6,0.0625762441809186,-3.6805709485236946,74,1.0
7,0.0580118617248662,-3.9131041299668308,38,2.0
8,0.05597481086965677,-3.9896613664436487,11,3.0
9,0.056338693000633225,-4.032660511312848,18,4.0
10,0.05694448883558575,-4.0863986938731465,25,5.0
11,0.05056258252629601,-4.269529809564696,73,6.0
12,0.040480133508083015,0.2597823779115907,59,7.0
13,0.03340577688846987,-4.827554440129043,24,8.0
14,0.030730407055619333,-4.867362214063677,45,9.0
15,0.028050825406222415,-4.345188253013762,32,10.0
16,0.03415599731065283,-5.560612667943952,12,11.0
17,0.03178375520681268,-5.812241099999882,56,12.0
18,0.028158783219236688,-5.942518912139033,23,13.0
19,0.02550463649906083,-6.225475229282742,1,14.0
20,0.028039793964835975,-6.272511490783142,64,15.0
21,0.026282360578929815,-6.4237977405700235,42,16.0
22,0.027228359004577034,-6.456421639782399,53,17.0
23,0.03293671829375768,-6.197133923791244,84,18.0
24,0.02447701023068806,-6.758997349167045,85,19.0
25,0.02909534519590895,-6.521775866901564,61,20.0
26,0.031243582263104582,-6.441089325076985,0,21.0
27,0.0252645438325809,-7.000360826135133,40,22.0
28,0.028003964263598826,-6.635090997198055,35,23.0
29,0.020954839732701156,-7.345834779322627,46,24.0
30,0.02127291755872578,-7.469150732987737,55,25.0
31,0.021931320643859005,-7.321735328003877,30,26.0
32,0.02182281840793603,-7.3108523735782995,67,27.0
33,0.02144317436726785,-7.486411362437984,28,28.0
34,0.024578808659498654,-7.220375864895097,39,29.0
35,0.019553736439034117,-7.141673255005679,17,30.0
36,0.019944916831898255,-7.28169086731962,48,31.0
37,0.024600428797593495,-6.743177597730639,15,32.0
38,0.022833361480552795,-6.891844372750079,36,33.0
39,0.02155039051093679,-7.046884802219452,82,34.0
40,0.020991239017247885,-7.152713291103006,8,35.0
41,0.017637325153787662,-7.361491382411396,41,36.0
42,0.017158502324995,-7.6353741087822655,3,37.0
43,0.0174189689054514,-7.447266836645446,76,38.0
44,0.016483852701696087,-7.566590014167858,71,39.0
45,0.014481287363129198,-7.652681420916678,14,40.0
46,0.013382679817802763,-7.783478749349442,72,41.0
47,0.013367593255811565,-7.7191297580718725,9,42.0
48,0.013256465243144888,-7.810972309404768,21,43.0
49,0.0116537697600375,-8.015646683769848,54,44.0
50,0.012201214631053435,-7.938454740391728,44,45.0
51,0.011482741940550848,-8.044686933293258,62,46.0
52,0.011297735897462623,-7.985286430069037,83,47.0
53,0.011148403044075227,-7.9522102340317495,69,48.0
54,0.010367667649417414,-8.23866584460987,7,49.0
55,0.00927051641052099,-8.284645178939291,4,50.0
56,0.008686431896114332,-7.977772497715598,37,51.0
57,0.008888902332692515,-7.88770953333731,50,52.0
58,0.008689612419560499,-7.67524900376283,29,53.0
59,0.008453130307009357,-8.049303588014078,70,54.0
60,0.008275454385415682,-8.15006511159773,78,55.0
61,0.007506895823003701,-8.233930075936339,58,56.0
62,0.00659466041590745,-8.651453836212397,75,57.0
63,0.007077536459289237,-8.215660199874792,10,58.0
64,0.006724825938650226,-7.898742996568215,47,59.0
65,0.00625989985466186,-8.28699942802834,20,60.0
66,0.004797274932659707,-8.411714944660782,66,61.0
67,0.005239313010552919,-7.705693926339384,49,62.0
68,0.004156754635749326,-8.667347318893327,81,63.0
69,0.00357944795324107,-8.682654843501606,33,64.0
70,0.0033466808737536067,-8.586081582069246,5,65.0
71,0.0034534598727209436,-8.652511488004292,16,66.0
72,0.003371856158695642,-8.362695136100802,65,67.0
73,0.003517327865634666,-8.112243897310316,2,68.0
74,0.0032934443337800635,-8.264846554073015,60,69.0
75,0.0028744806026755145,-8.558076490022293,26,70.0
76,0.0031702478812522,-8.22938893097495,19,71.0
77,0.0029819355035561835,-8.270976858304548,80,72.0
78,0.0028330719210080354,-8.274927978004065,22,73.0
79,0.0025239483460537757,-8.415394191856576,57,74.0
80,0.0022047559848254257,-8.455023588400032,51,75.0
81,0.0018397910763861252,-8.490598376066613,79,76.0
82,0.0016150682748805687,-8.6845147227757,13,77.0
83,0.0013930718346861371,-8.602092952382819,6,78.0
84,0.0007688733918841923,-8.752997568617923,77,79.0
85,0.0006062638713098202,-8.790573957415164,43,80.0
86,0.00041991181258159985,-8.84280793931361,86,81.0
87,0.0003185418651468958,-8.870641570954907,52,82.0
