Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,25,0.0
1,,,9,0.0
2,,,69,0.0
3,,,21,0.0
4,,,36,0.0
6,0.09577822442763671,1.813258025008439,33,1.0
7,0.09961702602435128,2.2847499009072507,29,2.0
8,0.07996952870012292,-3.216379979033564,75,3.0
9,0.0698366565649353,-3.7375878848337654,52,4.0
10,0.06737815227111492,-3.4256382010298316,61,5.0
11,0.07220756076630122,-3.2371037624495296,71,6.0
12,0.06581883861875289,-3.7865137731722105,54,7.0
13,0.058834010324819275,-3.7229108721078874,1,8.0
14,0.060818632437711066,-3.542302714131864,84,9.0
15,0.06386045898656743,-3.2371217959553955,76,10.0
16,0.05652633218022801,-4.134540067492465,5,11.0
17,0.052323377039850266,-4.301240182869308,60,12.0
18,0.04338582924160148,-4.8017752671917275,78,13.0
19,0.03721304651028816,-5.303547322757307,73,14.0
20,0.03282297003208533,-5.238521360443707,51,15.0
21,0.030112987928814307,-5.310722277798219,0,16.0
22,0.033606416898805676,-5.340844875454687,79,17.0
23,0.026399629564423214,-5.1791104455769466,68,18.0
24,0.036306946566068365,-5.460470400268772,66,19.0
25,0.03175071687404362,-5.8135078148529455,80,20.0
26,0.03506746717613489,-5.688729856468417,40,21.0
27,0.032335905734395404,-5.879237462239827,26,22.0
28,0.020510699144757755,-5.990814348911734,32,23.0
29,0.028957595039838187,-6.19194916072537,49,24.0
30,0.02997169237509504,-6.339389321361716,44,25.0
31,0.027499103882353982,-6.434903601737764,47,26.0
32,0.025500700712579084,-6.672515963877165,3,27.0
33,0.02237082755641371,-6.93638525512638,43,28.0
34,0.02636316719280769,-6.888376983866511,62,29.0
35,0.022941398110040808,-7.139896011778596,85,30.0
36,0.02736573780487028,-7.024449420214509,81,31.0
37,0.025761451968876813,-7.092362993457924,48,32.0
38,0.029069639824068707,-6.880980002006178,57,33.0
39,0.02570456734464742,-6.875891524108261,18,34.0
40,0.024680558165465025,-6.9701057455651645,14,35.0
41,0.02190889197184623,-7.078197771179181,46,36.0
42,0.020986837064256497,-7.185247676118931,38,37.0
43,0.020282484779481823,-7.287383944332849,6,38.0
44,0.018204446406268202,-7.444732248200739,55,39.0
45,0.017519047446818977,-7.5201064528375925,58,40.0
46,0.016224566055877847,-7.572455904976393,34,41.0
47,0.014454729297763346,-7.851199705807973,17,42.0
48,0.013509069688203685,-7.52921823698168,31,43.0
49,0.013615765835534525,-7.547361038330668,86,44.0
50,0.013752446698358687,-7.516156748988954,16,45.0
51,0.012462855169780275,-7.693067881080811,2,46.0
52,0.012120786118410765,-7.752336799447536,7,47.0
53,0.010613431705809381,-7.8380887820597875,70,48.0
54,0.01186989452945143,-7.840006200917388,45,49.0
55,0.012557292055597706,-7.910928767865891,65,50.0
56,0.012661854611152738,-7.9646286922043545,35,51.0
57,0.012450926616946845,-8.007561953166206,56,52.0
58,0.01228227266101355,-8.069584898883022,37,53.0
59,0.011977803871642455,-8.160013078134641,24,54.0
60,0.011806715844732304,-8.209315856123649,50,55.0
61,0.011664689129812347,-8.256043816720357,64,56.0
62,0.010669393669308639,-8.393985595102505,53,57.0
63,0.010460964496664248,-8.464560328858635,83,58.0
64,0.010460056526781945,-8.38726249274318,42,59.0
65,0.010269484317086824,-8.52488731804459,77,60.0
66,0.010304844046772765,-8.551252136732177,39,61.0
67,0.010231336879516434,-8.610989066915051,30,62.0
68,0.01069333790888536,-8.464772968315645,23,63.0
69,0.008068683601172617,-8.942381791288287,20,64.0
70,0.007214055598503299,-9.141155186041303,59,65.0
71,0.006500094586234821,-9.154815998934023,19,66.0
72,0.005997889906519463,-9.57125983615844,12,67.0
73,0.006267373709549595,-8.797290889390908,72,68.0
74,0.006241458181533578,-8.744358668851401,8,69.0
75,0.005119383720172999,-8.814089180235063,82,70.0
76,0.005092039215616224,-8.821984329426405,22,71.0
77,0.004774661711401242,-8.953938791758048,27,72.0
78,0.004368481130068114,-9.091010456710562,4,73.0
79,0.003967450878647389,-9.162363122396718,13,74.0
80,0.0038936407415098365,-9.162396656514215,28,75.0
81,0.0033454736517219653,-9.220680792155052,10,76.0
82,0.002575420275464841,-9.076225551432607,15,77.0
83,0.0018588741960101878,-9.173378403399743,41,78.0
84,0.0009406482763502763,-8.688206819057077,67,79.0
85,0.0007992933478121794,-8.651708217809759,63,80.0
86,0.000712270564628227,-8.694220211750588,11,81.0
87,0.0006842550466759816,-8.74001091874082,74,82.0
