Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,34,0.0
1,,,73,0.0
2,,,9,0.0
3,,,81,0.0
4,,,24,0.0
6,0.1155160827108607,8.459030170554104,20,1.0
7,0.12034740802510964,12.999600102557633,22,2.0
8,0.0814888922699868,-3.4436678910400587,85,3.0
9,0.08284260124239008,-3.203697219126798,83,4.0
10,0.08132605048276331,-3.116017072791966,39,5.0
11,0.05609716791745554,-4.0787076862574345,82,6.0
12,0.05977846658298887,-4.048284297482968,30,7.0
13,0.04454457831884596,-4.861136975917454,15,8.0
14,0.03672587874867016,-5.017239823931221,57,9.0
15,0.029401616160862943,-5.264427537659316,54,10.0
16,0.031005513920323847,-5.179288330845617,66,11.0
17,0.03266045014164416,-5.1519779012599285,76,12.0
18,0.02442451838206063,-5.600967131985959,27,13.0
19,0.024711166122662463,-5.629251009478607,6,14.0
20,0.023971876160507,-5.751584266222496,48,15.0
21,0.020954147733277792,-6.128735195236261,12,16.0
22,0.020516030543005395,-5.981460628657349,43,17.0
23,0.019876825631267282,-5.977858492332868,1,18.0
24,0.016578058020111343,-6.302803376912954,70,19.0
25,0.015800856401833995,-6.35047582184776,61,20.0
26,0.010153531094179978,-6.6285475112517345,46,21.0
27,0.010243944999830857,-6.759129985016037,37,22.0
28,0.017983110725695688,-6.519396926068159,3,23.0
29,0.009338106940370787,-7.034128275063181,64,24.0
30,0.010567316406408768,-7.13544786349345,52,25.0
31,0.012053453998454216,-6.817539242349949,5,26.0
32,0.00806731488020684,-7.060317029391946,74,27.0
33,0.0104723651138676,-7.1839545290076465,19,28.0
34,0.005106253927139925,-7.590157113052092,84,29.0
35,0.004342514635715666,-7.661852129580341,28,30.0
36,0.009586596028045203,-7.536806574216457,49,31.0
37,0.008794974587714464,-7.71871157635981,56,32.0
38,0.01013389292732582,-7.612801240857002,40,33.0
39,0.010227604616606108,-7.822537427158119,35,34.0
40,0.00846479338369227,-8.008254461445317,17,35.0
41,0.0147025448391539,-7.555095978529571,44,36.0
42,0.007393981685825243,-7.917049897736334,71,37.0
43,0.01062369877382347,-8.145030741756209,67,38.0
44,0.009317467464457602,-8.218148535526105,77,39.0
45,0.009432154218856209,-8.319795001078115,31,40.0
46,0.003456830662116867,-7.451563742427268,63,41.0
47,0.008418399262816923,-8.46129260067067,10,42.0
48,0.006016240767122415,-8.268553825451129,59,43.0
49,0.004986986021299079,-8.39506692383217,8,44.0
50,0.008643095452796616,-7.79579073360298,25,45.0
51,0.004325667051607144,-8.554409600763021,14,46.0
52,0.007086619218336006,-7.947494767739901,80,47.0
53,0.003782504829233677,-8.691507187514786,21,48.0
54,0.0068864538643395685,-8.131085554327983,53,49.0
55,0.004340584112208498,-8.553443075009753,2,50.0
56,0.004444529229695856,-8.328141891530873,60,51.0
57,0.005778761700488965,-8.258739345737093,75,52.0
58,0.00571315513725343,-8.315366017128179,65,53.0
59,0.005176415866251335,-8.381940300024057,38,54.0
60,0.004727624543968816,-8.461999786284764,50,55.0
61,0.004545750793201574,-8.584410185057767,29,56.0
62,0.004246002289933676,-8.574527499018668,36,57.0
63,0.001967568108068318,-8.94527856833259,45,58.0
64,0.004029863942353592,-8.948777189223346,69,59.0
65,0.00382542876538854,-9.018735868275254,55,60.0
66,0.005696655305405855,-8.722069617419,4,61.0
67,0.005481600900027292,-8.730137888501442,13,62.0
68,0.005539953479258931,-8.798506905933001,23,63.0
69,0.005387830821344745,-8.887224232410702,41,64.0
70,0.004840306296697192,-8.772626077713042,78,65.0
71,0.004265948992469199,-8.838374880267466,0,66.0
72,0.004019569604300629,-8.910550003006032,68,67.0
73,0.0034904102560355606,-8.8480042997958,7,68.0
74,0.003362924826708064,-9.008883122161937,32,69.0
75,0.0023386524950666666,-9.161330916154347,11,70.0
76,0.0022450013060932262,-9.364050670682406,16,71.0
77,0.002074412952062633,-9.30611379360539,18,72.0
78,0.0018212261047013862,-9.352576899612306,26,73.0
79,0.0016080863065542875,-9.311662338461284,72,74.0
80,0.0013114936969713443,-9.173864172625413,33,75.0
81,0.0010231200017724895,-9.21455937667784,42,76.0
82,0.0008829142765394109,-9.502901573412913,47,77.0
83,0.0008141440428390545,-9.323949870499815,51,78.0
84,0.0005908236343228983,-9.45441209633496,58,79.0
85,0.00046406749654416443,-9.739950047406062,62,80.0
86,0.000357871928241966,-10.021592756183518,79,81.0
87,0.000247184895916457,-9.671211408865434,86,82.0
