Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,52,0.0
1,,,58,0.0
2,,,78,0.0
3,,,50,0.0
4,,,77,0.0
6,0.07248311719956811,-1.8618329617347777,20,1.0
7,0.06281246142637845,-3.472214993508588,15,2.0
8,0.053808675687574345,-3.878941711975692,82,3.0
9,0.048359210465433865,-4.168638590872553,22,4.0
10,0.04218314240451183,-4.484951982825336,84,5.0
11,0.04077486926209146,-4.572262128988261,12,6.0
12,0.039177269285095996,-4.806831024826246,27,7.0
13,0.033125735534288735,-5.148062469447704,3,8.0
14,0.04040818928456465,-4.946400864621141,72,9.0
15,0.03528209818861761,-5.462473121136458,6,10.0
16,0.0290077029547322,-5.555829570275482,66,11.0
17,0.03406405257808381,-5.165129711619581,39,12.0
18,0.03557187329532605,-5.092325989750925,30,13.0
19,0.03436086589355392,-5.197025514925641,34,14.0
20,0.02170581539655972,-5.664651844182072,43,15.0
21,0.024995383581830306,-5.529702900291935,46,16.0
22,0.020055783465235087,-5.776992512435439,55,17.0
23,0.021539268012383875,-5.808270978802318,74,18.0
24,0.023009057783366014,-5.924679739664445,61,19.0
25,0.022680008278313298,-6.044360611023997,48,20.0
26,0.021756233208228015,-6.171509451107862,36,21.0
27,0.011826872704893836,-6.568672488233661,1,22.0
28,0.015054835197599089,-6.605591139477244,70,23.0
29,0.011650293775144885,-6.894721259624141,64,24.0
30,0.016137416789683258,-6.79965740364933,25,25.0
31,0.010114378982198498,-7.132349608876531,10,26.0
32,0.014637536666337955,-6.6859695131778265,57,27.0
33,0.008483595553069484,-6.977357417987553,81,28.0
34,0.013576595849944143,-6.8275561479446605,40,29.0
35,0.01471683488718285,-6.866616371072714,19,30.0
36,0.016584319550778753,-6.9045558716388395,44,31.0
37,0.00866306647050246,-7.294336274046176,5,32.0
38,0.01686440103299566,-7.044827631734956,67,33.0
39,0.0165971937585093,-7.116094080557644,53,34.0
40,0.01452293037989851,-7.2455326863440686,31,35.0
41,0.016735835395153328,-7.201096954734091,76,36.0
42,0.01573060322482077,-7.309952844753673,37,37.0
43,0.012644016410297547,-7.507749024765383,28,38.0
44,0.012351328980015952,-7.6077259685445,7,39.0
45,0.009823080210824906,-7.732930050855873,14,40.0
46,0.011334635354135458,-7.678528820598315,17,41.0
47,0.01026086458245638,-7.965556577894575,85,42.0
48,0.009851530717997777,-7.589266771709015,80,43.0
49,0.009900431135939365,-7.600496843930857,62,44.0
50,0.009279839607482698,-7.693632223538247,21,45.0
51,0.009141668873119502,-7.719622710106743,71,46.0
52,0.008074712768076649,-7.815474819639724,33,47.0
53,0.008278541476734446,-7.845024302119345,47,48.0
54,0.00824210663465803,-7.873579399521933,2,49.0
55,0.006229765285043957,-8.075052940998802,63,50.0
56,0.007293910323276648,-8.006142630160877,24,51.0
57,0.0074786441048444365,-8.025394924002379,68,52.0
58,0.0064663241885893254,-7.738846779456779,38,53.0
59,0.0068265843736722565,-8.19367165724689,56,54.0
60,0.007310944460551042,-8.205340861248958,29,55.0
61,0.006786191020541317,-8.245664294480312,45,56.0
62,0.006666503643827026,-8.36194427694764,54,57.0
63,0.006601074834353084,-8.453322128638684,83,58.0
64,0.0065594566228003495,-8.419003143604847,11,59.0
65,0.006277046143775791,-8.554255448209622,69,60.0
66,0.006315308595624486,-8.528105775887298,4,61.0
67,0.006099949967667159,-8.588789621889326,13,62.0
68,0.005726511492386002,-8.676032813365326,8,63.0
69,0.004722654116163098,-8.739561760937459,23,64.0
70,0.004832973741118457,-8.768191152085443,32,65.0
71,0.0036324285184401745,-9.171359600970863,41,66.0
72,0.002817804557805767,-8.377339247895287,0,67.0
73,0.002635087028470115,-8.00906621450636,9,68.0
74,0.0024649197752008574,-8.227463977122666,16,69.0
75,0.0027298683117401488,-7.84152178038899,18,70.0
76,0.0021270866829628727,-8.604607601368414,26,71.0
77,0.0020094009302230736,-8.673219509327188,35,72.0
78,0.002028225377843597,-7.434371850186416,59,73.0
79,0.0015186179586200647,-8.20840664264813,42,74.0
80,0.001272325971416098,-7.887367797373877,49,75.0
81,0.001046127851705226,-8.08817997089009,51,76.0
82,0.0010263465351614274,-8.247209424262719,60,77.0
83,0.0008576918299346505,-8.46052493147171,65,78.0
84,0.0005392092270173814,-8.255466173059396,73,79.0
85,0.000676573796317325,-8.511232246727849,75,80.0
86,0.000465538372502317,-8.136343194165889,79,81.0
87,0.00036231745694118364,-8.614015206484371,86,82.0
