Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,17,0.0
1,,,80,0.0
2,,,64,0.0
3,,,22,0.0
4,,,68,0.0
6,0.08726470205930262,-2.804632955823585,19,1.0
7,0.06422594777631571,-3.8487388913388227,85,2.0
8,0.05804696345270213,-4.033008837423647,82,3.0
9,0.04933171906185834,-4.2917120186935485,12,4.0
10,0.05045215332570277,-4.5179754580099,27,5.0
11,0.05102981983019536,-4.751154265531171,6,6.0
12,0.04601395441596057,-5.1685654678909225,30,7.0
13,0.04530873800753159,-5.151437255215784,72,8.0
14,0.042335647584782525,-5.192143357747785,76,9.0
15,0.0410560473683352,-4.981656487309004,39,10.0
16,0.04008321801259284,-5.023747452931277,48,11.0
17,0.038179827032621676,-5.219594731431743,57,12.0
18,0.03906262104013155,-5.231367564776478,43,13.0
19,0.03241363550144373,-5.448449381405509,1,14.0
20,0.03129716198890295,-5.779342852343083,34,15.0
21,0.028319291374957225,-5.89505208448342,52,16.0
22,0.030036838490603,-5.674960498818529,15,17.0
23,0.022331069944850616,-5.690760945989588,61,18.0
24,0.023806456101474426,-5.708430469452772,36,19.0
25,0.013109483869266256,-6.145313958842758,46,20.0
26,0.018231656180868444,-6.055059343724596,4,21.0
27,0.014226060525913777,-6.149270957450096,55,22.0
28,0.009469936694428758,-6.502608407990651,70,23.0
29,0.009591735841784617,-6.604735333902281,25,24.0
30,0.013368370869426776,-6.619171096570568,66,25.0
31,0.006174594059908905,-7.163512434675651,74,26.0
32,0.013052161957376096,-6.946157192833394,10,27.0
33,0.010382376098225817,-6.899345587453776,40,28.0
34,0.009969472251874703,-6.981927862044649,21,29.0
35,0.012101302308197006,-6.907050246472707,49,30.0
36,0.010214109386882608,-7.359642217620791,84,31.0
37,0.010130595884624928,-7.378690893435969,29,32.0
38,0.009844402360255064,-7.347763781491819,7,33.0
39,0.00801540748378453,-7.61183328746369,81,34.0
40,0.008562021366018096,-7.461270419581768,44,35.0
41,0.007389831591298186,-7.666724002609767,37,36.0
42,0.006415752437999466,-7.747437579220422,2,37.0
43,0.006841677748565474,-7.7523816191322465,53,38.0
44,0.006372830494990557,-7.90038185108859,77,39.0
45,0.009189051905732475,-7.603660617503634,58,40.0
46,0.007820421410360994,-7.659418903869522,31,41.0
47,0.007992036078403687,-7.599079189640209,14,42.0
48,0.007756245996131781,-7.6194471888245765,62,43.0
49,0.006222167951485866,-7.777337553676966,20,44.0
50,0.006730507426053314,-7.825235851718819,71,45.0
51,0.0052813709413018555,-8.009183075902275,63,46.0
52,0.004773977034412921,-8.109984780395328,33,47.0
53,0.004052159665613179,-8.230886647382661,65,48.0
54,0.004076354895390635,-8.229490742921662,26,49.0
55,0.004065230538075234,-8.234755550899939,75,50.0
56,0.003553163759532679,-8.169304206131624,8,51.0
57,0.0033266081637316853,-8.366221828771362,38,52.0
58,0.004699263383486769,-8.310121701632891,47,53.0
59,0.004118019257542255,-8.376488581068534,56,54.0
60,0.003072750761060657,-8.681123759206313,3,55.0
61,0.004385087425930575,-8.460039688038458,45,56.0
62,0.0035023861602576293,-8.464683511447765,54,57.0
63,0.004250398875478702,-8.541373662874253,83,58.0
64,0.00426061099310683,-8.824401675345568,73,59.0
65,0.003984791436857336,-8.716549924053865,28,60.0
66,0.004821271497402004,-8.82978387796767,11,61.0
67,0.0045820888571985125,-8.804948835373246,13,62.0
68,0.005372735933339391,-8.714634658368555,50,63.0
69,0.00517899962687207,-8.86620068870029,41,64.0
70,0.004571873682826739,-8.703085820438151,59,65.0
71,0.003942289461908412,-8.808722148350798,32,66.0
72,0.0029060550475957145,-9.01526164584182,78,67.0
73,0.0024713550161883256,-8.904398461863947,0,68.0
74,0.00221616470403731,-9.364336229002442,5,69.0
75,0.002214477135067563,-9.412186218729852,9,70.0
76,0.002080323380787126,-8.834067397263581,23,71.0
77,0.002009202460795489,-9.308901681797346,24,72.0
78,0.001768533052744613,-9.3700054328015,16,73.0
79,0.0017219851404280226,-9.494809483507364,18,74.0
80,0.0014169901148802426,-9.831453607725377,35,75.0
81,0.0012254780629499511,-9.930357140313518,42,76.0
82,0.0010750433828016419,-9.89088525320381,51,77.0
83,0.0008403636728880591,-9.617061244282503,60,78.0
84,0.0006637811421122831,-9.790121465433653,67,79.0
85,0.0006102073058528208,-9.785397142710524,69,80.0
86,0.000357871928241966,-10.021592756183518,79,81.0
87,0.000247184895916457,-9.671211408865434,86,82.0
