Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,10,0.0
1,,,51,0.0
2,,,11,0.0
3,,,67,0.0
4,,,42,0.0
6,0.07096157123009555,-3.1920363585777154,82,1.0
7,0.07318667492965893,-2.5970677461475415,22,2.0
8,0.03188126947561533,-4.506336584592058,63,3.0
9,0.01568316234990265,-1.7116609125229842,73,4.0
10,0.01197885994242588,-1.9337061950545986,85,5.0
11,0.01472067491289899,-2.047551649316263,37,6.0
12,0.012380688510656435,3.0647674123489907,31,7.0
13,0.012363720703322438,7.919119214636624,80,8.0
14,0.013333318335958641,13.096628008171619,35,9.0
15,0.013087001594731548,11.232930568468097,38,10.0
16,0.017710452498995173,4.738941828546943,57,11.0
17,0.01086038737097021,16.416394632687535,4,12.0
18,0.01012131016179385,15.862976544746958,40,13.0
19,0.01217525535845779,-4.177185942068776,54,14.0
20,0.011259244440116238,-3.0099487592410807,15,15.0
21,0.013602353724960254,-4.79922271533824,20,16.0
22,0.01284233664279339,-4.751745530951346,27,17.0
23,0.016779317755216613,-5.68968995427821,76,18.0
24,0.011314495715174148,-5.101867428230442,6,19.0
25,0.007329922946986697,-6.236132603810561,70,20.0
26,0.00971994161557777,-5.996910463359757,48,21.0
27,0.009707053968292752,-6.151322132374361,1,22.0
28,0.010633031578468434,-6.258236391991884,45,23.0
29,0.010218194162571536,-6.405474723318356,65,24.0
30,0.007546352130898524,-6.474798376695565,81,25.0
31,0.00679921878092438,-6.438410150974964,30,26.0
32,0.009303931594792725,-6.923871086540067,25,27.0
33,0.005503363277882099,-6.94610990402391,84,28.0
34,0.007649310000832548,-7.115127643396346,61,29.0
35,0.008194476567090766,-7.165039083873277,13,30.0
36,0.008015675091036043,-7.264005731387804,34,31.0
37,0.017029132022037305,-7.059825971843599,49,32.0
38,0.009998700221772419,-7.449793112470075,74,33.0
39,0.005293519617071571,-7.797580041574873,46,34.0
40,0.01568654815224177,-7.4852107360963025,19,35.0
41,0.014666567936390054,-7.654828384082498,71,36.0
42,0.006381453768318665,-8.002102164346905,66,37.0
43,0.004311467220257473,-8.031943580056423,55,38.0
44,0.014237278062768803,-7.8441222505443715,43,39.0
45,0.014483174931436657,-7.998540815486316,52,40.0
46,0.013037880551082797,-7.878183947289366,2,41.0
47,0.013251541312934297,-7.906564745519236,58,42.0
48,0.014397418735396178,-7.9084193934024425,7,43.0
49,0.012896694426569356,-7.973888667634147,77,44.0
50,0.01142211626096464,-8.1079077667533,28,45.0
51,0.010271282469982518,-8.306468806327437,17,46.0
52,0.009845972056009638,-7.9424964052264,41,47.0
53,0.009298778926949964,-7.490203672461424,21,48.0
54,0.009170913306877321,-7.528179396806159,62,49.0
55,0.009090409050132526,-7.576021806547114,24,50.0
56,0.008750847014271649,-7.822543056851766,78,51.0
57,0.00762670243252744,-7.807741793352026,47,52.0
58,0.007897519213945377,-7.6958644206733835,56,53.0
59,0.0075951185658698715,-7.887186650514798,32,54.0
60,0.005339697137122061,-8.439664755061148,8,55.0
61,0.005384223155638163,-8.268820467010821,3,56.0
62,0.005344478512255189,-8.37458617784592,36,57.0
63,0.005432387339715376,-8.2696709468511,9,58.0
64,0.005226049711524989,-8.45504679321455,69,59.0
65,0.005039581108893252,-8.36547046341957,83,60.0
66,0.004708203654338533,-8.318386505296221,14,61.0
67,0.004689428493690449,-8.84228504527733,64,62.0
68,0.004546976986540165,-8.7817160062118,12,63.0
69,0.004387564832479829,-8.74076242927516,0,64.0
70,0.004126267647354825,-8.81917249862219,50,65.0
71,0.0038078104867768957,-8.746091583393229,39,66.0
72,0.003861151317491074,-7.219432869071786,5,67.0
73,0.0037136742837771165,-8.652326823808872,59,68.0
74,0.002711046018722484,-8.459858837505537,72,69.0
75,0.002371942683627458,-8.973885136198062,16,70.0
76,0.002277490468040129,-8.986314709357014,18,71.0
77,0.0020500537648171883,-8.888042138711729,68,72.0
78,0.0018328314247394255,-8.291667326460306,23,73.0
79,0.001401974161346221,-9.23514877281116,26,74.0
80,0.0012831222781905076,-9.272844607192315,29,75.0
81,0.001250649384178496,-9.31762025582449,33,76.0
82,0.001131021933621204,-8.442234975208924,44,77.0
83,0.0009385003184110245,-8.003943721819757,53,78.0
84,0.0008310811987852179,-8.328722968581431,60,79.0
85,0.0004639425201032916,-8.747018535220104,75,80.0
86,0.0003869857657569248,-9.119629836218122,79,81.0
87,0.0002880546104937897,-8.48874680554973,86,82.0
