Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,59,0.0
1,,,15,0.0
2,,,84,0.0
3,,,19,0.0
4,,,27,0.0
6,0.0569888748534946,-3.6365832677629304,81,1.0
7,0.05427441886052897,-3.791486040375729,82,2.0
8,0.055985120878104346,-4.0464875696027125,12,3.0
9,0.05183514721687258,-4.509143094373491,6,4.0
10,0.046978295062267646,-4.7019858091764934,22,5.0
11,0.04707737503802513,-4.656286927607952,76,6.0
12,0.04431565042309421,-4.800020013440888,30,7.0
13,0.03780797311207259,-5.183214941744579,72,8.0
14,0.03535659551024301,-5.068767415118271,66,9.0
15,0.03663591010033264,-5.145227159676781,48,10.0
16,0.03565964666126064,-5.3651582038728725,39,11.0
17,0.036078561082794516,-5.2117090156904355,52,12.0
18,0.03248333530573751,-5.1581938465998,34,13.0
19,0.027277287287704243,-5.313860282247061,43,14.0
20,0.021720137298473087,-5.5614990600256435,1,15.0
21,0.021959228855931864,-5.639897143671345,56,16.0
22,0.029556232757471608,-5.533095366231813,45,17.0
23,0.021428662343724623,-5.877064486523064,61,18.0
24,0.024650121490488182,-5.879178272151296,36,19.0
25,0.02228189868482579,-6.026576225565691,3,20.0
26,0.020966457534159065,-6.222043287644822,54,21.0
27,0.020952764724918756,-6.348469666869618,25,22.0
28,0.019985321740597337,-6.467575771729124,70,23.0
29,0.020919342803325188,-6.547600618094091,64,24.0
30,0.02039939158097682,-6.508940075397804,74,25.0
31,0.017198010768137525,-6.9449722604230155,10,26.0
32,0.020585007493957846,-6.661443309244957,21,27.0
33,0.020276279448334694,-6.607011572997272,40,28.0
34,0.01977598297808436,-6.718699819602051,57,29.0
35,0.016576858407362144,-6.873448296892731,49,30.0
36,0.016378929499063038,-7.0730937449560685,7,31.0
37,0.012508085270041044,-7.232474774092725,29,32.0
38,0.015235418424470031,-7.227313190127125,67,33.0
39,0.015290489998865887,-7.255801600745963,77,34.0
40,0.01419324485315949,-7.366206766128905,37,35.0
41,0.014760260415959426,-7.382568619837903,46,36.0
42,0.014537739887770683,-7.389854088658908,31,37.0
43,0.013806624893325176,-7.521569491916419,4,38.0
44,0.013418917484728394,-7.510830397818978,14,39.0
45,0.01304847041821325,-7.667606259438942,17,40.0
46,0.011435295197770862,-7.5207625062920105,85,41.0
47,0.011165369368854811,-7.591936389427863,80,42.0
48,0.010962801958020631,-7.589958238861535,62,43.0
49,0.010556462357277812,-7.6350216374791415,20,44.0
50,0.010461732001740456,-7.748498263965315,71,45.0
51,0.01014299121999952,-7.784454173878204,33,46.0
52,0.00973564944800876,-7.886665178963945,53,47.0
53,0.009520403651790509,-7.900869633548221,26,48.0
54,0.009249762009141047,-7.998253298432392,42,49.0
55,0.009072637853411385,-8.016762494584377,0,50.0
56,0.008858471565109976,-8.04677939624883,60,51.0
57,0.008667609408889653,-8.082048543665737,75,52.0
58,0.008761774095026995,-8.099257574417317,65,53.0
59,0.008845446038200849,-8.112430696219292,41,54.0
60,0.0078080391377068886,-7.862090617136057,50,55.0
61,0.007568641611620544,-8.139133210567332,8,56.0
62,0.00651143850502686,-8.051292471193847,83,57.0
63,0.006464652857187297,-8.183834224249493,11,58.0
64,0.00673242301986216,-7.819730743511682,55,59.0
65,0.0059132052799665,-8.121172366613424,73,60.0
66,0.005774290594020893,-8.509998589943397,28,61.0
67,0.005353031849158956,-8.67191902521761,13,62.0
68,0.005366124362867659,-8.605702186930039,32,63.0
69,0.003943609379654606,-7.569537985300067,2,64.0
70,0.003856497073930438,-7.715217344556957,5,65.0
71,0.0033456997207614867,-9.04225427095339,23,66.0
72,0.0031994604133663875,-8.865958238582785,78,67.0
73,0.002649783010628376,-8.586299618728162,9,68.0
74,0.0025020047858870563,-9.064210391655678,16,69.0
75,0.0024658190519738607,-9.015547600919561,68,70.0
76,0.0019763310765289945,-8.883671749507979,18,71.0
77,0.0017557816961154527,-8.903812936754042,24,72.0
78,0.0015684604933199548,-8.953155251310186,35,73.0
79,0.0013633638082470598,-9.513324907801918,38,74.0
80,0.001286857127467993,-9.045639874940136,44,75.0
81,0.001332306432249712,-8.637272075404441,47,76.0
82,0.00106931379489224,-9.095132837410524,51,77.0
83,0.0009694072298424078,-8.678035043098813,58,78.0
84,0.0009401778446716608,-8.71279989624413,63,79.0
85,0.0008404586758631908,-8.661706119889415,69,80.0
86,0.0003869857657569248,-9.119629836218122,79,81.0
87,0.0002880546104937897,-8.48874680554973,86,82.0
