Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,7,0.0
1,,,12,0.0
2,,,55,0.0
3,,,69,0.0
4,,,31,0.0
6,0.05910480570750292,-3.6243577014404966,20,1.0
7,0.05577407482468093,-3.8918006296434906,22,2.0
8,0.05268507073350764,-4.024018497106639,84,3.0
9,0.05208896626580502,-4.1166366929140805,81,4.0
10,0.05237827961070847,-4.286611017403815,48,5.0
11,0.05084781193889022,-4.4331244974428685,39,6.0
12,0.048628813325850395,-4.599236068974142,15,7.0
13,0.04653591232084906,-4.446079155057172,66,8.0
14,0.04773547882514141,-4.539582502708627,76,9.0
15,0.049076853821483746,-4.588203324170222,72,10.0
16,0.04104033964973761,-4.795778230889523,44,11.0
17,0.03930601520394098,-4.892397776805226,34,12.0
18,0.034093174230127865,-5.0843295078986985,1,13.0
19,0.03394485187274595,-5.273285136898704,52,14.0
20,0.03319195372637256,-5.126491618320889,57,15.0
21,0.022208357664597743,-5.27623622854623,25,16.0
22,0.021646353056347056,-5.421652926959383,4,17.0
23,0.02253514437966515,-5.47497325609397,28,18.0
24,0.02357200985784676,-5.569982737316414,61,19.0
25,0.022196192500139267,-5.644246309345415,36,20.0
26,0.018897274899952483,-5.852086466123324,64,21.0
27,0.017287476020321452,-6.009172206846693,46,22.0
28,0.01624596064289108,-6.132023665249267,74,23.0
29,0.014144075413909997,-6.272592147326214,10,24.0
30,0.012349021950854478,-6.217137263706448,30,25.0
31,0.008337869360167031,-6.60730781356147,6,26.0
32,0.006046474613567977,-6.897931731052471,82,27.0
33,0.009431429428523156,-6.768906945226814,43,28.0
34,0.008024529218509527,-7.023348500626666,19,29.0
35,0.00943312911018134,-7.175896284010687,40,30.0
36,0.0067361124991860526,-7.347390745462425,85,31.0
37,0.005453317852971155,-7.572454508060905,17,32.0
38,0.00811193546158863,-7.347434756180952,49,33.0
39,0.007257281457263756,-7.533965424536596,71,34.0
40,0.007370332815254479,-7.620911995911118,37,35.0
41,0.00784643261795811,-7.502178538649799,67,36.0
42,0.007201863002493127,-7.768763315577184,77,37.0
43,0.007639323689680902,-7.640118960858705,53,38.0
44,0.007878590237227198,-7.543930466607684,2,39.0
45,0.005933038316735154,-7.877322989282543,58,40.0
46,0.005785495600559589,-7.897833974788235,26,41.0
47,0.004991932681929506,-8.072496695192699,13,42.0
48,0.005605256246973105,-7.940284791695893,63,43.0
49,0.007419191869587991,-7.659900098098112,80,44.0
50,0.004899807380611211,-8.088582779429446,21,45.0
51,0.006048038518564354,-7.930272779314277,33,46.0
52,0.004643164023848299,-8.119330726753137,60,47.0
53,0.005317233650464026,-8.128334338132479,75,48.0
54,0.003511357405534454,-8.5405756895372,65,49.0
55,0.004173758973813043,-8.283937729898154,38,50.0
56,0.0027587932265541455,-8.774081378295024,47,51.0
57,0.0023904016910556254,-8.926849965096203,8,52.0
58,0.005288481336471218,-8.084931418403574,56,53.0
59,0.004524038012196429,-8.179156610502872,29,54.0
60,0.005543122305700035,-8.163129987790908,3,55.0
61,0.005371942571655385,-8.258838893193586,73,56.0
62,0.00472515748085135,-8.411639230028696,45,57.0
63,0.005178730801169508,-8.480305055171442,24,58.0
64,0.005567372986195064,-8.523936549998414,54,59.0
65,0.004881573521049172,-8.547709780371074,83,60.0
66,0.006050112654425309,-8.550064634562927,16,61.0
67,0.003849796834532735,-8.709278658191577,11,62.0
68,0.005005901424657075,-8.63089391891558,23,63.0
69,0.00542245366370013,-8.786401034917905,0,64.0
70,0.0035037226514932135,-8.908992006610621,79,65.0
71,0.004926374595491563,-8.806097959336997,32,66.0
72,0.0028829094867189238,-9.110213294223401,42,67.0
73,0.003954981216354728,-9.075184267572032,41,68.0
74,0.003352985541731429,-8.999643951994685,68,69.0
75,0.0028631670452254603,-9.115387419729124,50,70.0
76,0.002471719685383344,-9.207181101407212,5,71.0
77,0.0025065314262648986,-9.521109243016452,9,72.0
78,0.002221780915266139,-9.622591038298571,70,73.0
79,0.002333635393201636,-9.255962230124318,27,74.0
80,0.0022852811037399746,-9.455219300514946,14,75.0
81,0.0019527974532231973,-9.679708561869553,18,76.0
82,0.0018773892002777511,-9.17716071056877,35,77.0
83,0.0017744632565044353,-9.27165621066155,78,78.0
84,0.0010729820825624327,-9.710292844452365,51,79.0
85,0.0009781718176983165,-9.533468256076205,59,80.0
86,0.0003289036793018048,-9.775730954335955,62,81.0
87,0.0002470661419742513,-9.69812262842353,86,82.0
