Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,72,0.0
1,,,69,0.0
2,,,74,0.0
3,,,73,0.0
4,,,6,0.0
6,0.05492377699339933,-3.926079703239784,19,1.0
7,0.05694949969940886,-4.157080762987046,85,2.0
8,0.05890342433068661,-4.211377122270581,80,3.0
9,0.061576329751235115,-4.032945596284762,22,4.0
10,0.04679817165046282,-4.427711242224234,15,5.0
11,0.042684124224849164,-3.9966096915478313,12,6.0
12,0.041956883401489106,-4.147863037952718,30,7.0
13,0.03854187037642779,-4.174982533861298,27,8.0
14,0.03454605585530579,-5.316870202360275,3,9.0
15,0.03404967716514459,-5.552038965202266,66,10.0
16,0.03133420327269916,-5.6228793723177795,57,11.0
17,0.027183789200213505,-5.812954997049486,52,12.0
18,0.027409846118107203,-5.493868718072172,48,13.0
19,0.027427832922515633,-5.662672264247422,39,14.0
20,0.028873753643817966,-5.32313272721737,82,15.0
21,0.0234934644851037,-5.963894183364334,36,16.0
22,0.01885276404796804,-6.095411005534944,43,17.0
23,0.019478598344325637,-5.875945758715013,76,18.0
24,0.016353217271036398,-6.02115110578595,61,19.0
25,0.014223117511304874,-6.149186549536287,46,20.0
26,0.013656754189343742,-6.225534810984601,84,21.0
27,0.011710904827861895,-6.2807438809533505,55,22.0
28,0.008971050856635947,-6.489479872657465,64,23.0
29,0.008641584715491606,-6.583862955254658,34,24.0
30,0.013658748344080306,-6.655508764402478,1,25.0
31,0.009272218656420821,-6.820491991416889,25,26.0
32,0.00708513104024059,-6.930152875952056,10,27.0
33,0.01239401535764086,-6.833331465410642,38,28.0
34,0.011578972256510695,-6.961335772646237,21,29.0
35,0.01680005073038354,-6.757209869776537,49,30.0
36,0.017761095612864618,-6.929821220006823,44,31.0
37,0.01694473127849456,-7.024415977770948,5,32.0
38,0.01242773523714307,-7.310013656498618,29,33.0
39,0.01821561413474649,-7.028947057016579,67,34.0
40,0.018605127984568537,-7.125179059225212,53,35.0
41,0.01827843945985207,-7.12614794706349,77,36.0
42,0.0179735233971985,-7.232308036518738,40,37.0
43,0.015939710188656236,-7.348660446909171,58,38.0
44,0.014281658796520318,-7.4337420413597,31,39.0
45,0.015025113621693387,-7.423950518630997,70,40.0
46,0.013322571375793795,-7.591530309195132,14,41.0
47,0.012811482486930429,-7.68466781344089,7,42.0
48,0.011995981341196452,-7.685656741992922,17,43.0
49,0.009638246981497829,-7.63024748485201,81,44.0
50,0.008152819916788666,-7.751369312363143,62,45.0
51,0.009546016252106704,-7.639677525077713,20,46.0
52,0.009178120450809521,-7.73728333371397,35,47.0
53,0.009253322141865238,-7.8187392592803535,26,48.0
54,0.009120557477999947,-7.849598909408837,2,49.0
55,0.008921467995748618,-7.9107052663284385,63,50.0
56,0.008828809931647898,-7.934260856280194,78,51.0
57,0.007988036127097923,-8.040915313051746,65,52.0
58,0.00805351298744603,-8.17864452401544,47,53.0
59,0.0063487676368559195,-8.227479628560863,56,54.0
60,0.0061499348957389345,-8.306976110689654,42,55.0
61,0.005641471390270346,-8.337191552622452,51,56.0
62,0.006749302709394047,-8.273808770475267,83,57.0
63,0.0024133153881552498,-8.640644290281928,37,58.0
64,0.0028050687365483934,-8.75875261942162,28,59.0
65,0.0042481363694304095,-8.571558252160832,4,60.0
66,0.0018514881818750268,-8.97447056822119,13,61.0
67,0.004276740911564353,-8.742946250763392,11,62.0
68,0.0057679161949373906,-8.704123239959205,23,63.0
69,0.006518723357458004,-8.930878847429346,8,64.0
70,0.006326389485422701,-8.840421792204983,0,65.0
71,0.006244565166408225,-8.935454365449457,54,66.0
72,0.006541952494511644,-8.660424404245259,9,67.0
73,0.00634411859383213,-8.735776316362147,16,68.0
74,0.0063873698232760545,-8.267075313897351,32,69.0
75,0.004970756842366585,-8.712096114513452,18,70.0
76,0.00477478180146319,-8.769681573069063,24,71.0
77,0.004616344592622396,-8.80322978185007,68,72.0
78,0.0036658006214057653,-8.83825108511889,59,73.0
79,0.0027513807342184086,-8.887557768028389,33,74.0
80,0.0023969484370173575,-8.94790529383992,41,75.0
81,0.0015122309732440158,-8.462617023440844,45,76.0
82,0.001330099308029261,-8.543349676236797,60,77.0
83,0.0011426110409148544,-8.651147306782777,50,78.0
84,0.0007496024654228588,-8.658220741928723,71,79.0
85,0.000692580197160423,-8.703505879468835,75,80.0
86,0.000594480883470948,-8.746217144737264,79,81.0
87,0.0003754035235888041,-8.932737993199455,86,82.0
