Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,18,0.0
1,,,61,0.0
2,,,74,0.0
3,,,75,0.0
4,,,33,0.0
6,0.07091859120260885,-3.7751703593260033,82,1.0
7,0.0725420332043068,-3.5278195013555522,15,2.0
8,0.016274464601029437,-5.3625931976506775,69,3.0
9,0.01915074902388677,-5.400224332759181,84,4.0
10,0.03599793246412183,-5.109633076161529,12,5.0
11,0.025579595067040186,-5.4857930270981505,30,6.0
12,0.0248087464253081,-5.5953476476503825,22,7.0
13,0.024168229256707363,-5.457249776018577,3,8.0
14,0.018606581504814767,-5.540919243378141,63,9.0
15,0.014967866991923599,-5.291578330326864,27,10.0
16,0.016278886888871236,-5.658310753194883,20,11.0
17,0.018313793544171654,-5.787525774063867,6,12.0
18,0.019322578860244955,-6.286716020928706,81,13.0
19,0.02025844186676501,-6.484723109655226,66,14.0
20,0.019688018216431385,-6.638538699274429,57,15.0
21,0.013154047126246937,-6.840071741417722,54,16.0
22,0.014766195215609023,-6.554670793655329,39,17.0
23,0.013880090283993474,-6.247945297726969,48,18.0
24,0.0143419442386273,-6.351916477263842,43,19.0
25,0.013601314071524663,-6.43712769079363,36,20.0
26,0.011668159879699127,-6.632875520698069,72,21.0
27,0.012162554681474735,-6.732937806606833,46,22.0
28,0.008604968954195862,-7.0292391988724665,76,23.0
29,0.007605503787262805,-7.118038989024395,1,24.0
30,0.004009636267804755,-7.803432026697407,25,25.0
31,0.0050299933045665915,-7.716139402444531,52,26.0
32,0.003824786815364916,-7.491413488705533,10,27.0
33,0.008448828402447112,-6.926863212039377,85,28.0
34,0.006266258435756584,-7.153802072063756,38,29.0
35,0.004978869803915429,-7.19477300389154,5,30.0
36,0.005883238591537577,-7.356112815474252,65,31.0
37,0.009699999539448381,-7.1184729314098005,49,32.0
38,0.013419484856429506,-7.064675135222546,35,33.0
39,0.013781760894340165,-7.057885670872441,44,34.0
40,0.004898751774812768,-7.665455676453345,56,35.0
41,0.006192427951522372,-7.458727579314249,29,36.0
42,0.004989686822477587,-7.52204274346222,17,37.0
43,0.01557543479669432,-7.106981119177877,71,38.0
44,0.009471723645862637,-7.461967177838182,40,39.0
45,0.00870547639176873,-7.526681659159783,67,40.0
46,0.009639093179656893,-7.4521693516777106,77,41.0
47,0.004335794171522198,-8.122450973713187,32,42.0
48,0.007839949557189734,-7.837866306193421,58,43.0
49,0.008442718445904529,-7.710150434012764,7,44.0
50,0.008086421573480692,-7.7051922029173925,14,45.0
51,0.00751396904778297,-7.766246116348132,80,46.0
52,0.009010451372036763,-7.665084047350493,21,47.0
53,0.006545669661579193,-7.953064326556261,62,48.0
54,0.004940020396367982,-8.21642959438585,53,49.0
55,0.0068819311617771845,-7.917308358197048,26,50.0
56,0.006428749154224512,-7.987792606307572,2,51.0
57,0.005272323934754109,-8.186349544957908,37,52.0
58,0.004937721416266346,-8.247024889368365,50,53.0
59,0.0045429327275988175,-8.316032621530878,70,54.0
60,0.005095036268748164,-8.522928131372476,45,55.0
61,0.006465378843997193,-8.294182256940813,83,56.0
62,0.006431193512432509,-8.324774838718586,11,57.0
63,0.0060234137353137734,-8.351707835201506,28,58.0
64,0.00486401634750983,-8.741590665244201,4,59.0
65,0.005350101976096227,-8.402023746182858,64,60.0
66,0.005990406362056862,-8.496540993551365,55,61.0
67,0.0054359808888966655,-8.474235211036094,13,62.0
68,0.0055306403234885865,-8.61217280882412,24,63.0
69,0.00518379398045936,-8.63364456227524,41,64.0
70,0.004307208737796394,-8.371832156410557,8,65.0
71,0.003716404122504044,-8.524780972789657,59,66.0
72,0.0030661945285479003,-8.58918569321514,0,67.0
73,0.002904849326861619,-8.427933709274992,19,68.0
74,0.0027298458538474206,-8.70632963199306,34,69.0
75,0.0026927091583234595,-8.90065980934218,23,70.0
76,0.0027081594950590987,-8.433184231093918,78,71.0
77,0.0019352273609704327,-8.374782078035398,68,72.0
78,0.0015178172102059552,-7.773624672118201,9,73.0
79,0.0013199778752173647,-7.937912120377803,16,74.0
80,0.0011913912525950987,-9.053943576706128,31,75.0
81,0.0011325727056088314,-9.18173643539515,42,76.0
82,0.0009840937939810527,-9.536052431091642,47,77.0
83,0.000900133712615436,-8.155982155040867,51,78.0
84,0.0006716075145615499,-8.559248208806254,60,79.0
85,0.0005228711545364998,-7.995996079657453,73,80.0
86,0.0003869857657569248,-9.119629836218122,79,81.0
87,0.00034078725076497134,-8.52619307133082,86,82.0
