Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,32,0.0
1,,,30,0.0
2,,,48,0.0
3,,,79,0.0
4,,,35,0.0
6,0.07136028521965736,-2.6427153434631787,20,1.0
7,0.058984309901533874,-4.045805807709441,22,2.0
8,0.06250435699523876,-3.93394687868298,39,3.0
9,0.06403025513429622,-3.9909445191981505,57,4.0
10,0.06670416944805863,-4.107107493138281,15,5.0
11,0.0666736266073175,-4.188144741662991,72,6.0
12,0.043808303361529057,-5.00468550493937,10,7.0
13,0.03327196716512117,-5.145516239325186,82,8.0
14,0.03042318899224265,-5.289407220835047,27,9.0
15,0.02718993728456098,-5.509284393545218,83,10.0
16,0.02527171746355625,-5.619780217197536,52,11.0
17,0.028430284942999956,-5.3742903568907945,84,12.0
18,0.02356401143136922,-5.451833719937999,76,13.0
19,0.02138448800834912,-5.548492398888664,66,14.0
20,0.02007978305720248,-5.712203918036803,3,15.0
21,0.01622738137097782,-6.185169024915117,63,16.0
22,0.01612771519780866,-5.8930120237067,6,17.0
23,0.013300527379316947,-6.042713830410339,43,18.0
24,0.007804821265337128,-6.391234235409805,36,19.0
25,0.011412870786294025,-6.054036136592191,46,20.0
26,0.017329162913509614,-5.893780306187886,81,21.0
27,0.012208162089301415,-5.988889693911621,55,22.0
28,0.010738204835772787,-6.181733845844286,74,23.0
29,0.012309835011611434,-6.267229241328972,1,24.0
30,0.01422496645002122,-6.3997627439049145,61,25.0
31,0.010485943154409946,-6.588143201824985,25,26.0
32,0.010069822985336202,-6.698632421761131,70,27.0
33,0.006872898971242717,-6.814849550489162,13,28.0
34,0.01727377998664692,-6.738482017719384,40,29.0
35,0.012517911475922879,-6.963685587261857,19,30.0
36,0.0078823484378475,-7.286707937360674,5,31.0
37,0.012309990417372744,-7.148743738933992,49,32.0
38,0.01777524058553218,-7.135743754876136,44,33.0
39,0.015409282648648381,-7.30865080707093,67,34.0
40,0.0070846762587535965,-7.9130732069311085,37,35.0
41,0.012797274211199378,-7.472834907282776,77,36.0
42,0.010642679687138785,-7.797298761734981,58,37.0
43,0.010550249682479052,-7.706141693125081,53,38.0
44,0.009724252148458956,-7.854114024108897,29,39.0
45,0.010568036145727907,-7.751024229490714,64,40.0
46,0.01112872993604945,-7.803454188797707,7,41.0
47,0.009681110497158035,-7.879345613875833,12,42.0
48,0.0067717210899024445,-8.335451252965996,17,43.0
49,0.00804635260999325,-7.843011428179225,33,44.0
50,0.00683276577183158,-7.956181139414604,85,45.0
51,0.006123359727744704,-8.013419517547213,21,46.0
52,0.00670743445736756,-8.029508488458985,71,47.0
53,0.006628919651077002,-8.035209343342494,2,48.0
54,0.006275501133384413,-8.097692056123151,26,49.0
55,0.006275560527969044,-8.100530306726446,60,50.0
56,0.006201357645570396,-8.151857392037266,78,51.0
57,0.005480572173100766,-8.31326876687631,68,52.0
58,0.005003074253684068,-8.34799059106961,41,53.0
59,0.005092571947792806,-8.279865082025097,50,54.0
60,0.004690199505807792,-8.415434297429242,56,55.0
61,0.004780325135450047,-8.364708680353909,42,56.0
62,0.004522842655601167,-8.474644800601434,51,57.0
63,0.0035882385365490475,-8.370026602211162,69,58.0
64,0.004028988994267797,-8.492320020178958,28,59.0
65,0.0036366173193485285,-8.387652386130494,14,60.0
66,0.0033289964520576113,-8.694729726071026,9,61.0
67,0.00338834520183787,-8.645748907055184,4,62.0
68,0.0030764003133999535,-8.6223960805621,86,63.0
69,0.003071966209888087,-8.793288176354771,34,64.0
70,0.0030324316186192903,-8.858341633549509,59,65.0
71,0.002432572519223097,-8.713855175266787,18,66.0
72,0.0022022478947370757,-9.042361034604312,23,67.0
73,0.002080170525722334,-9.15352924446017,0,68.0
74,0.0018461781064998512,-9.244737370167286,8,69.0
75,0.0013421439013769141,-9.292847568813576,11,70.0
76,0.0011467727432229859,-8.967821137432919,54,71.0
77,0.0012729150779571441,-9.213548514067005,16,72.0
78,0.0012063826995631565,-8.936624792627152,24,73.0
79,0.0010311870320227957,-9.393508464174545,31,74.0
80,0.0008058825466472015,-9.681621622389168,38,75.0
81,0.000671440925155668,-9.611354603620006,45,76.0
82,0.000616662134642361,-9.416343386545568,47,77.0
83,0.0005107523336171894,-9.65277261776777,62,78.0
84,0.00043341091966798257,-9.484820278054972,65,79.0
85,0.0003447983028601021,-9.667649021025463,73,80.0
86,0.00028909360522663474,-9.660929312798556,75,81.0
87,0.0002176591247221816,-9.710081755070664,80,82.0
