Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,58,0.0
1,,,26,0.0
2,,,85,0.0
3,,,18,0.0
4,,,0,0.0
6,0.080524842033878,-2.3079372146531116,20,1.0
7,0.09243516811240407,-1.182769301792395,81,2.0
8,0.09630684945640464,-0.31798661460464944,83,3.0
9,0.08968686473212399,0.3210620174081294,82,4.0
10,0.07111682884689184,1.4635090266367077,15,5.0
11,0.06491952557162776,-3.2911016314708053,12,6.0
12,0.017843959451507244,-2.5555233029984668,63,7.0
13,0.06686425876959419,-3.3500524120636697,48,8.0
14,0.028768177293115534,-3.7937040705680083,66,9.0
15,0.01774320457888329,-4.965754543847835,30,10.0
16,0.013547992045330066,-2.3382504850675256,84,11.0
17,0.030859275598762868,-3.8683183587201735,27,12.0
18,0.020486145195574023,-3.8273490243942234,39,13.0
19,0.026059501818610897,-4.7964107417028075,76,14.0
20,0.02046946058397519,-5.203760898454614,36,15.0
21,0.019197131002580223,-5.501291650341417,22,16.0
22,0.02143869820037914,-5.743627184011684,72,17.0
23,0.018500508105536943,-5.936785668234192,6,18.0
24,0.011121528735416698,-6.4667052056146614,45,19.0
25,0.014007412389103188,-6.466839408033553,54,20.0
26,0.015476256789659552,-6.13323446896517,3,21.0
27,0.01885269040271076,-6.1679045984607646,56,22.0
28,0.00702652244639396,-6.802336680843982,74,23.0
29,0.006355638798431291,-7.016121713135471,52,24.0
30,0.006877865105812642,-6.618410425046408,34,25.0
31,0.018455642791310494,-6.232401186429413,70,26.0
32,0.0074798117643529284,-6.650656156230846,43,27.0
33,0.011698452264154178,-6.700957828879893,61,28.0
34,0.012228448040875936,-6.849204178979257,10,29.0
35,0.007158395616980248,-6.9523112341686515,5,30.0
36,0.0045700935960507625,-7.624771720548638,57,31.0
37,0.00420779715343755,-7.648709142114368,28,32.0
38,0.004032396994542133,-7.158613975208846,38,33.0
39,0.004636520654256978,-7.266445082045058,17,34.0
40,0.004456109488778784,-6.972215099154835,65,35.0
41,0.004391029702547036,-7.095697324291947,47,36.0
42,0.00413343314218755,-7.127989215783334,31,37.0
43,0.010711021095297951,-6.869085436952368,77,38.0
44,0.0035687156413274175,-7.212900146411098,2,39.0
45,0.004561007935141362,-7.249577826333593,40,40.0
46,0.005983360578034787,-7.331279688736988,7,41.0
47,0.004963014971045202,-7.56073356959551,67,42.0
48,0.003858155716636146,-7.611879914903849,13,43.0
49,0.003977887225626781,-7.346142569298007,24,44.0
50,0.004363304945174412,-7.625188753423053,50,45.0
51,0.004964750292245796,-7.6384619440279335,21,46.0
52,0.004589521667107314,-7.76862347060315,71,47.0
53,0.003232793143576146,-7.647563754767607,53,48.0
54,0.006497375165499005,-7.757730364799692,35,49.0
55,0.002972443407991977,-7.822539827201837,62,50.0
56,0.0030534600007278622,-7.8726647191672425,69,51.0
57,0.00344800213488352,-7.88128723579837,44,52.0
58,0.004996745997818198,-8.041637718262155,80,53.0
59,0.0022423728681195167,-7.801715846969681,4,54.0
60,0.004774371705478603,-8.11375231752951,75,55.0
61,0.005345901527744984,-8.27736249512024,32,56.0
62,0.0019503234174657225,-8.081965478262873,55,57.0
63,0.0038362958665235027,-8.55082167456927,14,58.0
64,0.004340383122010925,-8.465698437922061,11,59.0
65,0.004049772493022735,-8.27476324354682,46,60.0
66,0.004289048451220915,-8.51478225222602,64,61.0
67,0.0040917634654534405,-8.732203617624677,37,62.0
68,0.003265592329365526,-8.969041423440078,25,63.0
69,0.00393773526891327,-8.774709194593521,23,64.0
70,0.0037619696334682214,-9.157067494273203,1,65.0
71,0.006587812321368481,-8.874444573337165,41,66.0
72,0.006175527848737196,-8.763142491722679,78,67.0
73,0.005529491058606407,-8.931248340825,8,68.0
74,0.004302507421090133,-8.975022583790004,9,69.0
75,0.003994469011842976,-9.022701440634645,16,70.0
76,0.0038970477171172474,-9.084221452235079,19,71.0
77,0.0037113771770804745,-9.443012690245807,68,72.0
78,0.002814647273342431,-9.188157114351467,29,73.0
79,0.0016186937736206368,-9.55363763179723,33,74.0
80,0.0021611569722141608,-9.763603922583766,42,75.0
81,0.002003876143926883,-9.670610378875528,49,76.0
82,0.0017597391729116123,-9.556752882224334,51,77.0
83,0.0018735105645657877,-9.611888101892937,60,78.0
84,0.0012784253492867965,-9.58421739436523,73,79.0
85,0.0013451541073420015,-9.932875755740184,59,80.0
86,0.00047510106215201353,-9.917821152078522,79,81.0
87,0.0002766879306685556,-9.989240112612958,86,82.0
