Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,59,0.0
1,,,15,0.0
2,,,84,0.0
3,,,19,0.0
4,,,27,0.0
6,0.05837795840400695,-3.655964901755386,81,1.0
7,0.060197672989422246,-3.4814586279228044,22,2.0
8,0.055601245406276055,-3.7959476588489194,62,3.0
9,0.05495724976979826,-3.8365587215724304,39,4.0
10,0.052925745436924916,-3.9825993552712258,76,5.0
11,0.053055376991195266,-4.176657393345878,53,6.0
12,0.05208059492701561,-4.280447070437765,71,7.0
13,0.04986329720985337,-4.36853882762073,2,8.0
14,0.049051733725570666,-4.433165069508474,66,9.0
15,0.048211940892587596,-4.5315123900486665,30,10.0
16,0.04847126993612167,-4.652714378296958,57,11.0
17,0.04611394860195911,-4.773840884012786,6,12.0
18,0.048573578329871775,-4.8003670925629125,48,13.0
19,0.04859910102604693,-4.916240938934712,35,14.0
20,0.045135597575713525,-5.014637438697859,44,15.0
21,0.03632983332132304,-5.1450844179247825,10,16.0
22,0.033908921024238925,-5.151903111145788,73,17.0
23,0.0229632308103133,-5.303430634416593,85,18.0
24,0.015552657046216372,-5.567757732105825,82,19.0
25,0.011590204929205202,-5.924436897483961,64,20.0
26,0.013576170851233513,-5.810685144531494,37,21.0
27,0.01160947663913853,-6.0746103054991645,4,22.0
28,0.009383176219807159,-6.304192066351524,46,23.0
29,0.015014604022774132,-6.025015893537243,55,24.0
30,0.007413373733302649,-6.6146249784848035,70,25.0
31,0.007039276647954973,-6.7787511045935585,43,26.0
32,0.010407100643347619,-6.576793581743016,25,27.0
33,0.013467333685927537,-6.5085789973422195,13,28.0
34,0.005136387264590751,-7.467129355409303,34,29.0
35,0.007857719406695227,-7.154130683002089,1,30.0
36,0.007379052187770222,-7.161159524809488,52,31.0
37,0.005274287551511805,-7.035967191905869,60,32.0
38,0.01029865352507223,-6.692571936969289,40,33.0
39,0.0037306018216624335,-7.460657023787114,21,34.0
40,0.004405722800688259,-6.932724885311068,74,35.0
41,0.004302186199892537,-6.616752279610433,7,36.0
42,0.004274362337201078,-6.777693500255782,29,37.0
43,0.00725001580281839,-7.096250712918773,77,38.0
44,0.004021458885962822,-7.175139797213129,67,39.0
45,0.004141421643734266,-7.303149967154925,50,40.0
46,0.003923524792523378,-7.372448685261707,12,41.0
47,0.00345354720011647,-7.055838875553349,17,42.0
48,0.0037784618085201244,-7.530857910364628,31,43.0
49,0.0032640856288008785,-7.4253652221466515,58,44.0
50,0.005011972696693984,-7.580493214008488,63,45.0
51,0.0038017427790725017,-7.736243965997035,20,46.0
52,0.0029705029189267757,-7.526353414083641,26,47.0
53,0.002761193879155591,-7.465901499028343,83,48.0
54,0.004043199382522522,-7.711507489354108,80,49.0
55,0.0027325203382275245,-7.484699153992343,75,50.0
56,0.0024393285404963557,-7.137337182948678,33,51.0
57,0.003398603277035354,-7.82010584357045,47,52.0
58,0.002252171143402745,-7.54813967935364,38,53.0
59,0.0022197492441128498,-6.898155302855887,28,54.0
60,0.0034549543742569745,-8.293789391980342,68,55.0
61,0.004643970754804126,-8.285230768678934,5,56.0
62,0.0024703830786836226,-8.276400662134726,3,57.0
63,0.0031583825428976448,-8.402604503317436,51,58.0
64,0.004266390352001505,-8.442041129482893,42,59.0
65,0.002602991645644742,-8.388266834646087,69,60.0
66,0.0035699461964842773,-8.68821784764433,14,61.0
67,0.0034438774973376313,-8.623206932216215,11,62.0
68,0.0032668547944658564,-8.671307066401194,18,63.0
69,0.0028757660593924056,-8.669884041971766,54,64.0
70,0.0029757701498814896,-8.826107235610017,49,65.0
71,0.0035935657150348048,-8.879709632489133,41,66.0
72,0.0025447699287975455,-8.947547986991934,16,67.0
73,0.0021954527161282987,-8.958535475903549,86,68.0
74,0.002060906893931597,-9.31269411636805,36,69.0
75,0.00285654757352239,-8.982405295220861,72,70.0
76,0.004675329909130586,-8.859146889266759,0,71.0
77,0.004216576061851098,-8.939070005807306,8,72.0
78,0.0032587641978550986,-9.011402306043323,32,73.0
79,0.0020627697513401367,-9.310116040116652,23,74.0
80,0.001862545062260512,-9.492901548630194,9,75.0
81,0.001767771955453373,-9.689684660227014,24,76.0
82,0.00179776492569159,-9.81944998421859,61,77.0
83,0.0013132060815888474,-9.84020946802368,45,78.0
84,0.001324481142664902,-10.053919407881832,78,79.0
85,0.000578564327239083,-9.90323010004149,56,80.0
86,0.0004388255862067429,-10.001176195186382,65,81.0
87,0.00035629830408101624,-10.025766486949614,79,82.0
