Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,53,0.0
1,,,43,0.0
2,,,23,0.0
3,,,26,0.0
4,,,70,0.0
6,0.07484231920927603,-3.6530509686422286,20,1.0
7,0.08322104010949329,-3.4674626431249966,85,2.0
8,0.08349040655362862,-3.3498506074188765,35,3.0
9,0.08533152454725575,-3.221146587752905,81,4.0
10,0.08832704437379556,-3.090154483427993,2,5.0
11,0.08841945102686934,-3.079231483413677,40,6.0
12,0.07962432613759325,-3.434488127482766,49,7.0
13,0.07838892314513043,-3.44244197752386,66,8.0
14,0.0613092512936353,-4.3851153172518815,76,9.0
15,0.053377102262152566,-4.673147847058551,57,10.0
16,0.04819510249702724,-4.68497678546909,6,11.0
17,0.044081887964368495,-4.928922706939096,30,12.0
18,0.04242939026333086,-5.1048461003850205,15,13.0
19,0.0419336454717041,-5.043397561481915,83,14.0
20,0.037230756643786826,-5.1944573030023085,11,15.0
21,0.03387463699883288,-5.2600466225189315,72,16.0
22,0.029098771115281922,-5.452835854260637,46,17.0
23,0.029270327398921242,-5.561898154164188,37,18.0
24,0.028046659498274625,-5.697238477825253,61,19.0
25,0.0282639969217618,-5.768709828561092,64,20.0
26,0.02865613049607476,-5.903399505370259,74,21.0
27,0.02808339873766392,-6.009719089166821,4,22.0
28,0.028009735873103396,-6.070957990289521,55,23.0
29,0.028019430265829332,-6.193552014268655,28,24.0
30,0.02623610734328404,-6.347430222446117,13,25.0
31,0.023490930065592337,-6.455881931233373,44,26.0
32,0.020937604910326136,-6.5569182341639785,58,27.0
33,0.020866279996432438,-6.633373830700416,31,28.0
34,0.014626652626223764,-6.935623801237788,10,29.0
35,0.012420158241400877,-6.762110340141702,48,30.0
36,0.017060305384010918,-6.719732912673756,39,31.0
37,0.01477128204666608,-6.640104092815352,25,32.0
38,0.011564591886974859,-6.847230177457265,1,33.0
39,0.012892404137940778,-6.9143102488580865,52,34.0
40,0.01639256697654263,-6.660034735079952,34,35.0
41,0.011903921412049486,-6.762026561698477,21,36.0
42,0.015157776196328866,-6.78017696080524,7,37.0
43,0.008397366096073302,-7.01601653717887,82,38.0
44,0.009415454735420603,-7.1683080586073755,77,39.0
45,0.009525924841995813,-7.375717836267722,67,40.0
46,0.008059625777589086,-7.374689229554826,16,41.0
47,0.00646752245427099,-7.495583622069276,19,42.0
48,0.009538514241665214,-7.508013832972683,62,43.0
49,0.005314285219713466,-7.83149461333087,84,44.0
50,0.008543392877478594,-7.613006612739581,71,45.0
51,0.007546633872220016,-7.687788894652085,80,46.0
52,0.007944997894859836,-7.687739206551023,63,47.0
53,0.007129787659664037,-7.669710159357668,78,48.0
54,0.013171381852116146,-7.773654400688378,65,49.0
55,0.012202903123256628,-7.763321691991866,41,50.0
56,0.012032924302440368,-7.836308573088675,56,51.0
57,0.01213397846629826,-7.835007040374507,8,52.0
58,0.010599873938034268,-7.940652745605428,32,53.0
59,0.009181757447950885,-8.165936834410191,3,54.0
60,0.009537081157163622,-8.38104186594208,47,55.0
61,0.010386455080738826,-8.266179588845182,14,56.0
62,0.008727374191612394,-8.553698154862294,36,57.0
63,0.00804937807329464,-8.695787406912443,51,58.0
64,0.009181959980857978,-8.540078474669631,24,59.0
65,0.0067499454061783854,-8.559877080885904,45,60.0
66,0.008190922193030883,-8.746786613542383,9,61.0
67,0.0054155481118356805,-9.135738493299495,69,62.0
68,0.006973803312902019,-9.028055520268351,12,63.0
69,0.007453979824006261,-8.846900173353152,22,64.0
70,0.006918626554785286,-8.93399818494777,68,65.0
71,0.005867592297425018,-9.089051403503387,17,66.0
72,0.0046060610665271005,-8.94272379212805,0,67.0
73,0.004283027585148817,-9.073896308067907,50,68.0
74,0.003970769394952669,-9.176481422111973,27,69.0
75,0.003468965718130195,-9.245658301168659,5,70.0
76,0.0033758788077269427,-9.307717758271462,18,71.0
77,0.0030275815134405367,-9.365234314150758,29,72.0
78,0.0030976594916386235,-8.932280662663647,59,73.0
79,0.0019686567210514426,-9.417164482651778,33,74.0
80,0.0014842822725210497,-9.534801301491159,38,75.0
81,0.0013918448457473024,-9.529452720218865,42,76.0
82,0.0011284422623110916,-9.408043548680903,54,77.0
83,0.0010470523061693764,-9.935230737464964,60,78.0
84,0.00070646778470376,-9.843911228007471,73,79.0
85,0.0006263218604956259,-9.460846547024776,75,80.0
86,0.0004972678239375361,-9.729166630322545,79,81.0
87,0.00034223623912111787,-9.576311339662842,86,82.0
