Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,17,0.0
1,,,80,0.0
2,,,64,0.0
3,,,22,0.0
4,,,68,0.0
6,0.08804319299963727,-2.8345926690695724,19,1.0
7,0.06502496273972193,-3.7917907281730305,85,2.0
8,0.05944969749496151,-3.953490065500847,82,3.0
9,0.05641802150752681,-4.036239778381178,57,4.0
10,0.05633510490849716,-4.009292707344095,48,5.0
11,0.05753643247677755,-4.076584098454224,53,6.0
12,0.05647699434624715,-4.130414671446489,39,7.0
13,0.05733484729367265,-4.2536987268676825,76,8.0
14,0.05738022086909375,-4.32561412113402,30,9.0
15,0.06131439497920777,-4.407907182261678,72,10.0
16,0.05415455737017886,-4.6229658836833725,6,11.0
17,0.055491550203486964,-4.716437862184457,2,12.0
18,0.052511065626572866,-4.7303336733150685,35,13.0
19,0.049516558806853905,-4.916567426957276,26,14.0
20,0.04591549835530158,-5.096593154837029,44,15.0
21,0.04208571196055821,-5.1442975864214535,10,16.0
22,0.039878972665001386,-4.932805455003193,15,17.0
23,0.03816566237406119,-4.891019798044543,61,18.0
24,0.03417598862306313,-5.0088694241992595,66,19.0
25,0.029040682966892398,-5.268265761729309,70,20.0
26,0.029417532839527735,-5.320737382903267,74,21.0
27,0.025171765195461555,-5.579785081889881,55,22.0
28,0.02805635301766999,-5.458566820461567,13,23.0
29,0.024771186938222185,-5.617017911460514,37,24.0
30,0.02591711708477895,-5.694031264946045,4,25.0
31,0.024441490245096776,-5.779200916906629,28,26.0
32,0.02381896615534562,-5.863083185370298,46,27.0
33,0.022686151500769376,-5.970805410025836,84,28.0
34,0.020142193874023044,-6.048032745897804,62,29.0
35,0.01835521562905304,-6.16264966533925,43,30.0
36,0.01399912161292612,-6.307348644884537,25,31.0
37,0.015218445522564277,-6.554307147540476,34,32.0
38,0.016327428768851328,-6.676290005482556,58,33.0
39,0.015277916226214742,-6.765342567144506,52,34.0
40,0.012163899276219104,-6.409061106757503,1,35.0
41,0.01304851485633367,-6.602826564414865,40,36.0
42,0.012077440858337188,-6.746314310160669,31,37.0
43,0.011868451818172933,-6.862429725313966,7,38.0
44,0.008728189038459774,-6.995473361633161,21,39.0
45,0.008955374124879054,-7.02093695290391,77,40.0
46,0.006698580086940296,-7.13788570848708,49,41.0
47,0.00686025455197214,-7.3759460196513675,11,42.0
48,0.006035609875884611,-7.50417829554095,81,43.0
49,0.009277583759165124,-7.403215571320081,71,44.0
50,0.006252140828612809,-7.2745297253256025,20,45.0
51,0.004104254599586047,-7.881221601745879,63,46.0
52,0.007905907801318857,-7.646533838178064,65,47.0
53,0.008157382625976622,-7.648287624954461,14,48.0
54,0.007638441348032164,-7.726178164946895,75,49.0
55,0.007354054296438604,-7.8651558455412625,38,50.0
56,0.00810446365648524,-7.679365317038194,56,51.0
57,0.006402537110563757,-8.095498069049809,8,52.0
58,0.0057705811034925595,-7.940713800659092,32,53.0
59,0.004439910890989451,-8.597814458823013,3,54.0
60,0.004741692732172947,-8.342205682402016,47,55.0
61,0.00456323638355909,-8.281482279473718,54,56.0
62,0.006421669734062674,-8.24963012909419,33,57.0
63,0.0058614792917542225,-8.348365929687905,27,58.0
64,0.005666906890980997,-8.390938425934154,42,59.0
65,0.005448255767161512,-8.446418708430947,9,60.0
66,0.005491103821595167,-8.509093944577312,83,61.0
67,0.005459421489536756,-8.54501237957876,73,62.0
68,0.004932849412723496,-8.634324016666007,0,63.0
69,0.004686973960337837,-8.700923818183698,5,64.0
70,0.005449739489929607,-8.741485175389874,59,65.0
71,0.004960323686617191,-8.904741739557574,12,66.0
72,0.004364143471844874,-9.103321348066807,16,67.0
73,0.0050585631037731865,-9.11507527609049,50,68.0
74,0.004121767173870065,-9.232019407214624,18,69.0
75,0.004405738980375472,-9.24530966520606,36,70.0
76,0.004550550305192992,-9.21234501724456,41,71.0
77,0.0035629256228163516,-9.266909319474154,24,72.0
78,0.0034336743129601984,-9.188624134240222,23,73.0
79,0.003023844994325,-9.474479219445767,29,74.0
80,0.002857641058465643,-9.520689153560015,51,75.0
81,0.0025888531296593287,-9.562357589419387,45,76.0
82,0.0020117608517903874,-9.700202595791257,60,77.0
83,0.001710920957103051,-9.756713701988184,67,78.0
84,0.0016107692571086223,-9.767939916156498,69,79.0
85,0.0013133185905564425,-9.797768445172686,78,80.0
86,0.00047966173125121706,-9.945977461621155,79,81.0
87,0.00027033369823571923,-9.996013723137905,86,82.0
