Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,68,0.0
1,,,34,0.0
2,,,27,0.0
3,,,31,0.0
4,,,63,0.0
6,0.06431091221340347,-3.6239028622233933,20,1.0
7,0.07099702273440879,-3.5568281734241927,22,2.0
8,0.059131667491411216,-4.019707446066785,84,3.0
9,0.06193396599738653,-4.022602058063049,40,4.0
10,0.05721114021180592,-4.15785375530989,76,5.0
11,0.05187080449631162,-4.1914849121130935,53,6.0
12,0.05198905113889026,-4.2994585396829805,58,7.0
13,0.04908162525339891,-4.413783956983087,71,8.0
14,0.04806212011856133,-4.504064764489568,2,9.0
15,0.04804180826656361,-4.562022207781527,66,10.0
16,0.028602086803070692,-5.503005012101007,48,11.0
17,0.03028338072488546,-5.574579168957614,15,12.0
18,0.034440305119605295,-5.2462442661683495,81,13.0
19,0.03417627521924599,-5.266912203907335,6,14.0
20,0.03537640596056325,-5.263629414709347,43,15.0
21,0.033103171521907705,-5.3424226047924765,10,16.0
22,0.03148275330507928,-5.437495906174611,37,17.0
23,0.032486873279580455,-5.4957023975150205,56,18.0
24,0.026569172128980387,-5.705262565500327,74,19.0
25,0.02757001713740176,-5.789269836732069,29,20.0
26,0.021740135145697156,-6.0039783447559145,45,21.0
27,0.02079088466961069,-6.121079382240157,25,22.0
28,0.02230543922482446,-6.155420340592083,61,23.0
29,0.021659225083538534,-6.16296054890431,12,24.0
30,0.01148871470746611,-6.902287167773619,85,25.0
31,0.015601992967442977,-6.692658720428694,4,26.0
32,0.01729551529847099,-6.641898902500001,35,27.0
33,0.012313029430613093,-7.0635361587605825,82,28.0
34,0.015302222279202443,-6.893420952073577,72,29.0
35,0.006489270730060899,-7.55226422761479,54,30.0
36,0.013610507253729004,-7.029919149806483,39,31.0
37,0.004888402444993491,-7.429648601757313,1,32.0
38,0.004803894648153186,-7.246638325379177,30,33.0
39,0.004568938731043485,-7.502720331143832,57,34.0
40,0.004320698204571881,-6.332270902759163,69,35.0
41,0.004058548578369409,-6.461619270655701,17,36.0
42,0.004902782016584118,-7.47521416141719,7,37.0
43,0.0040234289667098085,-7.1943809816352235,47,38.0
44,0.004310916716164405,-6.6946233023557955,21,39.0
45,0.005622556766627146,-7.57186938623944,77,40.0
46,0.005663436573045771,-7.568129009760467,65,41.0
47,0.0037870718747168327,-7.470281135759733,52,42.0
48,0.0036772904716574615,-7.004815413090047,13,43.0
49,0.004707893135815058,-7.382296891466586,49,44.0
50,0.005507661468769021,-7.803560680372093,19,45.0
51,0.004716319945479122,-7.855550241313867,62,46.0
52,0.0036802118711674104,-7.83286836323885,26,47.0
53,0.005281291435072384,-7.526789075192645,80,48.0
54,0.003284442707711801,-7.6810126318665075,83,49.0
55,0.003415951261715447,-8.298283190520287,75,50.0
56,0.00294374870273362,-7.594983184694228,33,51.0
57,0.0027926548486902148,-7.152197022019538,46,52.0
58,0.0026969582874088664,-7.608200101448213,38,53.0
59,0.002653155324017755,-7.343499314589534,70,54.0
60,0.006269850849311722,-8.134909223643904,42,55.0
61,0.0024779908784027067,-7.4747824586272245,8,56.0
62,0.0026714353883532833,-7.913698223370671,3,57.0
63,0.004726359794746928,-8.299125287999155,16,58.0
64,0.0033250889698901824,-8.044552549041104,64,59.0
65,0.005165282959732229,-8.47490513826821,9,60.0
66,0.0027386624728819517,-8.157765680907673,55,61.0
67,0.004034421176035226,-8.56132276750797,28,62.0
68,0.003882276703655611,-8.78460585695322,18,63.0
69,0.003939424292015014,-9.057382551665107,78,64.0
70,0.0049403894225597805,-8.545251788047555,0,65.0
71,0.0035678586725472012,-8.722525011726376,50,66.0
72,0.004020269882048566,-8.852303982506147,32,67.0
73,0.0029398357703159747,-8.957739720618472,41,68.0
74,0.002784172571835531,-9.009735605275225,59,69.0
75,0.002109256971833893,-9.10960425901233,5,70.0
76,0.0021538669639670767,-9.025377345156725,23,71.0
77,0.0019038315786497155,-9.278479365908817,36,72.0
78,0.001679010525879024,-9.328642324509712,11,73.0
79,0.001802188091207934,-9.889825435391433,14,74.0
80,0.0017562984981074217,-9.707799244025182,24,75.0
81,0.0013790248111711383,-9.89312374127078,44,76.0
82,0.0010578715702287281,-9.922104370145716,51,77.0
83,0.0010302901367505244,-9.756608660403376,60,78.0
84,0.0007102319316543293,-9.809086454961726,67,79.0
85,0.0005194558125563325,-9.972561109894889,73,80.0
86,0.00046922691842755845,-9.89369386307788,79,81.0
87,0.0002771507302206778,-9.984931868116213,86,82.0
