Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,7,0.0
1,,,12,0.0
2,,,55,0.0
3,,,69,0.0
4,,,31,0.0
6,0.061355927009919854,-3.5527779942895483,19,1.0
7,0.05816834933384006,-3.8356194959135097,85,2.0
8,0.06069631846242284,-3.9177261062249733,22,3.0
9,0.054847745072454886,-4.071434010059352,53,4.0
10,0.054853864412208804,-4.1445109155024245,58,5.0
11,0.05235767265595302,-4.224911326934799,35,6.0
12,0.05103481243315935,-4.311616360917268,76,7.0
13,0.04981725624749344,-4.331676296986958,81,8.0
14,0.048788826509113536,-4.4687959686393,71,9.0
15,0.03405266667347121,-5.023672055705854,82,10.0
16,0.02051885190909737,-4.991020923576291,15,11.0
17,0.011627545054145904,-4.673509169276998,63,12.0
18,0.008386731647601238,-4.488228407198796,84,13.0
19,0.01370654132308941,-5.236623260179427,48,14.0
20,0.012186739185928901,-4.8034366446054975,27,15.0
21,0.022154290460254328,-6.102940848645617,66,16.0
22,0.010585155471503642,-4.820949490718583,30,17.0
23,0.011303253302010749,-5.037867773555589,39,18.0
24,0.015398519550474976,-6.314417347006452,43,19.0
25,0.009783906479932264,-6.570405210370326,3,20.0
26,0.014233903995767665,-6.265424097110594,74,21.0
27,0.010999900405562674,-6.570996656217618,5,22.0
28,0.004267388838386583,-7.306769772450144,34,23.0
29,0.0039547947353162135,-7.391194271850838,37,24.0
30,0.0047365804115114376,-7.687288014117591,72,25.0
31,0.00482671784713612,-7.838303904775359,46,26.0
32,0.004860055133019078,-7.979958025893324,25,27.0
33,0.009765590943436982,-7.140270698323521,1,28.0
34,0.00714357373164141,-7.699447868286898,61,29.0
35,0.010461227287579467,-7.221613420547249,10,30.0
36,0.0038768760127063395,-7.597701628797533,57,31.0
37,0.003915931813485442,-7.45839356665335,52,32.0
38,0.009429198010864509,-6.737375819590443,21,33.0
39,0.004064533636203905,-7.0612329949631505,6,34.0
40,0.006306881382690339,-7.060947273566157,65,35.0
41,0.003919139557637986,-6.8311428641615235,28,36.0
42,0.0075182100503355855,-7.221219755258429,40,37.0
43,0.006648673406005427,-7.088284887170968,77,38.0
44,0.005309796685023384,-7.158888365564172,14,39.0
45,0.005071696847509578,-7.363327961799901,49,40.0
46,0.0035996428093533757,-7.000194310757689,45,41.0
47,0.0033607054658167644,-7.066233912522175,68,42.0
48,0.0036597167796579328,-7.34277896205268,17,43.0
49,0.004487852952420706,-7.8599782074303475,20,44.0
50,0.00693823801488878,-7.704913848433409,2,45.0
51,0.0035942439791269228,-7.7402077711923125,62,46.0
52,0.006779587251113836,-7.774302058332634,80,47.0
53,0.003596245359708554,-7.63145540485573,24,48.0
54,0.005466395951048502,-8.04916016799946,42,49.0
55,0.00475231712464033,-8.035741110190822,75,50.0
56,0.0036776575982592173,-7.862530832977692,59,51.0
57,0.0055476041182421915,-8.06295756230801,11,52.0
58,0.0054986951776323225,-8.138736054274494,38,53.0
59,0.004977346108737516,-8.213552101827117,29,54.0
60,0.002742563721412102,-8.235538883730372,50,55.0
61,0.0018092125341036512,-7.8148816461054045,83,56.0
62,0.004791211830215883,-8.40969673926277,70,57.0
63,0.0016117477790702369,-7.522418904965864,54,58.0
64,0.0053602734523760815,-8.523815615741357,36,59.0
65,0.00492782217525237,-8.597331001626838,64,60.0
66,0.004769807470722123,-8.5447563443418,13,61.0
67,0.004809938176779833,-8.088416421278968,4,62.0
68,0.003943682090947979,-8.701342298535243,47,63.0
69,0.003980222608746378,-8.84082038221825,44,64.0
70,0.0035606396038220956,-8.833043377950252,23,65.0
71,0.006340113882557842,-8.65279173743941,0,66.0
72,0.006742654786049703,-8.986798665449067,8,67.0
73,0.005450604833423538,-9.059638350690648,9,68.0
74,0.005147339693853683,-9.106346036075202,16,69.0
75,0.0050598031328573136,-9.153069967040626,41,70.0
76,0.004088531267005774,-9.052382694494337,32,71.0
77,0.0029604197032410654,-9.596965035774485,18,72.0
78,0.0025560982252512483,-9.4128459776676,26,73.0
79,0.002256718506775578,-9.37655106186239,33,74.0
80,0.001803152533298915,-9.520896928044051,51,75.0
81,0.001602167749738914,-9.333938770273653,56,76.0
82,0.0013622886148024025,-9.907154940322057,60,77.0
83,0.0015023359180267575,-9.733418540306118,67,78.0
84,0.0012984217079587761,-9.619985766030837,78,79.0
85,0.0005194558125563325,-9.972561109894889,73,80.0
86,0.00046922691842755845,-9.89369386307788,79,81.0
87,0.0002771507302206778,-9.984931868116213,86,82.0
