Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,79,0.0
1,,,74,0.0
2,,,60,0.0
3,,,43,0.0
4,,,81,0.0
6,0.08666734994903615,-2.3519276873329678,84,1.0
7,0.09177801299585447,-1.6633605572792851,19,2.0
8,0.09780393323766588,-1.0742768885043341,22,3.0
9,0.07516518269169359,-3.7354151537348423,35,4.0
10,0.07614031539972259,-3.749808872559809,2,5.0
11,0.07670106172861867,-3.764776028199778,53,6.0
12,0.07668914912203387,-3.797552624510874,40,7.0
13,0.06938917552172953,-4.050953849027385,63,8.0
14,0.07095267197039326,-4.0389018767532185,66,9.0
15,0.05669124753059915,-4.629768564658891,57,10.0
16,0.0502583222769542,-4.543887823408094,48,11.0
17,0.048834459915674984,-4.68471468138755,30,12.0
18,0.045542838038245916,-4.860369028408161,6,13.0
19,0.043441302932119695,-4.990317324995204,76,14.0
20,0.042117006327189975,-5.084298471205715,15,15.0
21,0.041269006370777676,-5.016563358632187,26,16.0
22,0.036920922541645675,-5.083363619156681,71,17.0
23,0.034783753936028894,-5.189098071997078,85,18.0
24,0.007838327252666737,-6.751736586558777,10,19.0
25,0.010054795948845341,-6.190534543100377,37,20.0
26,0.01822947246538204,-5.8208578023734665,45,21.0
27,0.009494913271417361,-6.504284419861732,4,22.0
28,0.015547744122581185,-6.193620443897543,55,23.0
29,0.01982633821366854,-6.083817517787035,28,24.0
30,0.022107521841106446,-6.008687071437023,12,25.0
31,0.01955602296739131,-6.201616193369569,82,26.0
32,0.014339843875074648,-6.514794513264791,72,27.0
33,0.009712803758534883,-6.947229010663082,25,28.0
34,0.00974093533971708,-6.941630043620437,39,29.0
35,0.0067475680568682625,-7.080188645287669,34,30.0
36,0.008644421594522255,-6.852156609160636,1,31.0
37,0.008436658316539383,-7.20858520950966,52,32.0
38,0.0058361959097339355,-7.063700110553339,21,33.0
39,0.008163352106742528,-6.720451287026527,7,34.0
40,0.005308044450906358,-7.289790223772063,58,35.0
41,0.0050761000605544105,-7.039450586812167,65,36.0
42,0.00435463949766429,-7.513158401195845,47,37.0
43,0.006621065595364174,-7.217327683113234,77,38.0
44,0.005415411631651488,-7.28524969677798,31,39.0
45,0.003373395455447111,-7.396207168593394,69,40.0
46,0.008173340262574286,-7.124949727281453,62,41.0
47,0.0037434660560102676,-7.254360947432179,17,42.0
48,0.003842029879334792,-7.49506170593555,67,43.0
49,0.002729834424832706,-7.442185261069553,13,44.0
50,0.003941676843039797,-7.783792643597728,49,45.0
51,0.0024449643611420026,-7.633534546061948,20,46.0
52,0.0023482415274328093,-7.354295305082435,64,47.0
53,0.002871487009652596,-8.024716949416396,83,48.0
54,0.002751336170666761,-7.980776744180829,75,49.0
55,0.002821301025683652,-8.008664378153604,41,50.0
56,0.004419219161887409,-8.315647531416287,44,51.0
57,0.0034477502533822118,-7.81575219446189,56,52.0
58,0.002831413814385418,-7.736897286098898,8,53.0
59,0.00321978155474524,-8.086445137581169,32,54.0
60,0.0024577732325152426,-8.015441443289681,3,55.0
61,0.00303877463822153,-8.67908763694043,70,56.0
62,0.0028188190432126524,-8.880726594608708,51,57.0
63,0.002658526438132616,-8.307020089137206,33,58.0
64,0.002321120710943507,-8.271225395302237,24,59.0
65,0.002923421363492021,-8.647306096272366,16,60.0
66,0.0023707262828155076,-8.80865916917743,46,61.0
67,0.0031641336256780714,-8.501698789699665,11,62.0
68,0.0018749497189198953,-7.382146361700453,80,63.0
69,0.004006668304420051,-8.330891621345263,23,64.0
70,0.0023289299939580066,-8.710116649885991,36,65.0
71,0.004452654532735037,-9.02288166754916,50,66.0
72,0.004031054868462134,-9.085678502129571,0,67.0
73,0.003860407195583861,-9.145397799276228,68,68.0
74,0.002994190089340537,-9.233598521437058,54,69.0
75,0.00284544238550939,-9.278752312325924,61,70.0
76,0.003006493989222225,-9.197561001786646,59,71.0
77,0.002831065265161124,-9.346995590536007,5,72.0
78,0.0028453198510240327,-9.56840934741881,27,73.0
79,0.0024971315381015005,-9.565344558933441,9,74.0
80,0.002337829364302102,-9.60967120873896,78,75.0
81,0.0014935087920159536,-9.673855602536065,14,76.0
82,0.0012785803370831653,-9.780596892139387,18,77.0
83,0.0009384249003176946,-9.735158705690498,29,78.0
84,0.0007521705065588737,-9.785719527827341,38,79.0
85,0.0006568949188114678,-9.829973859769838,42,80.0
86,0.0004108196761279043,-9.87808304277026,73,81.0
87,0.0002760586558050677,-9.995795423865358,86,82.0
