Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,22,0.0
1,,,39,0.0
2,,,23,0.0
3,,,77,0.0
4,,,74,0.0
6,0.09132245144300083,-1.838946360187459,15,1.0
7,0.09659286664637254,-1.2339043402573433,10,2.0
8,0.062355862826090076,-3.5873323730733113,82,3.0
9,0.05354594573112437,-3.9574263947368533,83,4.0
10,0.04640643114790138,-4.268419060074036,20,5.0
11,0.03252458280054143,-4.640298317777025,84,6.0
12,0.034930082047054035,-4.764131226791803,48,7.0
13,0.03714994095036317,-4.7240142356561945,63,8.0
14,0.033628761072492935,-4.883488112446974,66,9.0
15,0.0306155230641223,-5.150922788608034,27,10.0
16,0.025542791651236865,-5.369716658535858,43,11.0
17,0.03217969725984761,-5.300008622103802,30,12.0
18,0.02360851122454113,-5.613604181397649,34,13.0
19,0.02573434149131385,-5.522734267505807,57,14.0
20,0.014052164648268762,-5.812977346622526,54,15.0
21,0.01505181436461095,-6.2686786565467845,3,16.0
22,0.013788331738070305,-6.325524090927426,6,17.0
23,0.023708121730108462,-5.87941196484334,72,18.0
24,0.008873377129537128,-6.664603320731773,37,19.0
25,0.015839442819978813,-6.187859397786319,1,20.0
26,0.022709160200571944,-6.050550573703973,52,21.0
27,0.011646551946435412,-6.188696351945863,46,22.0
28,0.016765762287900932,-6.079807219337354,70,23.0
29,0.01944075054175793,-6.075700861828337,25,24.0
30,0.01443304882678636,-6.319799478105602,61,25.0
31,0.009117477026927662,-6.633608730822794,13,26.0
32,0.014431420296787019,-6.51004538677801,76,27.0
33,0.020315690545352136,-6.259757834013695,35,28.0
34,0.014182869235276471,-6.5131736208722355,5,29.0
35,0.012765139554101503,-6.787772741619454,19,30.0
36,0.009888407923893682,-6.933042806353537,56,31.0
37,0.020876912775405466,-6.6008285875804145,67,32.0
38,0.017264491444785365,-6.736860212041867,40,33.0
39,0.011003695056021976,-6.918986597555607,29,34.0
40,0.014783174597101172,-6.949463297252743,49,35.0
41,0.01245028740234614,-7.117200574617024,64,36.0
42,0.013286403113380902,-7.280910371386328,44,37.0
43,0.012503294521178182,-7.324979827350443,58,38.0
44,0.010053691510666438,-7.388566612447585,31,39.0
45,0.008063545174342095,-7.521395963478735,17,40.0
46,0.00790507019820902,-7.5771229255877,12,41.0
47,0.008885862731614489,-7.635856475582668,7,42.0
48,0.00673415943474011,-7.675142734453247,81,43.0
49,0.007215832322364439,-7.670668984341994,85,44.0
50,0.007865630041139663,-7.835101916980131,71,45.0
51,0.00922829584766909,-7.81425089616839,53,46.0
52,0.005966823153683579,-7.9204141534812775,2,47.0
53,0.007793969668796933,-7.949157130754232,26,48.0
54,0.0037420270515703736,-7.997363884713544,60,49.0
55,0.007560564105044968,-8.078859630749282,80,50.0
56,0.006892021404597058,-8.083267903351558,21,51.0
57,0.0037248957805229863,-7.962424818395648,75,52.0
58,0.005201345459170958,-8.353624534540616,65,53.0
59,0.006897544133476901,-8.285325568834054,38,54.0
60,0.006584273903475557,-8.353106114425048,50,55.0
61,0.006164050131982692,-8.450986422757886,33,56.0
62,0.003283340585238587,-8.409917178895478,45,57.0
63,0.005724049574384361,-8.722848629439968,14,58.0
64,0.005294726167494141,-8.687879893634975,9,59.0
65,0.005551324891590771,-8.702366681234842,73,60.0
66,0.007193533873761822,-8.429547002939335,4,61.0
67,0.006854614002957381,-8.612498359483032,55,62.0
68,0.006170295132117426,-8.715763828089308,28,63.0
69,0.008775850519033523,-8.71056595947764,68,64.0
70,0.007451313757718873,-8.885678140193386,0,65.0
71,0.0072379497547973345,-8.882661209155378,8,66.0
72,0.005635332546640958,-8.957479878223406,11,67.0
73,0.0029523062749767133,-9.415376377493237,24,68.0
74,0.005098787705677558,-8.986883896822565,78,69.0
75,0.004316113010800749,-9.157043329846816,41,70.0
76,0.002936463490153757,-9.039809537917725,36,71.0
77,0.002543398429735374,-8.936987393957454,79,72.0
78,0.003160103722217849,-8.777467212590393,16,73.0
79,0.0023748693286097734,-9.215083830698484,32,74.0
80,0.0015521758591386724,-10.004052299419588,18,75.0
81,0.0016284173865223313,-9.221312928221256,42,76.0
82,0.001039674827237182,-9.653448039538906,62,77.0
83,0.0017740527738204933,-9.605078880851584,47,78.0
84,0.0013642412121547716,-9.809534401349222,51,79.0
85,0.0013795394199215963,-10.113643894517926,59,80.0
86,0.0005906207032954902,-9.92114212342189,69,81.0
87,0.0002766879306685556,-9.989240112612958,86,82.0
