Iteration,Number of data points,Best value,Point chosen
1,6,0.9098982900707602,
2,6,0.9098982900707602,
3,6,0.9098982900707602,
4,6,0.9098982900707602,
5,6,1.0813572367689535,
6,6,1.0813572367689535,
7,6,1.0813572367689535,
8,6,1.0813572367689535,
9,6,1.5632441437680038,
10,6,1.5632441437680038,
11,6,1.5632441437680038,
12,6,1.5632441437680038,
13,6,1.5632441437680038,
14,6,1.5632441437680038,
15,6,1.5632441437680038,
16,6,1.5632441437680038,
17,6,1.5632441437680038,
18,6,1.5632441437680038,
19,6,2.230544227910466,
20,6,2.230544227910466,
21,6,2.230544227910466,
22,6,2.4360957507064205,
23,6,2.4360957507064205,
24,6,2.4360957507064205,
25,6,2.4360957507064205,
26,6,2.4360957507064205,
27,6,2.4360957507064205,
28,6,2.4360957507064205,
29,6,2.4360957507064205,
30,6,2.4360957507064205,
31,6,2.4360957507064205,
32,6,2.4360957507064205,
33,6,2.4360957507064205,
34,6,2.4360957507064205,
35,6,2.4360957507064205,
36,6,2.4360957507064205,
37,6,2.4360957507064205,
38,6,2.4360957507064205,
39,6,2.4360957507064205,
40,6,2.4360957507064205,
41,6,2.4360957507064205,
42,6,2.4360957507064205,
43,6,2.4360957507064205,
44,6,2.4360957507064205,
45,6,2.4360957507064205,
46,6,2.4360957507064205,
47,6,2.4360957507064205,
48,6,2.4360957507064205,
49,6,2.4360957507064205,
50,6,2.4360957507064205,
51,6,2.4360957507064205,
52,6,2.4360957507064205,
53,6,2.4360957507064205,
54,6,2.4360957507064205,
55,6,2.4360957507064205,
56,6,2.4360957507064205,
57,6,2.4360957507064205,
58,6,2.4360957507064205,
59,6,2.4360957507064205,
60,6,2.4360957507064205,
61,6,2.4360957507064205,
62,6,2.4360957507064205,
63,6,2.4360957507064205,
64,6,2.4360957507064205,
65,6,2.4360957507064205,
66,6,2.4360957507064205,
67,6,2.4360957507064205,
68,6,2.4360957507064205,
69,6,2.4360957507064205,
70,6,2.4360957507064205,
71,6,2.4360957507064205,
72,6,2.4360957507064205,
73,6,2.4360957507064205,
74,6,2.4360957507064205,
75,6,2.4360957507064205,
76,6,2.4360957507064205,
77,6,2.4360957507064205,
78,6,2.4360957507064205,
79,6,2.4360957507064205,
80,6,2.4360957507064205,
81,6,2.4360957507064205,
82,6,2.4360957507064205,
83,6,2.4360957507064205,
84,6,2.4360957507064205,
85,6,2.4360957507064205,
86,6,2.4360957507064205,
87,6,2.4360957507064205,
88,6,2.4360957507064205,
89,6,2.4360957507064205,
90,6,2.4360957507064205,
91,6,2.4360957507064205,
92,6,2.4360957507064205,
93,6,2.4360957507064205,
94,6,2.4360957507064205,
95,6,2.4360957507064205,
96,6,2.4360957507064205,
97,6,2.920059489450174,
98,6,2.920059489450174,
99,6,2.920059489450174,
