Iteration,Number of data points,Best value,Point chosen
1,6,0.7364313040586006,
2,6,0.7364313040586006,
3,6,0.7364313040586006,
4,6,0.7364313040586006,
5,6,0.7364313040586006,
6,6,0.7364313040586006,
7,6,0.7364313040586006,
8,6,0.7364313040586006,
9,6,0.7364313040586006,
10,6,0.7364313040586006,
11,6,0.7364313040586006,
12,6,0.7364313040586006,
13,6,1.5494540133154366,
14,6,1.5494540133154366,
15,6,1.5494540133154366,
16,6,1.5494540133154366,
17,6,1.5494540133154366,
18,6,1.5494540133154366,
19,6,1.5494540133154366,
20,6,1.5494540133154366,
21,6,1.5494540133154366,
22,6,1.5494540133154366,
23,6,1.5494540133154366,
24,6,1.5494540133154366,
25,6,1.5494540133154366,
26,6,1.5494540133154366,
27,6,1.5494540133154366,
28,6,1.5494540133154366,
29,6,1.5494540133154366,
30,6,1.5494540133154366,
31,6,1.5494540133154366,
32,6,1.5494540133154366,
33,6,1.5494540133154366,
34,6,1.5494540133154366,
35,6,1.5494540133154366,
36,6,1.5494540133154366,
37,6,1.5494540133154366,
38,6,1.5494540133154366,
39,6,1.5494540133154366,
40,6,1.5494540133154366,
41,6,1.5494540133154366,
42,6,1.5494540133154366,
43,6,1.5494540133154366,
44,6,1.5494540133154366,
45,6,2.400720275703857,
46,6,2.400720275703857,
47,6,2.400720275703857,
48,6,2.400720275703857,
49,6,2.400720275703857,
50,6,2.400720275703857,
51,6,2.400720275703857,
52,6,2.400720275703857,
53,6,2.400720275703857,
54,6,2.400720275703857,
55,6,2.400720275703857,
56,6,2.400720275703857,
57,6,2.400720275703857,
58,6,2.400720275703857,
59,6,2.400720275703857,
60,6,2.400720275703857,
61,6,2.400720275703857,
62,6,2.400720275703857,
63,6,2.400720275703857,
64,6,2.400720275703857,
65,6,2.400720275703857,
66,6,2.400720275703857,
67,6,2.400720275703857,
68,6,2.400720275703857,
69,6,2.400720275703857,
70,6,2.400720275703857,
71,6,2.400720275703857,
72,6,2.400720275703857,
73,6,2.400720275703857,
74,6,2.400720275703857,
75,6,2.400720275703857,
76,6,2.400720275703857,
77,6,2.400720275703857,
78,6,2.400720275703857,
79,6,2.400720275703857,
80,6,2.400720275703857,
81,6,2.400720275703857,
82,6,2.400720275703857,
83,6,2.400720275703857,
84,6,2.400720275703857,
85,6,2.400720275703857,
86,6,2.400720275703857,
87,6,2.400720275703857,
88,6,2.400720275703857,
89,6,2.400720275703857,
90,6,2.400720275703857,
91,6,2.400720275703857,
92,6,2.400720275703857,
93,6,2.400720275703857,
94,6,2.400720275703857,
95,6,2.400720275703857,
96,6,2.400720275703857,
97,6,2.400720275703857,
98,6,2.400720275703857,
99,6,2.400720275703857,
