Iteration,Number of data points,Best value,Point chosen
1,6,0.21999197168768125,
2,6,0.21999197168768125,
3,6,0.21999197168768125,
4,6,0.6675021162931465,
5,6,0.6675021162931465,
6,6,0.6675021162931465,
7,6,0.6675021162931465,
8,6,0.6675021162931465,
9,6,0.6675021162931465,
10,6,0.6675021162931465,
11,6,0.6675021162931465,
12,6,0.6675021162931465,
13,6,0.6675021162931465,
14,6,0.6675021162931465,
15,6,0.6675021162931465,
16,6,0.6675021162931465,
17,6,0.6675021162931465,
18,6,0.7134949163285516,
19,6,0.7134949163285516,
20,6,0.7134949163285516,
21,6,0.7134949163285516,
22,6,0.7134949163285516,
23,6,0.7134949163285516,
24,6,0.7134949163285516,
25,6,0.7134949163285516,
26,6,0.7134949163285516,
27,6,1.552702074372565,
28,6,1.552702074372565,
29,6,1.552702074372565,
30,6,1.552702074372565,
31,6,1.552702074372565,
32,6,1.552702074372565,
33,6,1.552702074372565,
34,6,1.552702074372565,
35,6,1.552702074372565,
36,6,1.552702074372565,
37,6,1.552702074372565,
38,6,1.552702074372565,
39,6,1.552702074372565,
40,6,1.552702074372565,
41,6,1.552702074372565,
42,6,1.552702074372565,
43,6,1.552702074372565,
44,6,1.552702074372565,
45,6,1.552702074372565,
46,6,1.552702074372565,
47,6,1.552702074372565,
48,6,1.552702074372565,
49,6,1.552702074372565,
50,6,1.552702074372565,
51,6,1.552702074372565,
52,6,1.552702074372565,
53,6,1.552702074372565,
54,6,1.552702074372565,
55,6,1.552702074372565,
56,6,1.552702074372565,
57,6,1.552702074372565,
58,6,1.552702074372565,
59,6,1.552702074372565,
60,6,1.552702074372565,
61,6,1.552702074372565,
62,6,1.552702074372565,
63,6,1.552702074372565,
64,6,1.552702074372565,
65,6,1.552702074372565,
66,6,1.552702074372565,
67,6,1.552702074372565,
68,6,1.552702074372565,
69,6,1.552702074372565,
70,6,1.552702074372565,
71,6,1.552702074372565,
72,6,1.552702074372565,
73,6,1.552702074372565,
74,6,1.552702074372565,
75,6,1.552702074372565,
76,6,1.552702074372565,
77,6,1.552702074372565,
78,6,1.552702074372565,
79,6,1.552702074372565,
80,6,1.552702074372565,
81,6,2.400643743367308,
82,6,2.400643743367308,
83,6,2.400643743367308,
84,6,2.400643743367308,
85,6,2.400643743367308,
86,6,2.400643743367308,
87,6,2.400643743367308,
88,6,2.400643743367308,
89,6,2.400643743367308,
90,6,2.400643743367308,
91,6,2.400643743367308,
92,6,2.400643743367308,
93,6,2.400643743367308,
94,6,2.400643743367308,
95,6,2.400643743367308,
96,6,2.400643743367308,
97,6,2.400643743367308,
98,6,2.400643743367308,
99,6,2.400643743367308,
