Iteration,Number of data points,Best value,Point chosen
1,6,0.7134949163285516,
2,6,0.7134949163285516,
3,6,0.7134949163285516,
4,6,0.7134949163285516,
5,6,0.7134949163285516,
6,6,0.7134949163285516,
7,6,0.7328788711793237,
8,6,0.7328788711793237,
9,6,0.7328788711793237,
10,6,0.7328788711793237,
11,6,0.7328788711793237,
12,6,0.7328788711793237,
13,6,0.7328788711793237,
14,6,0.7328788711793237,
15,6,0.7328788711793237,
16,6,0.7328788711793237,
17,6,0.7328788711793237,
18,6,1.5036690402696147,
19,6,1.5036690402696147,
20,6,1.5036690402696147,
21,6,1.5036690402696147,
22,6,1.5036690402696147,
23,6,1.5036690402696147,
24,6,1.5036690402696147,
25,6,1.5036690402696147,
26,6,1.5036690402696147,
27,6,1.5036690402696147,
28,6,1.5036690402696147,
29,6,1.5036690402696147,
30,6,1.5036690402696147,
31,6,1.5036690402696147,
32,6,1.5036690402696147,
33,6,1.5036690402696147,
34,6,1.5036690402696147,
35,6,1.9040359521923187,
36,6,1.9040359521923187,
37,6,1.9040359521923187,
38,6,1.9040359521923187,
39,6,1.9040359521923187,
40,6,1.9040359521923187,
41,6,1.9040359521923187,
42,6,1.9040359521923187,
43,6,1.9040359521923187,
44,6,1.9040359521923187,
45,6,1.9040359521923187,
46,6,1.9040359521923187,
47,6,1.9040359521923187,
48,6,1.9040359521923187,
49,6,1.9040359521923187,
50,6,1.9040359521923187,
51,6,1.9040359521923187,
52,6,1.9040359521923187,
53,6,1.9040359521923187,
54,6,1.9040359521923187,
55,6,1.9040359521923187,
56,6,1.9040359521923187,
57,6,1.9040359521923187,
58,6,1.9040359521923187,
59,6,1.9040359521923187,
60,6,1.9040359521923187,
61,6,1.9040359521923187,
62,6,1.9040359521923187,
63,6,1.9040359521923187,
64,6,1.9040359521923187,
65,6,1.9040359521923187,
66,6,1.9040359521923187,
67,6,1.9040359521923187,
68,6,1.9040359521923187,
69,6,1.9040359521923187,
70,6,1.9040359521923187,
71,6,1.9040359521923187,
72,6,1.9040359521923187,
73,6,1.9040359521923187,
74,6,1.9040359521923187,
75,6,1.9040359521923187,
76,6,1.9040359521923187,
77,6,1.9040359521923187,
78,6,1.9040359521923187,
79,6,1.9040359521923187,
80,6,1.9040359521923187,
81,6,1.9040359521923187,
82,6,1.9040359521923187,
83,6,1.9040359521923187,
84,6,1.9040359521923187,
85,6,1.9040359521923187,
86,6,1.9040359521923187,
87,6,1.9040359521923187,
88,6,1.9040359521923187,
89,6,1.9040359521923187,
90,6,1.9040359521923187,
91,6,1.9040359521923187,
92,6,1.9040359521923187,
93,6,1.9040359521923187,
94,6,1.9040359521923187,
95,6,1.9040359521923187,
96,6,1.9040359521923187,
97,6,1.9040359521923187,
98,6,1.9040359521923187,
99,6,1.9040359521923187,
