Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.14038702188391047,0.38387561660297403,0.24488742891950002,79
2,7,0,0.14038702188391047,0.38387561660297403,0.24488742891950002,379
3,8,0,0.15587343645671084,0.3712030932931557,0.24488742891950002,100
4,9,1,0.14034998304761187,0.3688048455629284,0.24488742891950002,204
5,10,2,0.0967861640980294,0.29684318577584595,0.24488742891950002,104
6,11,2,0.13003254043131973,0.29684318577584595,0.2962644220977714,714
7,12,2,0.13003254043131973,0.29684318577584595,0.2962644220977714,779
8,13,2,0.13003254043131973,0.29684318577584595,0.2962644220977714,145
9,14,3,0.11145646322684548,0.2739973425133466,0.2962644220977714,584
10,15,3,0.11145646322684548,0.2739973425133466,0.2962644220977714,57
11,16,3,0.11145646322684548,0.2739973425133466,0.2962644220977714,61
12,17,3,0.11145646322684548,0.2739973425133466,0.2962644220977714,74
13,18,3,0.10749687840097938,0.2620428896427682,0.2962644220977714,575
14,19,3,0.07949921226181804,0.2556460044448757,0.2962644220977714,164
15,20,3,0.07949921226181804,0.2556460044448757,0.2962644220977714,33
16,21,4,0.04246615949959662,0.16738302197620838,0.16847913331824646,147
17,22,5,0.03364562721804655,0.16433072330577736,0.16847913331824646,168
18,23,5,0.03364562721804655,0.16433072330577736,0.16847913331824646,187
19,24,5,0.03364562721804655,0.16433072330577736,0.16847913331824646,373
20,25,5,0.04351275632717069,0.16352840041316832,0.16847913331824646,201
21,26,5,0.04351275632717069,0.16352840041316832,0.16847913331824646,778
22,27,5,0.04351275632717069,0.16352840041316832,0.16847913331824646,92
23,28,5,0.04937135386648746,0.16352840041316832,0.16847913331824646,494
24,29,5,0.05470729621241846,0.1621590250357556,0.16847913331824646,757
25,30,5,0.05090638877135139,0.16059139581629156,0.16847913331824646,577
26,31,5,0.0645599274248789,0.15667254028941519,0.21474885261368146,24
27,32,6,0.050519999648358356,0.14905615415003004,0.21474885261368146,690
28,33,7,0.04663384582925387,0.1490103170691636,0.21474885261368146,691
29,34,7,0.05390862594104857,0.1490103170691636,0.21474885261368146,38
30,35,7,0.052780156073098126,0.1491484676986877,0.21474885261368146,669
31,36,7,0.052780156073098126,0.1491484676986877,0.21474885261368146,335
32,37,8,0.03599935603298694,0.1488749256314853,0.21474885261368146,506
33,38,8,0.03599935603298694,0.1488749256314853,0.21474885261368146,685
34,39,8,0.03599935603298694,0.1488749256314853,0.21474885261368146,163
35,40,8,0.03599935603298694,0.1488749256314853,0.21474885261368146,722
36,41,9,0.02280206293233913,0.14116369927528277,0.21474885261368146,791
37,42,9,0.02280206293233913,0.14116369927528277,0.21474885261368146,210
38,43,9,0.02280206293233913,0.14116369927528277,0.21474885261368146,776
39,44,9,0.02280206293233913,0.14116369927528277,0.21474885261368146,777
40,45,9,0.02280206293233913,0.14116369927528277,0.21474885261368146,773
41,46,10,0.021048058091389966,0.11961235177823334,0.21474885261368146,786
42,47,10,0.021048058091389966,0.11961235177823334,0.21474885261368146,551
43,48,10,0.021048058091389966,0.11961235177823334,0.21474885261368146,774
44,49,10,0.021048058091389966,0.11961235177823334,0.21474885261368146,775
45,50,10,0.021048058091389966,0.11961235177823334,0.21474885261368146,165
46,51,11,0.019544625370576395,0.11618570331587312,0.21474885261368146,688
47,52,11,0.019544625370576395,0.11618570331587312,0.21474885261368146,676
48,53,12,0.004205421612456293,0.09999323602710516,0.037969802768178816,520
49,54,12,0.004205421612456293,0.09999323602710516,0.037969802768178816,251
50,55,13,0.003925060171625873,0.09944482810310676,0.037969802768178816,541
51,56,14,0.0025313201845452546,0.09974856227677659,0.037969802768178816,205
52,57,14,0.0025313201845452546,0.09974856227677659,0.037969802768178816,354
53,58,14,0.0025313201845452546,0.09974856227677659,0.037969802768178816,771
54,59,14,0.0064179398400473,0.09518419485832189,0.06471723467257799,576
55,60,14,0.0064179398400473,0.09518419485832189,0.06471723467257799,37
56,61,15,0.0060404139671033415,0.09283671979679808,0.06471723467257799,686
57,62,16,0.0057048354133753774,0.08350859124289739,0.06471723467257799,80
58,63,16,0.0057048354133753774,0.08350859124289739,0.06471723467257799,630
59,64,17,0.005404580917934569,0.08190005047129433,0.06471723467257799,184
60,65,17,0.005404580917934569,0.08190005047129433,0.06471723467257799,683
61,66,17,0.005404580917934569,0.08190005047129433,0.06471723467257799,196
62,67,17,0.005404580917934569,0.08190005047129433,0.06471723467257799,772
63,68,18,0.00513435187203784,0.08073597056782945,0.06471723467257799,783
64,69,18,0.00513435187203784,0.08073597056782945,0.06471723467257799,515
65,70,18,0.005241872872452859,0.0796712233913932,0.06471723467257799,173
66,71,19,0.005003605923705002,0.07819448294364698,0.06471723467257799,684
67,72,19,0.005003605923705002,0.07819448294364698,0.06471723467257799,689
68,73,19,0.005003605923705002,0.07819448294364698,0.06471723467257799,123
69,74,19,0.004865098999104748,0.07129328962586663,0.06471723467257799,97
70,75,19,0.004865098999104748,0.07129328962586663,0.06471723467257799,50
71,76,19,0.004865098999104748,0.07129328962586663,0.06471723467257799,199
72,77,20,0.0046623865408087165,0.07062041089742552,0.06471723467257799,499
73,78,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,138
74,79,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,437
75,80,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,524
76,81,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,533
77,82,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,687
78,83,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,723
79,84,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,596
80,85,20,0.008010136501442824,0.07062041089742552,0.08835613555666141,141
81,86,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,780
82,87,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,500
83,88,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,119
84,89,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,55
85,90,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,498
86,91,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,117
87,92,21,0.007714444786212694,0.0706600371372946,0.08835613555666141,770
88,93,21,0.007852341224642246,0.07013221850712546,0.08835613555666141,47
89,94,21,0.007852341224642246,0.07013221850712546,0.08835613555666141,724
90,95,21,0.007852341224642246,0.07013221850712546,0.08835613555666141,497
91,96,21,0.007852341224642246,0.07013221850712546,0.08835613555666141,131
92,97,21,0.007852341224642246,0.07013221850712546,0.08835613555666141,158
93,98,22,0.00741773537135836,0.0697868473375365,0.08835613555666141,90
94,99,23,0.00714300443167842,0.06885987796926943,0.08835613555666141,680
95,100,23,0.00714300443167842,0.06885987796926943,0.08835613555666141,679
96,101,23,0.00714300443167842,0.06885987796926943,0.08835613555666141,529
97,102,24,0.0068878971305470485,0.06724510318796932,0.08835613555666141,682
98,103,24,0.0068878971305470485,0.06724510318796932,0.08835613555666141,677
99,104,24,0.0068878971305470485,0.06724510318796932,0.08835613555666141,429
