Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,2,0.04198843190587578,0.33196808199520317,0.12596529571762732,515
2,7,2,0.04198843190587578,0.33196808199520317,0.12596529571762732,429
3,8,2,0.050562938823355115,0.31100738958327634,0.12596529571762732,141
4,9,2,0.050562938823355115,0.31100738958327634,0.12596529571762732,259
5,10,2,0.050562938823355115,0.31100738958327634,0.12596529571762732,539
6,11,2,0.04639849861761874,0.29717700968636884,0.12596529571762732,778
7,12,2,0.04242927733782186,0.29707175135025354,0.12596529571762732,779
8,13,2,0.04128015722430257,0.2974970950142917,0.12596529571762732,187
9,14,2,0.039273325562286,0.18115221238901638,0.12596529571762732,665
10,15,2,0.040443131886641094,0.18136787463241788,0.12596529571762732,145
11,16,2,0.040443131886641094,0.18136787463241788,0.12596529571762732,61
12,17,3,0.03466554161712094,0.17523659367024302,0.12596529571762732,686
13,18,3,0.03466554161712094,0.17523659367024302,0.12596529571762732,38
14,19,4,0.032783441554801,0.17542429420302122,0.12596529571762732,104
15,20,5,0.028685511360450878,0.14355306012774557,0.12596529571762732,509
16,21,6,0.02549823232040078,0.13907005010783663,0.12596529571762732,690
17,22,6,0.02407838430689881,0.1377157337485945,0.12596529571762732,47
18,23,6,0.02378819135435191,0.1252014857203862,0.12596529571762732,163
19,24,7,0.012336800834567611,0.12670805038421482,0.07628645957579314,691
20,25,7,0.0203030543772381,0.12652169326179152,0.10793184334661347,160
21,26,7,0.0203030543772381,0.12652169326179152,0.10793184334661347,336
22,27,7,0.0203030543772381,0.12652169326179152,0.10793184334661347,776
23,28,7,0.019419019041467384,0.12155837797357423,0.10793184334661347,533
24,29,7,0.019419019041467384,0.12155837797357423,0.10793184334661347,777
25,30,7,0.019419019041467384,0.12155837797357423,0.10793184334661347,721
26,31,7,0.023730502297070903,0.11732032473610318,0.10793184334661347,575
27,32,7,0.023730502297070903,0.11732032473610318,0.10793184334661347,775
28,33,8,0.023101174081912416,0.11710896335063647,0.10793184334661347,541
29,34,8,0.023101174081912416,0.11710896335063647,0.10793184334661347,774
30,35,8,0.023101174081912416,0.11710896335063647,0.10793184334661347,689
31,36,8,0.023101174081912416,0.11710896335063647,0.10793184334661347,772
32,37,9,0.021561095809784922,0.11596383306331524,0.10793184334661347,688
33,38,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,32
34,39,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,542
35,40,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,74
36,41,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,722
37,42,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,24
38,43,10,0.020213527321673364,0.10843817705347578,0.10793184334661347,55
39,44,11,0.019507292810087045,0.10812708289594415,0.10793184334661347,90
40,45,12,0.018359804997728983,0.10476188434120655,0.10793184334661347,528
41,46,12,0.018501265820422334,0.10476188434120655,0.10793184334661347,164
42,47,12,0.018501265820422334,0.10476188434120655,0.10793184334661347,42
43,48,12,0.018501265820422334,0.10476188434120655,0.10793184334661347,8
44,49,12,0.018501265820422334,0.10476188434120655,0.10793184334661347,7
45,50,13,0.008753204814423262,0.1016736693232416,0.07977978461991664,499
46,51,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,138
47,52,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,209
48,53,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,165
49,54,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,15
50,55,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,773
51,56,13,0.013175589855658715,0.1016736693232416,0.08835613555666141,442
