Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,1,0.06094765047505648,0.385789135493781,0.10119341032037443,104
2,7,1,0.07720206178569919,0.3333508805534383,0.12596529571762732,515
3,8,1,0.10471141995129565,0.2645812013385264,0.21474885261368146,24
4,9,1,0.10471141995129565,0.2645812013385264,0.21474885261368146,770
5,10,1,0.10471141995129565,0.2645812013385264,0.21474885261368146,145
6,11,1,0.10471141995129565,0.2645812013385264,0.21474885261368146,779
7,12,1,0.08128047981021394,0.27136096898214496,0.21474885261368146,533
8,13,1,0.08128047981021394,0.27136096898214496,0.21474885261368146,187
9,14,1,0.08128047981021394,0.27136096898214496,0.21474885261368146,199
10,15,1,0.08128047981021394,0.27136096898214496,0.21474885261368146,61
11,16,1,0.09327752356652297,0.24666721766668048,0.21474885261368146,76
12,17,2,0.07995216305701969,0.20874480032561796,0.21474885261368146,681
13,18,2,0.07995216305701969,0.20874480032561796,0.21474885261368146,778
14,19,3,0.06995814267489223,0.20253647519330928,0.21474885261368146,690
15,20,4,0.05080029988138371,0.19775244397676217,0.21474885261368146,184
16,21,4,0.05080029988138371,0.19775244397676217,0.21474885261368146,716
17,22,5,0.04515582211678552,0.19770660689589573,0.21474885261368146,691
18,23,5,0.04515582211678552,0.19770660689589573,0.21474885261368146,112
19,24,5,0.042730849885727895,0.19770660689589573,0.21474885261368146,164
20,25,5,0.042730849885727895,0.19770660689589573,0.21474885261368146,777
21,26,5,0.042730849885727895,0.19770660689589573,0.21474885261368146,776
22,27,6,0.03884622716884354,0.1805312290020053,0.21474885261368146,58
23,28,6,0.03884622716884354,0.1805312290020053,0.21474885261368146,8
24,29,6,0.03884622716884354,0.1805312290020053,0.21474885261368146,689
25,30,6,0.03884622716884354,0.1805312290020053,0.21474885261368146,772
26,31,7,0.03560904157143991,0.1736406702990358,0.21474885261368146,204
27,32,7,0.03300972657809062,0.1722077961579841,0.21474885261368146,97
28,33,8,0.030651888965369863,0.16961222664163939,0.21474885261368146,684
29,34,8,0.030651888965369863,0.16961222664163939,0.21474885261368146,774
30,35,9,0.02481977888645594,0.15907640770564163,0.21474885261368146,786
31,36,9,0.02747960927219741,0.136336701741375,0.21474885261368146,576
32,37,9,0.030008990679081006,0.12266513208786665,0.21474885261368146,801
33,38,10,0.02824375593325271,0.11670482783856874,0.21474885261368146,781
34,39,10,0.03740931029046111,0.10963559574546003,0.21474885261368146,67
35,40,10,0.03740931029046111,0.10963559574546003,0.21474885261368146,488
36,41,11,0.03786181708293364,0.10942423435999334,0.21474885261368146,205
37,42,12,0.03575838280054844,0.1093415360731751,0.21474885261368146,541
38,43,12,0.03575838280054844,0.1093415360731751,0.21474885261368146,775
39,44,12,0.03575838280054844,0.1093415360731751,0.21474885261368146,4
40,45,13,0.03387636265315115,0.10819640578585386,0.21474885261368146,688
41,46,13,0.03387636265315115,0.10819640578585386,0.21474885261368146,5
42,47,14,0.03218254452049359,0.10678472603125908,0.21474885261368146,80
43,48,14,0.03218254452049359,0.10678472603125908,0.21474885261368146,38
44,49,14,0.03194682028571707,0.0993413963180203,0.21474885261368146,665
45,50,14,0.03194682028571707,0.0993413963180203,0.21474885261368146,3
46,51,14,0.03194682028571707,0.0993413963180203,0.21474885261368146,726
47,52,14,0.03194682028571707,0.0993413963180203,0.21474885261368146,158
48,53,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,520
49,54,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,99
50,55,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,722
51,56,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,773
52,57,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,163
53,58,15,0.021720684446970333,0.09708244986471389,0.19322373436300389,132
54,59,16,0.020733380608471682,0.09636718672916976,0.19322373436300389,506
55,60,16,0.020733380608471682,0.09636718672916976,0.19322373436300389,123
56,61,16,0.020733380608471682,0.09636718672916976,0.19322373436300389,430
57,62,16,0.020733380608471682,0.09636718672916976,0.19322373436300389,100
