Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,0,0.2176756068892639,0.38631630996630567,0.6291567505336993,38
2,7,0,0.2176756068892639,0.38631630996630567,0.6291567505336993,3
3,8,0,0.17940652494629844,0.29156465904274076,0.6291567505336993,722
4,9,0,0.15298648109339588,0.2825290945773437,0.6291567505336993,163
5,10,0,0.1353799463364355,0.2739902257857443,0.6291567505336993,778
6,11,0,0.12506647379092314,0.26711777691567673,0.6291567505336993,141
7,12,0,0.11318245646804634,0.1980545899755886,0.6291567505336993,602
8,13,0,0.10311586918702313,0.19794933163947337,0.6291567505336993,779
9,14,0,0.1023497891113436,0.19825734107372328,0.6291567505336993,187
10,15,1,0.10946486424371218,0.19864882165548114,0.6291567505336993,104
11,16,1,0.10510772343496826,0.1742816261676606,0.6291567505336993,535
12,17,1,0.10510772343496826,0.1742816261676606,0.6291567505336993,211
13,18,1,0.10510772343496826,0.1742816261676606,0.6291567505336993,145
14,19,1,0.10510772343496826,0.1742816261676606,0.6291567505336993,61
15,20,1,0.10510772343496826,0.1742816261676606,0.6291567505336993,770
16,21,1,0.10584605086040592,0.1742816261676606,0.6291567505336993,428
17,22,2,0.09622368260036902,0.16675597015782115,0.6291567505336993,32
18,23,2,0.09622368260036902,0.16675597015782115,0.6291567505336993,55
19,24,2,0.09622368260036902,0.16675597015782115,0.6291567505336993,158
20,25,3,0.08599722826497402,0.16599119638264756,0.6291567505336993,205
21,26,3,0.08599722826497402,0.16599119638264756,0.6291567505336993,633
22,27,3,0.08599722826497402,0.16599119638264756,0.6291567505336993,776
23,28,3,0.08599722826497402,0.16599119638264756,0.6291567505336993,37
24,29,3,0.09148994346584699,0.16599119638264756,0.6291567505336993,553
25,30,3,0.09148994346584699,0.16599119638264756,0.6291567505336993,777
26,31,3,0.08651094359231812,0.16331385036456364,0.6291567505336993,546
27,32,4,0.07482557354036044,0.155825752767033,0.6291567505336993,690
28,33,4,0.07482557354036044,0.155825752767033,0.6291567505336993,687
29,34,5,0.07280017375771147,0.15577991568616656,0.6291567505336993,691
30,35,5,0.07002205234896512,0.14833983996319033,0.6291567505336993,106
31,36,5,0.07002205234896512,0.14833983996319033,0.6291567505336993,775
32,37,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,499
33,38,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,497
34,39,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,774
35,40,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,449
36,41,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,123
37,42,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,689
38,43,6,0.06447613071314834,0.15053407354482198,0.6291567505336993,164
39,44,6,0.06620332476061436,0.13977058327331207,0.6291567505336993,578
40,45,6,0.06620332476061436,0.13977058327331207,0.6291567505336993,201
41,46,7,0.0617897697765734,0.13343409970380976,0.6291567505336993,688
42,47,7,0.059404947511747075,0.133215285532988,0.6291567505336993,540
43,48,7,0.059404947511747075,0.133215285532988,0.6291567505336993,128
44,49,7,0.0565752301396079,0.09043822595436282,0.6291567505336993,47
45,50,7,0.0565752301396079,0.09043822595436282,0.6291567505336993,482
46,51,7,0.0565752301396079,0.09043822595436282,0.6291567505336993,685
47,52,8,0.05343216179851857,0.09035552766754458,0.6291567505336993,541
48,53,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,686
49,54,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,74
50,55,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,7
51,56,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,524
52,57,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,550
53,58,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,564
54,59,9,0.050619942756491274,0.08800805260602078,0.6291567505336993,0
55,60,10,0.04808894561866671,0.0847531303762013,0.6291567505336993,782
56,61,10,0.04808894561866671,0.0847531303762013,0.6291567505336993,8
57,62,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,799
58,63,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,773
59,64,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,704
60,65,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,533
61,66,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,488
62,67,10,0.050354215866592326,0.08399492036009966,0.6291567505336993,772
63,68,11,0.04806538787265631,0.078682538183067,0.6291567505336993,85
64,69,11,0.04806538787265631,0.078682538183067,0.6291567505336993,265
65,70,11,0.04806538787265631,0.078682538183067,0.6291567505336993,723
66,71,11,0.04806538787265631,0.078682538183067,0.6291567505336993,515
67,72,11,0.04806538787265631,0.078682538183067,0.6291567505336993,42
68,73,12,0.04597558839993212,0.07800965945462587,0.6291567505336993,184
69,74,13,0.04405993888326828,0.07713991970917645,0.6291567505336993,80
70,75,13,0.04405993888326828,0.07713991970917645,0.6291567505336993,160
71,76,13,0.04405993888326828,0.07713991970917645,0.6291567505336993,169
72,77,14,0.043189677973731494,0.07714993058011914,0.6291567505336993,204
73,78,14,0.043189677973731494,0.07714993058011914,0.6291567505336993,724
74,79,15,0.04146209085478223,0.076434667444575,0.6291567505336993,506
75,80,15,0.03998849771696388,0.07571518578817407,0.6291567505336993,131
76,81,15,0.03998849771696388,0.07571518578817407,0.6291567505336993,124
77,82,16,0.038507442245965216,0.07069017404918311,0.6291567505336993,785
78,83,16,0.038507442245965216,0.07069017404918311,0.6291567505336993,373
79,84,16,0.038507442245965216,0.07069017404918311,0.6291567505336993,559
80,85,16,0.038507442245965216,0.07069017404918311,0.6291567505336993,771
81,86,17,0.03713217645146646,0.06912428064946796,0.6291567505336993,684
82,87,17,0.03713217645146646,0.06912428064946796,0.6291567505336993,69
83,88,17,0.03713217645146646,0.06912428064946796,0.6291567505336993,725
84,89,18,0.03701972397748414,0.06921850737716988,0.6291567505336993,520
85,90,18,0.03701972397748414,0.06921850737716988,0.6291567505336993,87
86,91,18,0.03701972397748414,0.06921850737716988,0.6291567505336993,181
87,92,19,0.03574318177136399,0.06846428391389031,0.6291567505336993,780
88,93,20,0.034551742378985194,0.06754450433324836,0.6291567505336993,769
89,94,20,0.034551742378985194,0.06754450433324836,0.6291567505336993,173
90,95,21,0.03343717004417922,0.06582543850155927,0.6291567505336993,574
91,96,21,0.03343717004417922,0.06582543850155927,0.6291567505336993,199
92,97,21,0.03343717004417922,0.06582543850155927,0.6291567505336993,430
93,98,21,0.03343717004417922,0.06582543850155927,0.6291567505336993,15
94,99,21,0.03343717004417922,0.06582543850155927,0.6291567505336993,429
95,100,21,0.034600348610197146,0.06582543850155927,0.6291567505336993,767
96,101,21,0.034600348610197146,0.06582543850155927,0.6291567505336993,768
97,102,22,0.03307266190916693,0.06557085629501301,0.6291567505336993,90
98,103,22,0.03307266190916693,0.06557085629501301,0.6291567505336993,765
99,104,23,0.03203914122450546,0.0653317516770568,0.6291567505336993,511
