Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,1,0.4096484357638936,0.5399544121295072,1.013386218987243,204
2,7,1,0.31053000193198005,0.3856017406185861,1.013386218987243,145
3,8,1,0.3565538773161901,0.3856017406185861,1.013386218987243,706
4,9,1,0.33698699665795134,0.38052679423904245,1.013386218987243,425
5,10,1,0.2997440627890716,0.3734163725711297,1.013386218987243,141
6,11,1,0.2997440627890716,0.3734163725711297,1.013386218987243,778
7,12,1,0.2997440627890716,0.3734163725711297,1.013386218987243,61
8,13,1,0.2757675353587643,0.3734163725711297,1.013386218987243,160
9,14,2,0.27412069780423437,0.37564725514630665,1.013386218987243,104
10,15,2,0.27412069780423437,0.37564725514630665,1.013386218987243,779
11,16,2,0.27412069780423437,0.37564725514630665,1.013386218987243,187
12,17,2,0.3555776614969692,0.37564725514630665,1.013386218987243,542
13,18,2,0.3555776614969692,0.37564725514630665,1.013386218987243,777
14,19,3,0.32001989534727227,0.3607129355863436,1.013386218987243,541
15,20,3,0.32001989534727227,0.3607129355863436,1.013386218987243,776
16,21,3,0.1253234814710539,0.25311915313053074,0.5406493788530303,598
17,22,3,0.1253234814710539,0.25311915313053074,0.5406493788530303,774
18,23,3,0.1253234814710539,0.25311915313053074,0.5406493788530303,79
19,24,3,0.1253234814710539,0.25311915313053074,0.5406493788530303,775
20,25,4,0.11183200105272721,0.2525463067065457,0.5406493788530303,506
21,26,4,0.11183200105272721,0.2525463067065457,0.5406493788530303,21
22,27,4,0.11183200105272721,0.2525463067065457,0.5406493788530303,773
23,28,4,0.05030641344767249,0.22848508241226143,0.23915259336675757,87
24,29,4,0.05030641344767249,0.22848508241226143,0.23915259336675757,7
25,30,4,0.05030641344767249,0.22848508241226143,0.23915259336675757,772
26,31,4,0.05030641344767249,0.22848508241226143,0.23915259336675757,38
27,32,4,0.06255334198558532,0.22848508241226143,0.23915259336675757,554
28,33,4,0.06255334198558532,0.22848508241226143,0.23915259336675757,770
