Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
1,6,2,0.014580857176874263,0.19856349216177085,0.04951283369527822,533
2,7,2,0.014580857176874263,0.19856349216177085,0.04951283369527822,430
3,8,2,0.016181319929266906,0.19186937575379148,0.04951283369527822,779
4,9,3,0.01348443327438909,0.17964506136258307,0.04951283369527822,168
5,10,4,0.011558085663762077,0.1450856011082924,0.04951283369527822,204
6,11,4,0.011558085663762077,0.1450856011082924,0.04951283369527822,8
7,12,4,0.01383091718012597,0.14475475036506605,0.04951283369527822,778
8,13,4,0.010214018449105227,0.14520398608272791,0.04951283369527822,145
9,14,4,0.010214018449105227,0.14520398608272791,0.04951283369527822,245
10,15,4,0.010214018449105227,0.14520398608272791,0.04951283369527822,712
11,16,4,0.010214018449105227,0.14520398608272791,0.04951283369527822,37
12,17,4,0.01501543477528329,0.13406807589162834,0.04951283369527822,672
13,18,4,0.01501543477528329,0.13406807589162834,0.04951283369527822,497
14,19,5,0.013368597220753346,0.13442569426166942,0.04951283369527822,104
15,20,5,0.013368597220753346,0.13442569426166942,0.04951283369527822,61
16,21,6,0.011883197529558529,0.12397850523248169,0.04951283369527822,499
17,22,7,0.010694877776602676,0.12103344953711555,0.04951283369527822,188
18,23,7,0.010694877776602676,0.12103344953711555,0.04951283369527822,12
19,24,8,0.009722616160547887,0.1203181864015714,0.04951283369527822,506
20,25,8,0.009722616160547887,0.1203181864015714,0.04951283369527822,500
21,26,8,0.009722616160547887,0.1203181864015714,0.04951283369527822,163
22,27,9,0.008912398147168897,0.1141787318902478,0.04951283369527822,691
23,28,9,0.008912398147168897,0.1141787318902478,0.04951283369527822,187
24,29,9,0.008912398147168897,0.1141787318902478,0.04951283369527822,776
25,30,9,0.008912398147168897,0.1141787318902478,0.04951283369527822,775
26,31,10,0.008226829058925135,0.11330899214479839,0.04951283369527822,80
27,32,10,0.008226829058925135,0.11330899214479839,0.04951283369527822,57
28,33,10,0.008226829058925135,0.11330899214479839,0.04951283369527822,148
29,34,10,0.008226829058925135,0.11330899214479839,0.04951283369527822,774
30,35,11,0.0076391984118590545,0.11067691454701457,0.04951283369527822,686
31,36,11,0.0076391984118590545,0.11067691454701457,0.04951283369527822,777
32,37,12,0.007129918517735118,0.11059871492660213,0.04951283369527822,690
33,38,13,0.006684298610376673,0.09944487690549134,0.04951283369527822,493
34,39,13,0.006684298610376673,0.09944487690549134,0.04951283369527822,488
35,40,14,0.006291104574472163,0.0982997466181701,0.04951283369527822,688
36,41,14,0.006291104574472163,0.0982997466181701,0.04951283369527822,515
37,42,15,0.005772834279635762,0.0980883852327034,0.04951283369527822,205
38,43,16,0.005452121264100442,0.09741550650426228,0.04951283369527822,184
39,44,17,0.005165167513358313,0.09589419711260894,0.04951283369527822,511
40,45,17,0.005165167513358313,0.09589419711260894,0.04951283369527822,689
41,46,17,0.005165167513358313,0.09589419711260894,0.04951283369527822,696
42,47,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,534
43,48,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,773
44,49,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,772
45,50,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,208
46,51,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,518
47,52,17,0.009418503062025912,0.09212422864744632,0.0902318784867103,21
48,53,17,0.009119939548191585,0.09189123182897645,0.0902318784867103,131
49,54,17,0.009119939548191585,0.09189123182897645,0.0902318784867103,47
50,55,18,0.008705396841455604,0.09180853354215819,0.0902318784867103,541
51,56,18,0.008705396841455604,0.09180853354215819,0.0902318784867103,557
52,57,18,0.008705396841455604,0.09180853354215819,0.0902318784867103,123
53,58,18,0.008705396841455604,0.09180853354215819,0.0902318784867103,3
54,59,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,796
55,60,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,771
56,61,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,722
57,62,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,340
58,63,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,164
59,64,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,524
60,65,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,723
61,66,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,687
62,67,18,0.009749083284645048,0.09129186255740744,0.0902318784867103,436
