Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,22,0.0
1,,,39,0.0
2,,,23,0.0
3,,,77,0.0
4,,,74,0.0
6,0.09111392203639826,-1.8499854983738275,63,1.0
7,0.08156186051124373,-3.245799949119334,5,2.0
8,0.07402636546037819,-3.4723029332729944,72,3.0
9,0.05990590535451321,-4.113189547097792,67,4.0
10,0.05887313252358767,-4.183026299550652,29,5.0
11,0.06122753377324959,-4.246088720033655,35,6.0
12,0.04831701216502761,-4.524576351058652,13,7.0
13,0.051770383506825134,-4.526574275616033,37,8.0
14,0.043767803241748976,-4.832491514656484,48,9.0
15,0.03758732660864391,-4.981437109158995,25,10.0
16,0.03627701905789577,-5.0756276026150955,59,11.0
17,0.03945028534916918,-5.164402426416015,60,12.0
18,0.03280764427748065,-5.399539203852715,70,13.0
19,0.030057779468607628,-5.50512187493524,19,14.0
20,0.026084987999523017,-5.658949997891403,75,15.0
21,0.02519613125056931,-5.851562451522491,11,16.0
22,0.023188599960738385,-5.959132537577058,24,17.0
23,0.021809899327015353,-6.101951520938838,69,18.0
24,0.021148798566494167,-6.16281654910229,84,19.0
25,0.01966820702980181,-6.232162226969829,41,20.0
26,0.02278622192353152,-6.222239883567732,32,21.0
27,0.02122512306488376,-6.2805602334940716,53,22.0
28,0.021217798573075153,-6.587868845672729,15,23.0
29,0.01935769789936586,-6.69375193936279,65,24.0
30,0.020843586390059034,-6.568710054796502,82,25.0
31,0.018860257421153298,-6.69405555286539,38,26.0
32,0.017870508545196964,-6.565274425371886,73,27.0
33,0.017735902210835364,-6.746118853259514,17,28.0
34,0.021561413370117296,-6.964648553373569,33,29.0
35,0.021257963598331722,-7.0503751520194236,50,30.0
36,0.018486203337556534,-6.867638336315363,64,31.0
37,0.019173942811294368,-7.060095816170193,62,32.0
38,0.019865536459722003,-7.155382246943255,9,33.0
39,0.01960225966605431,-7.113158847565385,20,34.0
40,0.02137458944044511,-7.246794233437074,83,35.0
41,0.020484568708299806,-7.468264045242736,1,36.0
42,0.019176179107439316,-7.38737665684277,46,37.0
43,0.01875587238158613,-7.661067118144202,58,38.0
44,0.017118983511741053,-7.612064329005349,79,39.0
45,0.01621601976330283,-7.637703542302761,27,40.0
46,0.01879154899605253,-7.563719346294233,85,41.0
47,0.018042238367738942,-7.804246948630067,86,42.0
48,0.017770125657482386,-7.759455481510229,52,43.0
49,0.017692710894445643,-7.6210482364371135,28,44.0
50,0.017332755045360842,-7.8905421781361085,12,45.0
51,0.013651968272407666,-7.580958446487259,40,46.0
52,0.019022644788225063,-7.988135700360359,14,47.0
53,0.015073903252945128,-8.313138208867896,7,48.0
54,0.015323434893726302,-7.791804418726013,45,49.0
55,0.009333809409200165,-8.0253622933025,68,50.0
56,0.0068225720837911934,-8.547758571985378,80,51.0
57,0.00829584650603638,-8.869577311588769,76,52.0
58,0.008034326873435775,-8.416375738557319,34,53.0
59,0.007178790897509229,-7.971378830422809,18,54.0
60,0.01184701002585319,-8.326908865956678,81,55.0
61,0.011206039337101684,-8.261025940330914,49,56.0
62,0.010398848599880585,-8.313598606359342,61,57.0
63,0.011954117437158433,-8.655175600950553,6,58.0
64,0.011986468142750464,-8.69583394702522,66,59.0
65,0.01138672330718137,-8.769151471546555,78,60.0
66,0.010568472999404534,-8.785741590968033,54,61.0
67,0.010470946773878565,-8.97671885881587,42,62.0
68,0.006183506441557401,-8.859936762049943,3,63.0
69,0.007193748194923935,-8.725322283515885,47,64.0
70,0.006222815067564794,-9.092854214930473,2,65.0
71,0.00614593687558975,-9.132219598675023,4,66.0
72,0.007502650619382562,-9.319227137214968,26,67.0
73,0.006929440113066234,-9.317655322968092,71,68.0
74,0.006651150224046335,-9.429005418571604,10,69.0
75,0.006983730363901585,-9.216044273636518,51,70.0
76,0.006779703431554836,-9.25269109827961,36,71.0
77,0.006487270518445276,-9.363392731593363,0,72.0
78,0.006255438804770712,-9.420747221753953,44,73.0
79,0.00557733919014189,-9.432107022331886,31,74.0
80,0.005220161521020544,-9.621316408735641,21,75.0
81,0.005249487773097449,-9.178072296930798,55,76.0
82,0.00424520257270152,-9.53831542005684,56,77.0
83,0.003589519178961495,-9.537009194677623,57,78.0
84,0.0030970942711072962,-9.16453308840401,16,79.0
85,0.002976164148856554,-9.314722940308597,43,80.0
86,0.0024789538123949546,-9.50224446993065,8,81.0
87,0.0013367835506857824,-9.262462203938322,30,82.0
