Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,58,0.0
1,,,26,0.0
2,,,85,0.0
3,,,18,0.0
4,,,0,0.0
6,0.080524842033878,-2.3079372146531116,60,1.0
7,0.08470305861428537,-2.001114007795438,36,2.0
8,0.09692227237928197,-0.8310703445926482,30,3.0
9,0.06194398458784953,-3.800740404991801,77,4.0
10,0.05912792980778048,-3.9814114254454385,73,5.0
11,0.06048711001181056,-3.9998122665551676,10,6.0
12,0.06168865591216059,-3.7481875142914034,39,7.0
13,0.05503650149602259,-3.946458407233973,35,8.0
14,0.03690892321337304,-4.713931071395656,2,9.0
15,0.04254338594287263,-4.419100323487318,14,10.0
16,0.016077897401544,-5.7775593578514925,79,11.0
17,0.030096914351602493,-5.007883260690119,44,12.0
18,0.026537007270193327,-5.230833409750896,27,13.0
19,0.019151370619101778,-5.869948712670337,65,14.0
20,0.025665051988335786,-5.451008691523814,64,15.0
21,0.016420833124757506,-6.174585168023289,20,16.0
22,0.016058679343874813,-6.1277386894055255,59,17.0
23,0.025623507075712742,-5.693775172638126,63,18.0
24,0.015769641386331402,-5.874412025791394,50,19.0
25,0.016619890899802512,-5.950795138788315,40,20.0
26,0.01691642299495277,-6.406119326368906,80,21.0
27,0.01792032690053939,-6.1250399830952516,22,22.0
28,0.014605746008682497,-6.478596958058464,83,23.0
29,0.015901067770020573,-6.651220885430475,52,24.0
30,0.012368984064101887,-6.144504507373158,33,25.0
31,0.02366302589299011,-5.425697675310069,43,26.0
32,0.02567854694677149,-5.382209505233685,3,27.0
33,0.024855217933078017,-5.522201489126491,8,28.0
34,0.019236311592422044,-5.685699296047553,12,29.0
35,0.010187916382499017,-6.338498002797277,84,30.0
36,0.015082649715689267,-6.156198451807818,55,31.0
37,0.019783368230411453,-5.833323273052946,51,32.0
38,0.007817132207117083,-6.69298127198804,28,33.0
39,0.01443074833061716,-6.137518944494196,16,34.0
40,0.013751756180397534,-6.227149913827564,86,35.0
41,0.016802588815477557,-6.28881879460677,75,36.0
42,0.004495777560815483,-6.843783354815928,74,37.0
43,0.0043713394140265874,-6.99215335168686,45,38.0
44,0.00476037129075367,-7.077010522884279,49,39.0
45,0.010842639978755357,-6.880563870844713,13,40.0
46,0.004608750666947217,-7.141977662267863,54,41.0
47,0.004151902001684163,-7.145829928957458,31,42.0
48,0.003767550591673738,-7.075153772641017,81,43.0
49,0.006906207261120459,-7.213304215594645,62,44.0
50,0.005234019072060057,-7.280399891075427,46,45.0
51,0.01842440631389716,-6.987958862735254,4,46.0
52,0.01991851777405369,-7.074928756537502,47,47.0
53,0.004506196258119569,-7.546007054936506,67,48.0
54,0.0031794581364974622,-7.709254648344904,19,49.0
55,0.0028185581122285573,-7.693164892530434,82,50.0
56,0.005279730912207579,-7.955219982864088,41,51.0
57,0.011100253242627877,-7.998309401625917,66,52.0
58,0.011489958278611786,-8.023321370111246,17,53.0
59,0.011913985105822505,-7.638657965457753,72,54.0
60,0.00936621777202039,-7.8718070363751105,61,55.0
61,0.00891639363081464,-7.804310717016798,71,56.0
62,0.010181278972306822,-7.747786722168826,68,57.0
63,0.009770764345354177,-8.036084901284328,56,58.0
64,0.008442421610898176,-8.08038120070216,24,59.0
65,0.008592233560887659,-8.122253761537301,6,60.0
66,0.006331729725067811,-8.281767022670326,1,61.0
67,0.006673931451408802,-8.326998940517742,7,62.0
68,0.005150145325435799,-8.420132855430657,25,63.0
69,0.004924336360552808,-8.42124417189543,38,64.0
70,0.006187191363314097,-8.275683302131707,53,65.0
71,0.0052403083782217525,-8.52728078474211,70,66.0
72,0.007272644513659193,-8.635180425508558,48,67.0
73,0.006825763628537142,-8.745098472841809,78,68.0
74,0.00624263885691775,-8.658515459500993,32,69.0
75,0.005545831890642858,-8.818355813209418,57,70.0
76,0.0037901977719271432,-9.14312184800414,15,71.0
77,0.0038642743399958848,-8.89448849009881,76,72.0
78,0.0031993649582332862,-9.253479412173105,37,73.0
79,0.002305084486187782,-9.629708045819841,23,74.0
80,0.001995584658699409,-9.469949551204317,21,75.0
81,0.0017894864634877654,-9.421502101526942,34,76.0
82,0.0012940878389559735,-9.984145508395146,9,77.0
83,0.0011240903642209654,-10.030426492897062,5,78.0
84,0.001044530104492613,-9.614766352474772,69,79.0
85,0.0007513536704265211,-9.619757699323905,29,80.0
86,0.0005479006747604731,-9.977363361092708,11,81.0
87,0.0003808464753023584,-9.978518204721768,42,82.0
