Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,10,0.0
1,,,51,0.0
2,,,11,0.0
3,,,67,0.0
4,,,42,0.0
6,0.06446723689074979,-3.4287261637845488,35,1.0
7,0.012173289316455694,-3.9907302377880645,44,2.0
8,0.012153498239950144,-3.5259392797778144,13,3.0
9,0.011118683545517961,-1.5539349142235763,71,4.0
10,0.010786599259621893,-2.3351866868786924,53,5.0
11,0.011133060783146242,-0.8578229378126939,73,6.0
12,0.012227480953705861,-1.7046917051280888,61,7.0
13,0.023815671682650044,-3.807285228958962,68,8.0
14,0.019668817786987793,-4.012362325885672,72,9.0
15,0.044816033245414603,-4.698047782542796,40,10.0
16,0.02685509277118336,-4.411948060549864,3,11.0
17,0.03453285945527955,-4.77039707431372,31,12.0
18,0.0221684311022359,-4.447455390664365,26,13.0
19,0.02162500256971305,-4.347927184950285,74,14.0
20,0.0193277137377977,-4.1338875080849355,27,15.0
21,0.01810545736619212,-4.371331474803207,6,16.0
22,0.019766628275525902,-5.6466769381900965,15,17.0
23,0.018660182264913193,-6.048455573542324,8,18.0
24,0.014710014152521279,-5.69120304720286,14,19.0
25,0.019917987759373413,-5.933147837590383,77,20.0
26,0.018694149752369472,-5.814361537675851,46,21.0
27,0.01695882644755694,-5.900474046075244,55,22.0
28,0.014782273378697041,-6.087913120765383,17,23.0
29,0.017467312613688963,-6.442214215664266,34,24.0
30,0.014637028323583923,-6.23501699537768,16,25.0
31,0.016406034701423895,-6.291812817293453,54,26.0
32,0.016907157746848454,-6.284757142059517,23,27.0
33,0.01719968303955512,-6.622739491658721,76,28.0
34,0.018201681022910827,-6.692491108569185,50,29.0
35,0.020951716137044187,-6.702596225213717,7,30.0
36,0.02064364100056678,-6.684423463758816,12,31.0
37,0.01825119203299346,-6.9459476374407,57,32.0
38,0.016510485984302613,-6.7209851972431,83,33.0
39,0.015532374526688503,-7.077559109944437,25,34.0
40,0.014635519717020404,-6.934008086169074,0,35.0
41,0.014666976194145424,-7.264577130384068,28,36.0
42,0.014750535999287932,-7.354314160404486,2,37.0
43,0.014689996487382577,-7.319570288786052,32,38.0
44,0.015179618449752776,-7.312104605388235,58,39.0
45,0.00977070996032216,-7.656465864968147,45,40.0
46,0.011930449733828572,-7.643101535587826,79,41.0
47,0.013448504518108854,-7.5997738430825255,39,42.0
48,0.015372405150398491,-7.323159515052324,49,43.0
49,0.013084922324765663,-7.641408553654031,82,44.0
50,0.012457949459403183,-7.751543635656134,81,45.0
51,0.015112062881473263,-7.530161727758095,70,46.0
52,0.013144178474090901,-7.7125163935446865,47,47.0
53,0.007737305756607247,-8.202402508299857,75,48.0
54,0.010724925439640043,-8.066916990909997,22,49.0
55,0.010636166051319066,-8.142897274704916,60,50.0
56,0.010262307420935776,-8.18862400487504,66,51.0
57,0.010007475257691282,-8.241405135309924,33,52.0
58,0.009530514441559189,-8.383093247211919,30,53.0
59,0.010195680753038965,-8.345855320329724,78,54.0
60,0.012479435360158594,-8.089382561673524,5,55.0
61,0.012373675841285878,-8.44653062806639,48,56.0
62,0.013506027245239647,-8.393419043436664,1,57.0
63,0.013129479017046941,-8.336965782749694,29,58.0
64,0.013067203700276713,-8.569030001949963,86,59.0
65,0.01256533159442564,-8.628517473524495,4,60.0
66,0.012355823075187204,-8.712919208834727,84,61.0
67,0.011710934623543046,-8.723145895329182,18,62.0
68,0.010907171968428359,-8.798483713175633,69,63.0
69,0.010179443737469,-9.090561544638009,21,64.0
70,0.008843459391328305,-8.95537327622623,43,65.0
71,0.008730125903637014,-9.21782488811541,20,66.0
72,0.0067597236103830016,-9.468278342264206,64,67.0
73,0.005997123969496035,-9.477158275469604,80,68.0
74,0.005704437086581564,-9.568518510411513,24,69.0
75,0.006342139083540492,-9.285686037082366,62,70.0
76,0.00602875274906763,-9.313660961659886,19,71.0
77,0.005512224075048307,-9.451465016169573,63,72.0
78,0.005236673704091603,-9.509650491644665,37,73.0
79,0.0031654835533529574,-9.77646548541606,85,74.0
80,0.0030150877888922402,-9.702959024039833,52,75.0
81,0.0034173507261513946,-9.775715468821462,59,76.0
82,0.002538611636195148,-9.671782707140663,38,77.0
83,0.001853934992784154,-9.709762980559852,36,78.0
84,0.0016610238764826382,-9.985569301717572,56,79.0
85,0.001295838080627344,-9.950557234711534,9,80.0
86,0.0011447007089044644,-10.128820017978406,65,81.0
87,0.0011530670725312677,-9.675822613561888,41,82.0
