Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,58,0.0
1,,,55,0.0
2,,,22,0.0
3,,,35,0.0
4,,,2,0.0
6,0.07066247563968892,-3.3487696773199827,34,1.0
7,0.052690304725383025,-4.17136132389685,1,2.0
8,0.04878459706541464,-4.573445938674099,25,3.0
9,0.021192191013280445,-4.066788142479096,41,4.0
10,0.03464150653238615,-4.3063089200240245,63,5.0
11,0.0351472235697488,-5.226654233510563,13,6.0
12,0.04506495603027401,-4.627432309017625,21,7.0
13,0.04625057276544762,-4.6415480152270865,42,8.0
14,0.035561485992650764,-5.235353395777309,59,9.0
15,0.044127343477677196,-4.870484494216642,5,10.0
16,0.03367747437965527,-5.320163422347739,33,11.0
17,0.02460293042298243,-5.363063000953486,4,12.0
18,0.02567264904673518,-5.490475448000026,65,13.0
19,0.027648977377523157,-5.704428011355485,18,14.0
20,0.02827418914292194,-5.692631555179427,26,15.0
21,0.022773618348413262,-5.557130435782055,12,16.0
22,0.02328037663913426,-5.968958970410074,27,17.0
23,0.02369673870677041,-5.789991393000687,37,18.0
24,0.020623630174726574,-5.626265456686426,50,19.0
25,0.017085909092156785,-6.125024313240856,31,20.0
26,0.026976248654832287,-6.248902147877375,9,21.0
27,0.02263422661089515,-6.477996337491948,49,22.0
28,0.018125308232048953,-6.4180827802060705,30,23.0
29,0.021164272180171567,-6.395823626602935,44,24.0
30,0.01694254050185944,-6.728766181717832,0,25.0
31,0.014333438463988088,-6.558900609595064,60,26.0
32,0.01602479039505669,-6.749151678410904,78,27.0
33,0.01122174445805462,-5.873954654739303,16,28.0
34,0.011435175951663991,-6.198658344473284,77,29.0
35,0.011600010237843274,-6.396086060855225,43,30.0
36,0.010891917172167294,-6.239055185135239,48,31.0
37,0.011541965939779934,-6.647008863437884,56,32.0
38,0.012326664519059373,-6.557667652872334,68,33.0
39,0.01205178660681383,-6.43770901395446,72,34.0
40,0.008403237410945629,-6.710094744358631,39,35.0
41,0.008717451406619323,-6.524898912218245,51,36.0
42,0.008046579639906253,-6.772070104495202,86,37.0
43,0.008915946085133842,-7.362023088065205,19,38.0
44,0.006928537025864404,-7.445327541080415,54,39.0
45,0.007018827725116386,-7.146536292058209,7,40.0
46,0.004907725612656787,-7.38656879582781,80,41.0
47,0.003852173238935876,-7.356257417742443,82,42.0
48,0.0041678360635376355,-7.549827706054822,52,43.0
49,0.003960535876689398,-6.834005980153233,70,44.0
50,0.004119759915451387,-7.019664810411021,32,45.0
51,0.006922938570750307,-7.617471535449882,83,46.0
52,0.00431201482828549,-7.417602142841131,20,47.0
53,0.004126520901092375,-7.305702384195676,84,48.0
54,0.0041882614829272975,-7.551361079081473,17,49.0
55,0.0070431717793335465,-7.789089182285555,71,50.0
56,0.004953411436900945,-7.718466783314922,69,51.0
57,0.004679494899466679,-8.033190920236096,36,52.0
58,0.005296017576059719,-7.541414419849316,45,53.0
59,0.004566533115230153,-8.089112190804403,64,54.0
60,0.00656489672051216,-8.08432504545163,76,55.0
61,0.005644138517369139,-8.340734381599894,47,56.0
62,0.005637479625624477,-8.352982937512731,3,57.0
63,0.005257762076835597,-8.347364422475508,11,58.0
64,0.004989087654517369,-8.331229728032367,28,59.0
65,0.008163532292031591,-8.790105291348368,29,60.0
66,0.007390756102495557,-8.839668619088714,46,61.0
67,0.00783088263892716,-8.944881236577238,79,62.0
68,0.007760087090285744,-8.900266256654254,8,63.0
69,0.007211696179219519,-8.877721305822023,62,64.0
70,0.006193717434331161,-9.20473133896478,53,65.0
71,0.006117454107165166,-9.16901564641161,38,66.0
72,0.0067211177287891544,-9.274007485568124,23,67.0
73,0.005890936756206791,-9.556208768710489,81,68.0
74,0.007189747345144714,-9.29998639948334,74,69.0
75,0.006044676178515812,-9.428367711317101,67,70.0
76,0.0050629014998758905,-9.530304629286878,61,71.0
77,0.005303229089648473,-9.59895635839129,40,72.0
78,0.0051666484469091506,-9.73746223391264,85,73.0
79,0.005110483230349139,-9.783594086753723,57,74.0
80,0.004500860615748382,-9.781128883590974,73,75.0
81,0.004324416606981521,-9.958193374074336,24,76.0
82,0.0041880274240841345,-9.923000460892109,6,77.0
83,0.0030951295793823727,-10.045384249235173,66,78.0
84,0.0023458893892302347,-10.199996912781783,75,79.0
85,0.0022522751521719233,-10.223635287153373,15,80.0
86,0.0008683808592323442,-10.34711967728201,10,81.0
87,0.0003841364870611212,-10.116529545120272,14,82.0
