Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,71,0.0
1,,,18,0.0
2,,,55,0.0
3,,,72,0.0
4,,,76,0.0
6,0.048518963333111946,-3.5739855433369674,34,1.0
7,0.05619075947384058,-3.741154371329547,15,2.0
8,0.039729148658188454,-4.3097736180845345,33,3.0
9,0.026514860229487302,-4.307059305236167,8,4.0
10,0.02733201763035855,-4.414404261282502,17,5.0
11,0.034896149060291023,-4.067766864019713,21,6.0
12,0.03213132350618875,-4.077006891471715,61,7.0
13,0.03584997162943874,-4.405068115945681,73,8.0
14,0.033588424521787834,-3.7337598052779963,59,9.0
15,0.03440385032408075,-4.67672787267716,64,10.0
16,0.032099702495513985,-4.404177961402847,13,11.0
17,0.034410632824990815,-4.999611152062824,68,12.0
18,0.034979858127506876,-4.792939618611548,5,13.0
19,0.034835217573033976,-5.368825935728695,51,14.0
20,0.03347095295285677,-5.272639376663004,74,15.0
21,0.032550675352695575,-5.540066935986296,22,16.0
22,0.032900142724407826,-5.464008608181268,62,17.0
23,0.032330557323056584,-5.4017962608965036,53,18.0
24,0.03265933466804616,-5.652510677828033,25,19.0
25,0.027179030359997115,-5.8401630259833555,80,20.0
26,0.025161766156308926,-5.7612895499921635,7,21.0
27,0.025993294859175498,-5.8859266120876645,16,22.0
28,0.027482535512181595,-5.853149951456608,56,23.0
29,0.025998158959432027,-6.028179748677107,44,24.0
30,0.02076250818763648,-6.135744833407717,54,25.0
31,0.022807833084545252,-6.257678435170245,27,26.0
32,0.020112886787409544,-6.290283894344141,36,27.0
33,0.021823606562680054,-6.47435180082262,35,28.0
34,0.019990659905766886,-6.462545323334206,70,29.0
35,0.020632257411931483,-6.571888392461729,37,30.0
36,0.018490293002499995,-6.436658250558114,39,31.0
37,0.017503502807579296,-6.841045102339484,78,32.0
38,0.016268992875803117,-6.696318698812096,20,33.0
39,0.01600551223594511,-6.8184911958559224,24,34.0
40,0.015410805797934995,-6.943465003838406,81,35.0
41,0.016817795461070477,-6.93899560751162,48,36.0
42,0.016029043655000436,-6.990732480412374,47,37.0
43,0.019637203006712897,-7.169944723255442,23,38.0
44,0.014674378735262663,-7.34247121631534,38,39.0
45,0.017025185868160535,-7.482331681972277,19,40.0
46,0.015049327974854624,-7.5824121038317145,85,41.0
47,0.019129478828097395,-7.723306219957357,57,42.0
48,0.017788482478396993,-7.61535244669472,52,43.0
49,0.015333520014503117,-7.068253867378202,12,44.0
50,0.0143791175885136,-7.387591061108443,83,45.0
51,0.014117576549413617,-7.435410624061341,10,46.0
52,0.0136458400777108,-7.219215369848199,9,47.0
53,0.013401965339059732,-7.27198353790024,86,48.0
54,0.013760409592338263,-7.326659688186287,77,49.0
55,0.01468690001659192,-7.230198922970143,3,50.0
56,0.012411731609931684,-7.499867866202032,14,51.0
57,0.013111606738703496,-7.412687502747339,69,52.0
58,0.011933762777968517,-7.522696098058145,50,53.0
59,0.012216546391510664,-7.655698855850827,31,54.0
60,0.009843105166230073,-7.65512653503017,49,55.0
61,0.009948768921160088,-7.758935964839111,40,56.0
62,0.007768934075767901,-7.960443736656347,30,57.0
63,0.006382143542876084,-8.2555864168992,28,58.0
64,0.010863514892195867,-8.241210968460505,42,59.0
65,0.009902399623432635,-8.287585637238045,45,60.0
66,0.009135833956098153,-8.298118867729356,26,61.0
67,0.008595200134162538,-8.434655900131176,63,62.0
68,0.008345165738324887,-8.62998717183775,32,63.0
69,0.0074408558735248485,-8.598830469968973,65,64.0
70,0.007074086485147767,-8.776164804146966,84,65.0
71,0.006790061824292771,-8.821376391448785,6,66.0
72,0.006019301151737469,-8.961704592911152,58,67.0
73,0.0057346528937732245,-9.016149344119246,66,68.0
74,0.004572918381811741,-9.138261575298575,46,69.0
75,0.004386835005494924,-9.226701632508346,79,70.0
76,0.0041650059646281415,-9.278927268218185,43,71.0
77,0.0034884923170669132,-9.415958570196302,1,72.0
78,0.0027637560325008,-9.741875729238458,67,73.0
79,0.002718388795302461,-9.753257456622428,4,74.0
80,0.0024057763327660527,-9.949839220096207,60,75.0
81,0.002058803567542015,-9.907523917238438,75,76.0
82,0.00203768465261532,-9.585534426128367,29,77.0
83,0.0018737344611230338,-9.761577492131094,41,78.0
84,0.0009233364542153224,-9.861088125854264,0,79.0
85,0.0006252658241318322,-9.958482141939802,11,80.0
86,0.0004465731547081882,-10.185609030204878,2,81.0
87,0.00022828721774762967,-10.224439286588343,82,82.0
