Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,25,0.0
1,,,9,0.0
2,,,69,0.0
3,,,21,0.0
4,,,36,0.0
6,0.09603849611949453,1.8399231854169187,35,1.0
7,0.09168678297515422,3.08574924727964,45,2.0
8,0.09195481277043681,5.272203617846251,42,3.0
9,0.05699399698270762,18.062375270179746,79,4.0
10,0.09519723722869411,0.8297673903973444,51,5.0
11,0.08235840233776891,1.7207281178116562,13,6.0
12,0.07533858539124251,-3.4525767807753773,49,7.0
13,0.037129356605350314,-0.9910808465550799,43,8.0
14,0.05947294784284326,-3.419258750969653,86,9.0
15,0.05156794964017452,-2.2433914810241737,60,10.0
16,0.04279917428738352,-0.03443284807627864,78,11.0
17,0.03287270025977139,-5.302135813699156,29,12.0
18,0.02588750837714373,-5.756774197511023,70,13.0
19,0.05308438906247794,-5.244025892330564,80,14.0
20,0.05115680273987226,-5.310523772917783,47,15.0
21,0.039904991039088025,-5.7292769074803065,57,16.0
22,0.027169386315262865,-6.243505085545291,65,17.0
23,0.023862688671882293,-6.349940914787004,72,18.0
24,0.030180355994897174,-6.066784387537566,81,19.0
25,0.03207988767312186,-5.75731553605904,19,20.0
26,0.04136679465626735,-5.516496278845258,76,21.0
27,0.03321323524048479,-5.809985948968013,63,22.0
28,0.037953342055915856,-5.588014058984869,85,23.0
29,0.04178893861845614,-5.45101060375407,7,24.0
30,0.034285179190138446,-5.780738028576062,3,25.0
31,0.024940086622865145,-6.282197815331751,68,26.0
32,0.02518624580578253,-6.364645932540137,83,27.0
33,0.01793031194823082,-6.5865458092737645,48,28.0
34,0.022800145505968396,-6.573755453062496,77,29.0
35,0.01966367460610087,-6.818501422501585,5,30.0
36,0.0179426940338927,-6.949724663351581,17,31.0
37,0.016459897915785567,-7.021813297849709,84,32.0
38,0.021225375095106632,-6.772267607132973,53,33.0
39,0.025942204311060174,-6.7141137418151144,20,34.0
40,0.025761214819159398,-6.832719743305867,14,35.0
41,0.022563909786220294,-7.003749487606869,82,36.0
42,0.0279093257425121,-6.934230910353557,10,37.0
43,0.026302629895824825,-6.43118172323653,16,38.0
44,0.017627447030273868,-6.8085869841371,23,39.0
45,0.019385206861735095,-7.07212025450384,73,40.0
46,0.019003158736340352,-7.109888117002176,39,41.0
47,0.014931324311000842,-7.125594060895582,74,42.0
48,0.021251007796397603,-6.907510591228931,26,43.0
49,0.020164029581975964,-6.9761237041670565,0,44.0
50,0.01854844094460471,-7.157810014170228,56,45.0
51,0.010605751494274323,-7.729209254927034,28,46.0
52,0.01780777508006211,-7.2451496368989226,71,47.0
53,0.017238672949416053,-7.250467172001959,31,48.0
54,0.015436337799834953,-7.340334380622687,27,49.0
55,0.014374784097806133,-7.491645715212593,8,50.0
56,0.010977079644996389,-7.647513620353742,67,51.0
57,0.006500734803828933,-8.02780754978626,37,52.0
58,0.014638625276428875,-7.815096547614203,40,53.0
59,0.014077707764619125,-7.965755865502503,55,54.0
60,0.013846241734197623,-7.937197199658321,58,55.0
61,0.013804847292954003,-7.983681069043973,46,56.0
62,0.013621703545981998,-8.048127021621859,24,57.0
63,0.012917696916858307,-8.12223421593307,33,58.0
64,0.009569113522510907,-8.055937323163466,6,59.0
65,0.010223546475936629,-8.353658554934915,11,60.0
66,0.009698124330841109,-8.381347217971603,32,61.0
67,0.007690924598541524,-8.696978936923932,64,62.0
68,0.008671936462889471,-8.732042901141519,75,63.0
69,0.008268156087421206,-8.702491363667571,41,64.0
70,0.008070715511913474,-8.648295118982322,44,65.0
71,0.007550369460270199,-8.641692459226253,66,66.0
72,0.0069402038070804474,-8.892179720442071,62,67.0
73,0.006302869016523918,-8.915324234964672,61,68.0
74,0.005923311498651045,-9.032466054795771,34,69.0
75,0.005654270414757954,-9.163771125758272,4,70.0
76,0.0053058024585159146,-9.245504477729083,18,71.0
77,0.005007102273606698,-9.297480999477816,22,72.0
78,0.005015089401178071,-9.172640860580879,54,73.0
79,0.005077221093620596,-9.287281496685306,1,74.0
80,0.005097318820649022,-9.048789213418676,59,75.0
81,0.0036907796815125694,-9.14411010178921,52,76.0
82,0.003631526450627751,-9.039698763297938,12,77.0
83,0.0032233806058050234,-9.12673567654574,38,78.0
84,0.0030868774162453034,-9.170074462334604,15,79.0
85,0.001915929214833453,-9.660107894117106,30,80.0
86,0.0007410028277447438,-9.854395694018026,2,81.0
87,0.0005554316045276807,-9.720385213585535,50,82.0
