Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,34,0.0
1,,,73,0.0
2,,,9,0.0
3,,,81,0.0
4,,,24,0.0
6,0.11562898093291792,8.465032187853515,62,1.0
7,0.11678040669931183,9.620280142230305,42,2.0
8,0.11793411483005835,10.797359903511072,69,3.0
9,0.11912937141396689,12.250865206952499,18,4.0
10,0.12013531518669071,13.663174335528991,33,5.0
11,0.12090492884526094,15.564363301730546,60,6.0
12,0.12245502046593067,17.859464967371252,51,7.0
13,0.11681913000425403,15.812346325748026,71,8.0
14,0.1158463821365714,18.0374548446065,7,9.0
15,0.08395217278397778,-0.8222038493749356,5,10.0
16,0.09865492087905771,6.419862820887818,38,11.0
17,0.0380250565588649,7.280376010369928,14,12.0
18,0.03516064168621127,-3.6378749222445554,47,13.0
19,0.03591363758775464,0.44571674563134767,29,14.0
20,0.03811694095491233,3.9954710593291307,58,15.0
21,0.01853696015188795,2.5861252704541355,56,16.0
22,0.018483426244889686,-1.8593248776730191,0,17.0
23,0.01408360655118243,-4.130627276257388,65,18.0
24,0.010412392781518086,-4.052706539773326,49,19.0
25,0.00961133852062438,-3.8513445305059313,16,20.0
26,0.007033711703193272,-2.489191458245112,40,21.0
27,0.0087036349340156,-6.1479197901191025,31,22.0
28,0.008787504621048721,-6.018539250760028,53,23.0
29,0.007220631764633534,-6.028127423210753,2,24.0
30,0.00851160336899751,-5.534984949426005,44,25.0
31,0.007093667121561758,-5.561596681204097,11,26.0
32,0.007267321598135227,-6.444528739194781,35,27.0
33,0.008813916215487445,-4.672062435166764,26,28.0
34,0.007749153867879833,-5.4410205509538345,75,29.0
35,0.006305152616667247,-6.101172629383339,77,30.0
36,0.007730226431442647,-4.954605204578526,67,31.0
37,0.00570976002792054,-6.2622748789289515,63,32.0
38,0.005063738283875483,-4.720664248333338,74,33.0
39,0.004462722707737648,-5.119554562871174,55,34.0
40,0.0061315451481705145,-6.343536795476445,28,35.0
41,0.007442438848051074,-1.4923732314972893,46,36.0
42,0.005761649680283409,-4.788473325994955,13,37.0
43,0.005787573396630493,-4.547142942141482,64,38.0
44,0.005212389008544325,-3.863914660738171,4,39.0
45,0.005333806500855682,-4.095160518701868,37,40.0
46,0.0039043853668702774,-3.4965848507492887,21,41.0
47,0.003929057148102485,-3.714111394623634,86,42.0
48,0.003927995909558507,-4.196142611787327,83,43.0
49,0.0037031472197827323,-3.3078128212104754,85,44.0
50,0.0036946482883642457,-2.297555125039343,79,45.0
51,0.003609291354857771,-1.3698780424973254,84,46.0
52,0.00364202071063821,-1.0521462110378834,80,47.0
53,0.003481232243499326,3.1779376282276393,82,48.0
54,0.0029267675735068915,1.4039652158602096,70,49.0
55,0.0026282105261845184,0.5358138439418249,22,50.0
56,0.0035974637480295944,-8.71689624902322,72,51.0
57,0.002310021206869517,-5.248569050483668,19,52.0
58,0.002229710351604445,-5.013475539288622,15,53.0
59,0.0027969623200182693,-7.256161540750377,48,54.0
60,0.0029287379597358557,-8.326307771906341,10,55.0
61,0.002217729686073729,-6.308402856645416,12,56.0
62,0.0022388120965764207,-7.028226198008583,17,57.0
63,0.003681276146170281,-8.611582324796002,61,58.0
64,0.00397222589084151,-8.959110623022761,66,59.0
65,0.003651292219558229,-8.90328650456421,68,60.0
66,0.003516669522322544,-8.95228620638533,6,61.0
67,0.0034031876613199088,-8.875590176166854,1,62.0
68,0.003764284526287939,-8.954051780207513,43,63.0
69,0.0025373215848759367,-8.685092733303962,45,64.0
70,0.004011653543128025,-9.244376424785555,30,65.0
71,0.003786076766712261,-9.30483031942717,25,66.0
72,0.006506732491217749,-8.931570524477788,20,67.0
73,0.00703479204854155,-9.036728860816053,27,68.0
74,0.007534435434237391,-9.24065060473765,3,69.0
75,0.008388158161950727,-9.330992918309228,76,70.0
76,0.009416549648270583,-9.34176998850784,78,71.0
77,0.008078952565257185,-9.428253728462737,57,72.0
78,0.007495862148632785,-9.465970875064405,52,73.0
79,0.007386981061411026,-9.23706037166879,39,74.0
80,0.006828032107066284,-9.149913645302274,54,75.0
81,0.007331361010083274,-9.540975327102355,36,76.0
82,0.006673223000267877,-9.579823856873045,50,77.0
83,0.00702595714048493,-9.740438065268254,23,78.0
84,0.006509118756848085,-9.73052220223493,32,79.0
85,0.0044441272401119294,-9.843540500839715,8,80.0
86,0.002200141284312374,-9.624337276579071,59,81.0
87,0.001041352381837433,-9.9146872637675,41,82.0
