Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,42,0.0
1,,,3,0.0
2,,,64,0.0
3,,,81,0.0
4,,,39,0.0
6,0.06762305399141325,-0.23004285409097916,62,1.0
7,0.06771433700392254,-0.012119199515616389,69,2.0
8,0.0696859787228097,0.2564096753184665,18,3.0
9,0.07156901292432959,0.5241670853329168,9,4.0
10,0.06957339521954095,-1.2869510384473948,33,5.0
11,0.07148161263962832,-1.1175225625634235,60,6.0
12,0.07268994429637968,-0.9540525381284282,24,7.0
13,0.07386915711913235,-0.8455570503496522,51,8.0
14,0.07372205088552683,-0.7578855913732754,71,9.0
15,0.07587068056137684,-0.5594793376668514,7,10.0
16,0.06550799740984896,-3.866872831277581,5,11.0
17,0.04800355490187917,-4.2647240509578,0,12.0
18,0.047307210638454784,-4.291176976256566,29,13.0
19,0.04465314309235194,-4.645451649552669,38,14.0
20,0.022128846259935574,-5.514520182000136,58,15.0
21,0.021265359515868495,-5.02543845697857,14,16.0
22,0.018206108667866795,-6.5852524249466,47,17.0
23,0.017650160682028643,-5.935585655158022,56,18.0
24,0.015780234084163847,-5.887333172731852,65,19.0
25,0.019643502707029862,-5.744574689052041,49,20.0
26,0.01437021282303746,-2.2330725756904894,16,21.0
27,0.01205136153687547,-4.723017058897633,40,22.0
28,0.013320578786294668,-4.698581651286384,31,23.0
29,0.01363797110329459,-3.050083392641216,53,24.0
30,0.014066657195098043,1.3954244908593227,2,25.0
31,0.014972255305801497,-2.259557999245095,44,26.0
32,0.015513053035700318,1.7427796404278102,11,27.0
33,0.015386272056983993,-1.9275222926245108,35,28.0
34,0.015480633798559879,-1.2686856383782883,26,29.0
35,0.016227220327251483,-1.8479201293707717,75,30.0
36,0.011713823506472834,-2.2390786594363314,77,31.0
37,0.0081384920488939,-5.711397897383654,67,32.0
38,0.009186137691174047,-6.406390714015136,63,33.0
39,0.012158255374082763,-4.9439127006987915,73,34.0
40,0.008411885491455981,-6.655035720553162,74,35.0
41,0.010955838190643358,-4.734163761362636,55,36.0
42,0.01020057142786805,-5.672013937895396,28,37.0
43,0.00836409173381554,-6.509519759281173,46,38.0
44,0.011203459283070054,-5.0233776783794,13,39.0
45,0.0076432991019842085,-5.8558605193653355,4,40.0
46,0.006276240231532632,-6.063988493824611,37,41.0
47,0.007746686208236912,-5.292983968228558,21,42.0
48,0.004752630678488315,-8.058878132611138,86,43.0
49,0.011294025151015503,-7.287711019638464,70,44.0
50,0.004476402973783427,-2.603157174949372,83,45.0
51,0.005851238295142475,-3.4282302709220156,15,46.0
52,0.002872548739441635,-6.358964730408338,85,47.0
53,0.0052956337650595315,-8.185721248229335,79,48.0
54,0.005194372219786236,-8.121976525634096,84,49.0
55,0.003010762002375578,-7.787779068633978,80,50.0
56,0.007182817496555135,-8.174111942885528,82,51.0
57,0.014474920667822407,-7.533730191903192,22,52.0
58,0.007152511056745809,-8.113242298472802,72,53.0
59,0.003935111337536238,-8.529275377779717,10,54.0
60,0.002322738879808982,-8.085745545275083,19,55.0
61,0.0030404046621129183,-8.380201011571481,12,56.0
62,0.002302317422119693,-8.258938751902978,17,57.0
63,0.005243608712791121,-8.446496382411931,61,58.0
64,0.0026120730352207724,-8.821930487377402,43,59.0
65,0.004966417700012129,-8.916592320152901,6,60.0
66,0.007292945931891845,-7.997037272467917,1,61.0
67,0.0034868918649974896,-8.971954065850571,66,62.0
68,0.0043044360793602545,-9.027012796219585,68,63.0
69,0.005451006751809686,-8.459093748156743,48,64.0
70,0.005932972901744823,-8.454656549103877,45,65.0
71,0.0040941572492181645,-8.99514535591724,30,66.0
72,0.0063870869369718865,-8.747485829064203,20,67.0
73,0.006189995891419377,-8.847272896460687,25,68.0
74,0.009728547222849568,-8.760207057692899,27,69.0
75,0.007428157286606842,-8.986746912265756,76,70.0
76,0.007007403366506897,-9.243901131313063,78,71.0
77,0.0057371550096475986,-9.254677615223597,57,72.0
78,0.00692824035339435,-9.146143930739013,52,73.0
79,0.006930324575652026,-9.039779557547492,34,74.0
80,0.006787018354889841,-9.173047106900292,54,75.0
81,0.00680052807874473,-9.245688439251982,36,76.0
82,0.006612639044848684,-9.374444869067053,50,77.0
83,0.00607423383768017,-9.474541660209361,23,78.0
84,0.005494082309582788,-9.682613942701305,32,79.0
85,0.003581333811102828,-9.888319621066069,8,80.0
86,0.0021210886016687558,-9.965661325380717,59,81.0
87,0.001058945577688568,-10.036566209576254,41,82.0
