Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,22,0.0
1,,,39,0.0
2,,,23,0.0
3,,,77,0.0
4,,,74,0.0
6,0.09108010799018584,-1.8392638350443644,62,1.0
7,0.07722392181845994,-3.1692167885431393,42,2.0
8,0.06330146290738553,-3.766087423435997,69,3.0
9,0.056905683898284355,-4.028009329046683,18,4.0
10,0.04544752620468377,-4.359547610726376,9,5.0
11,0.05020288692371977,-4.336368065460592,33,6.0
12,0.030780186189645703,-4.804017158176634,60,7.0
13,0.030231179238826258,-4.898649533493291,24,8.0
14,0.030846992030770605,-4.913388242847115,51,9.0
15,0.042191986523175955,-4.8197818082976776,71,10.0
16,0.03658155232231616,-5.040774670747677,7,11.0
17,0.031903122511994085,-4.949493164627341,5,12.0
18,0.03095655667126657,-4.836026624257404,29,13.0
19,0.02360023021404442,-4.454316370179928,38,14.0
20,0.02462146324103953,-4.21494053703299,14,15.0
21,0.024087210803667557,-5.069514792648575,47,16.0
22,0.023889519556921958,-5.0491094206522,56,17.0
23,0.021314431661993087,-4.857424261303279,0,18.0
24,0.016675746389092385,-5.366582604409093,58,19.0
25,0.017930777914041216,-5.767289040674908,65,20.0
26,0.026755685968722413,-5.802426989294855,49,21.0
27,0.012463724764352395,-5.950325330563647,16,22.0
28,0.012832437410444986,-5.961519842357451,40,23.0
29,0.012601968484477295,-5.943696635366517,31,24.0
30,0.010406455003249925,-6.046903230012717,53,25.0
31,0.011256853700111298,-5.968942169183239,2,26.0
32,0.01168063141012631,-6.172444252068377,44,27.0
33,0.011836263689765187,-5.802600103620459,11,28.0
34,0.009398517772453116,-6.040913404640494,35,29.0
35,0.007846691331040432,-6.7398069720215,26,30.0
36,0.008172855794006957,-6.597308129555519,75,31.0
37,0.0068809912946855,-6.841294727654455,63,32.0
38,0.006369933241488015,-6.699417856996048,67,33.0
39,0.006231421164048554,-6.748652507811313,73,34.0
40,0.005783158494437803,-6.768704394475787,55,35.0
41,0.005724082944185959,-6.415367723686167,28,36.0
42,0.005774889637866762,-6.596999591788826,46,37.0
43,0.005715348555394453,-6.5899647475662135,13,38.0
44,0.005729301048203078,-6.5969735077940515,64,39.0
45,0.004817309123697712,-6.398121972289944,4,40.0
46,0.0060006040319849465,-6.443018902199335,37,41.0
47,0.005620068620894282,-6.783435252533556,21,42.0
48,0.009319091901472794,-7.942042985378154,81,43.0
49,0.00486912578756431,-8.110302345636255,86,44.0
50,0.007334871924487016,-8.092715719490574,70,45.0
51,0.0043845138561611555,-7.641146108168202,83,46.0
52,0.005553032193853206,-8.186947617083545,85,47.0
53,0.00588028880326524,-8.219234180736532,79,48.0
54,0.005022784472452043,-8.24566897535984,84,49.0
55,0.0066024372241977845,-8.339001732423169,80,50.0
56,0.006930217052071279,-8.441657793342781,82,51.0
57,0.007084042760985367,-8.47233501917504,72,52.0
58,0.00628344313337271,-8.431405575064744,19,53.0
59,0.0053723747042988355,-8.630715283835476,6,54.0
60,0.003753411607045684,-8.711740515672012,15,55.0
61,0.0029714337224971215,-8.76454707387779,10,56.0
62,0.004352813564942596,-7.995290309633683,12,57.0
63,0.0025633172821712758,-8.519865180115184,17,58.0
64,0.003467476185187131,-8.907720634869335,61,59.0
65,0.00406593457727258,-9.090925150881631,66,60.0
66,0.00334442041137372,-8.92185574433621,68,61.0
67,0.002723884613686816,-9.160660668814687,1,62.0
68,0.002057937033661385,-8.947101916511391,48,63.0
69,0.0037287268813252627,-8.917981301002039,43,64.0
70,0.003763564966288376,-9.052126873897251,45,65.0
71,0.005523798062258776,-8.744346593042668,20,66.0
72,0.0038350957348735493,-9.563388213277557,30,67.0
73,0.004819534402652388,-9.170953549449054,25,68.0
74,0.005607668563375299,-8.944633794907892,27,69.0
75,0.006083594564831636,-9.09436106302035,3,70.0
76,0.006425962968836607,-9.213975361680463,76,71.0
77,0.006888811666990773,-9.141893685916619,78,72.0
78,0.004956617229593801,-9.398657906133446,57,73.0
79,0.0057357788502420265,-9.27471949909772,52,74.0
80,0.004595684247004392,-9.552362706749655,34,75.0
81,0.006179475410377214,-9.337897684085938,54,76.0
82,0.005965422556734758,-9.50470167514054,36,77.0
83,0.00595681513995694,-9.560237899741795,50,78.0
84,0.005433033585393143,-9.674636481261155,32,79.0
85,0.0035829176899909733,-9.893600510548632,8,80.0
86,0.0021151573284585853,-9.994475829276368,59,81.0
87,0.001055982856767571,-10.092425667044449,41,82.0
