Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,15,0.0
1,,,67,0.0
2,,,7,0.0
3,,,20,0.0
4,,,86,0.0
6,0.05942180311711588,-3.541599237669782,62,1.0
7,0.05665744680045044,-3.6497242618174703,42,2.0
8,0.055225219424778316,-3.724423817553824,69,3.0
9,0.05448218136779046,-3.8036116562825146,18,4.0
10,0.03246189681456142,-5.191093524445822,9,5.0
11,0.04645778624196584,-4.590060250179749,33,6.0
12,0.05069958436070505,-4.3029447394009015,60,7.0
13,0.03304149152779536,-5.456835297372642,24,8.0
14,0.031599723490696494,-5.259017845354211,51,9.0
15,0.03558149812166871,-5.259624458865025,71,10.0
16,0.03223475638758024,-5.494380447550591,5,11.0
17,0.032468942161604564,-5.2477353762480865,38,12.0
18,0.019410203084615104,-1.5883000184395961,14,13.0
19,0.021696886162865817,-4.644518946774155,29,14.0
20,0.015127786464431477,-4.753747235085746,47,15.0
21,0.015728507859167733,-3.8860520492982458,56,16.0
22,0.01710199113343854,-4.0252667565868165,0,17.0
23,0.010535254738456576,-5.106956641056188,58,18.0
24,0.0106473990649179,-5.2018085833149,65,19.0
25,0.009679430996561256,-5.641982738700174,49,20.0
26,0.007819138833029654,-5.3767063562812565,16,21.0
27,0.007295247035590632,-6.044562633168223,40,22.0
28,0.0075527294922119745,-6.128286164985182,31,23.0
29,0.005380566785120519,-6.57163100516482,53,24.0
30,0.0060819778963470345,-6.381824377303232,2,25.0
31,0.006066083965767146,-6.162686040004558,44,26.0
32,0.011905495854410059,-6.1351369459645,11,27.0
33,0.008590502484917602,-6.309494996339561,35,28.0
34,0.007385596574106572,-6.801464862842266,26,29.0
35,0.01056409721359584,-6.37240752847933,75,30.0
36,0.008741797880983514,-6.581778908154232,77,31.0
37,0.00842314494982848,-6.302608511432927,63,32.0
38,0.007597676973178183,-6.0141543079170185,73,33.0
39,0.007424431253643351,-5.691296775906514,74,34.0
40,0.0047012945140549765,-5.346907865015419,55,35.0
41,0.0067493485275235,-6.346414560577171,28,36.0
42,0.005297517384619188,-5.704162842743931,46,37.0
43,0.005237188108914153,-6.250470110838199,64,38.0
44,0.005312574620403229,-5.964579879637321,13,39.0
45,0.0035411398802768154,-5.696119635752952,4,40.0
46,0.00430434727733308,-6.096420370097876,37,41.0
47,0.004202437067484589,-5.762374310061125,21,42.0
48,0.003258428385172061,-4.999183545952446,81,43.0
49,0.002617144424175399,-6.15781686015201,83,44.0
50,0.0027866550625651365,-5.556875243391148,85,45.0
51,0.002808667677710877,-5.288211481533164,79,46.0
52,0.002578500236342236,-5.831486902139265,84,47.0
53,0.0047247352604743165,-8.467672002807687,80,48.0
54,0.005565447290490461,-8.550889353294497,82,49.0
55,0.0023601322212800516,-5.834512132678112,70,50.0
56,0.005766037705977938,-8.625108255092842,10,51.0
57,0.0034127415566467274,-2.799255313996469,12,52.0
58,0.002553137220424218,-5.79513943094091,22,53.0
59,0.0019149832511881383,-6.063176168599978,72,54.0
60,0.002527787760901987,-7.390967118646681,19,55.0
61,0.0021960404894585082,-6.26988314627475,17,56.0
62,0.00430411258928679,-8.501402185935163,61,57.0
63,0.0047064852802812165,-8.602717359063986,43,58.0
64,0.00443059058876142,-9.002710045366708,48,59.0
65,0.004171188707518492,-8.876606781728878,66,60.0
66,0.0034871928825937677,-8.93308001670159,68,61.0
67,0.004057641178381789,-9.060790249283363,6,62.0
68,0.004255369607051108,-8.869976507574119,1,63.0
69,0.0045425379180100405,-8.726464364883789,45,64.0
70,0.0044532551746659915,-8.964114050459651,30,65.0
71,0.006003913819277717,-8.805728964002643,25,66.0
72,0.006547375725713383,-8.916899409959937,27,67.0
73,0.006876225473246192,-9.023122812220052,3,68.0
74,0.007344451964025966,-9.156985474014789,76,69.0
75,0.0073841199893215,-9.029674416010051,78,70.0
76,0.008057684334244317,-9.202438919547962,57,71.0
77,0.007268061756970144,-9.194700175202387,52,72.0
78,0.006811684470171529,-9.094751174260884,39,73.0
79,0.006930324575652026,-9.039779557547492,34,74.0
80,0.006810364761445169,-9.162328237264465,54,75.0
81,0.00680052807874473,-9.245688439251982,36,76.0
82,0.006612639044848684,-9.374444869067053,50,77.0
83,0.00607423383768017,-9.474541660209361,23,78.0
84,0.005494082309582788,-9.682613942701305,32,79.0
85,0.003579722759043542,-9.897908284030287,8,80.0
86,0.0021210886016687558,-9.965661325380717,59,81.0
87,0.001058945577688568,-10.036566209576254,41,82.0
