Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,18,0.0
1,,,61,0.0
2,,,74,0.0
3,,,75,0.0
4,,,33,0.0
6,0.07306736065714986,-3.6485932260899236,62,1.0
7,0.03357790556028037,-0.2572708090242951,42,2.0
8,0.026675690407919724,20.682550277832473,69,3.0
9,0.02621483023040647,33.74362807832564,9,4.0
10,0.05301647251648653,0.09531197406727795,60,5.0
11,0.052258841532609034,1.2538222946919095,24,6.0
12,0.05712240691283383,1.8169757390863377,51,7.0
13,0.06319150932267197,-2.956290221650622,71,8.0
14,0.06000553915921179,-1.4696174600354603,7,9.0
15,0.02012287348847822,-3.2132221129565757,5,10.0
16,0.022470398638865467,-1.9666317823534463,58,11.0
17,0.023897657579234486,-2.1190916873822285,16,12.0
18,0.018649316065205583,-4.5014818103638214,38,13.0
19,0.019511880085642034,-0.3789315928593081,14,14.0
20,0.01464674424131005,-5.122028654979578,47,15.0
21,0.01270938357118837,-4.606122584641599,29,16.0
22,0.016670957458555322,-3.6597433464736917,56,17.0
23,0.01133874809096397,-3.635130613706547,0,18.0
24,0.007400893504349946,-4.706019346217258,65,19.0
25,0.006924127870546967,-1.252068756226032,49,20.0
26,0.006510289169943177,-2.195909154412828,40,21.0
27,0.006501253556827221,-6.133867970864055,31,22.0
28,0.007153922938709073,-6.314496798854392,53,23.0
29,0.006323699375019185,-6.098140030817995,2,24.0
30,0.007060800406441278,-6.301634318698438,44,25.0
31,0.0069505575067402665,-6.588632644337123,11,26.0
32,0.006483536130151139,-6.41712344822382,35,27.0
33,0.00658585429039325,-5.954344469219509,26,28.0
34,0.006628297991584262,-5.960749541162804,77,29.0
35,0.005906377759737679,-5.224346806583302,67,30.0
36,0.005434828614535338,-5.594880781164042,63,31.0
37,0.005815638754484591,-5.708634642331056,73,32.0
38,0.006078844777057643,-5.6402241384405745,55,33.0
39,0.005677394417748699,-5.614115508858236,28,34.0
40,0.005802471911652642,-6.566530003141185,46,35.0
41,0.006598306921799706,-6.272515580286592,64,36.0
42,0.006939325953163654,-6.179110717048527,13,37.0
43,0.005737224360378639,-6.149764355199818,4,38.0
44,0.005323089451936426,-6.052108206488255,37,39.0
45,0.005559279455492199,-6.523413885643768,21,40.0
46,0.005212316652122954,-3.2215586489411954,81,41.0
47,0.0037773528185303593,-5.4525295644059995,86,42.0
48,0.003121377722169364,0.23295842008526688,83,43.0
49,0.0035383357674923944,-3.174231043205861,85,44.0
50,0.0032991619975909336,-4.514517340154747,79,45.0
51,0.0026145638191064327,-4.299217010593934,84,46.0
52,0.002720095355587637,0.041717739168712985,80,47.0
53,0.0024610525033283356,-3.068430487570493,82,48.0
54,0.00317706323857562,-7.94702128133042,70,49.0
55,0.003994168877924553,-7.627425390700044,22,50.0
56,0.002263629474618789,-5.276172829657275,72,51.0
57,0.004789868902206113,-8.824372273604812,19,52.0
58,0.002393038220903333,-5.652272923336748,15,53.0
59,0.003629113176556538,-8.765740589888335,10,54.0
60,0.0034050884760706782,-8.415639379924645,12,55.0
61,0.0025432355925196068,-7.390571316260019,17,56.0
62,0.0043948147797084865,-8.624058245808664,66,57.0
63,0.004685793880425851,-8.746007349761877,6,58.0
64,0.007098644833760013,-7.873974216828587,1,59.0
65,0.004810689908512944,-8.46430010205959,48,60.0
66,0.004197518864974853,-8.727421637355805,68,61.0
67,0.002638751492888061,-8.911960971217557,43,62.0
68,0.003997918055854446,-8.902735013475658,45,63.0
69,0.003920733622977436,-9.100950572585967,30,64.0
70,0.003670948352174763,-9.306712732358026,25,65.0
71,0.006774620549546632,-8.774674603012203,20,66.0
72,0.006696263566125635,-8.897445673170791,27,67.0
73,0.006984599230117337,-9.032068325565547,3,68.0
74,0.010359520108671246,-9.024580325523324,76,69.0
75,0.009524586753095865,-9.149696656515102,78,70.0
76,0.008198839392878996,-9.26086757357117,57,71.0
77,0.0075775435510343735,-9.294222574974066,52,72.0
78,0.007522977056126001,-9.09914930919784,39,73.0
79,0.0069392996008521965,-9.031524843749288,34,74.0
80,0.006810364761445169,-9.162328237264465,54,75.0
81,0.006800157815305035,-9.24655039213746,36,76.0
82,0.006600403586600397,-9.359635069632263,50,77.0
83,0.006033451652235108,-9.49015227423336,23,78.0
84,0.005377913256476626,-9.831551798614651,32,79.0
85,0.0036029233223925294,-9.905655996150145,8,80.0
86,0.0020869250423828875,-9.876405598198424,59,81.0
87,0.001041352381837433,-9.9146872637675,41,82.0
