Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,82,0.0
1,,,21,0.0
2,,,81,0.0
3,,,5,0.0
4,,,50,0.0
6,0.058597502037304544,-1.0976260576721069,62,1.0
7,0.05834684781389195,-1.4819311690351888,42,2.0
8,0.058545090403236154,-1.6529758701099586,69,3.0
9,0.022039348374150742,11.949499444577592,18,4.0
10,0.01978279133065973,21.958481521458044,9,5.0
11,0.02861865688161969,4.85914495003668,33,6.0
12,0.02602688645173742,2.855965740946338,60,7.0
13,0.028429857765170524,5.0313186344272856,24,8.0
14,0.023063536963420745,9.615193476273928,51,9.0
15,0.029363281660755577,5.827847472172092,71,10.0
16,0.02698366279619139,3.8030563395340997,7,11.0
17,0.05260725050545319,-3.6243909511762205,0,12.0
18,0.05869806177466711,-3.939391224335651,29,13.0
19,0.0334119458798181,-5.4764012050089885,38,14.0
20,0.03055771119213662,-4.107876614829035,14,15.0
21,0.013290652998854595,8.024145552133954,47,16.0
22,0.01274424750091553,13.960787002636906,56,17.0
23,0.011370244701712778,7.391821786975412,58,18.0
24,0.010783570524152549,-1.8879651808097135,65,19.0
25,0.009921397294833599,-2.30977533092471,49,20.0
26,0.01159679925411016,-3.0500533633305382,16,21.0
27,0.009902481530239543,-4.7980318482237,40,22.0
28,0.008649852290063435,-6.599160890112044,31,23.0
29,0.009134408324879014,-5.936724463559547,53,24.0
30,0.010338208778445906,-5.609607830349311,2,25.0
31,0.008200590734997449,-5.284736609753485,44,26.0
32,0.011679238029672249,-0.8890551722874172,11,27.0
33,0.006732277947273084,-4.934087426137448,35,28.0
34,0.00922944494576753,-5.595891604842675,26,29.0
35,0.010774044965130269,-6.542868584278567,75,30.0
36,0.00553254837647518,-7.011584566204239,77,31.0
37,0.005302834265749388,-6.4138941546933985,67,32.0
38,0.004282192624658053,-6.728086530809921,63,33.0
39,0.005264799088034917,-5.148603532557983,73,34.0
40,0.005130102377388117,-5.090180227384977,74,35.0
41,0.003809694149921274,-4.582527142380622,55,36.0
42,0.004417170590371669,-3.621245849801766,28,37.0
43,0.006119929386203816,-3.8766970732505337,46,38.0
44,0.006531712145618916,-1.493642647017084,64,39.0
45,0.006262749162776343,-3.0240753093800627,13,40.0
46,0.007181101361969811,-0.8328289360879781,4,41.0
47,0.003995068496959261,0.9562947090398034,37,42.0
48,0.0025139565529157964,-1.9796273334942072,86,43.0
49,0.004494254587098818,-1.6662454287021056,83,44.0
50,0.0034272892292055088,-5.534681379949936,85,45.0
51,0.0024355185721392264,-6.180161310561719,79,46.0
52,0.0022315069968437957,-0.9665819339514516,84,47.0
53,0.0026530505251972625,0.27790216735387546,80,48.0
54,0.002441164065195399,-5.87304805685609,70,49.0
55,0.0024538743952348075,-2.0508485358144197,22,50.0
56,0.0021440870451228046,-4.794606932825325,72,51.0
57,0.002268121566191326,-6.507889314425674,19,52.0
58,0.002339919293969046,-6.15970094540422,15,53.0
59,0.0035986905268891424,-8.70265582537157,10,54.0
60,0.002055590752375677,-6.552802128058348,12,55.0
61,0.002236066567701887,-7.232698143969008,17,56.0
62,0.003828745876928796,-8.537716738184722,61,57.0
63,0.0037568000788502677,-8.652946404232736,66,58.0
64,0.0025146754399695257,-8.318097623112873,48,59.0
65,0.004078378013955584,-8.387573454350298,6,60.0
66,0.003704203181275471,-8.83947875481881,68,61.0
67,0.0035660573518961525,-9.037497254877755,1,62.0
68,0.007664007722347283,-8.28237990924529,43,63.0
69,0.006650945862070352,-8.454315957781118,45,64.0
70,0.003724272239647109,-9.263348282590274,30,65.0
71,0.006042656398128534,-8.79163133794505,20,66.0
72,0.010214365659012263,-8.719621819248696,25,67.0
73,0.010021868584625324,-8.846901952002893,27,68.0
74,0.009368758952985149,-9.12365438524661,3,69.0
75,0.008962363251081467,-9.275743661617511,76,70.0
76,0.008886663876049281,-9.265130896008618,78,71.0
77,0.007376860707489237,-9.392084619563793,57,72.0
78,0.007850136061718456,-9.724494749577083,52,73.0
79,0.00734272201168421,-9.543288886294226,39,74.0
80,0.006674496542016931,-9.172157094385605,34,75.0
81,0.00776018574282019,-9.331627979136973,54,76.0
82,0.006198676018703164,-9.313161534036848,36,77.0
83,0.00702595714048493,-9.740438065268254,23,78.0
84,0.006646881252213218,-9.595414664477303,32,79.0
85,0.004088424067952086,-10.186423608189008,8,80.0
86,0.0021210886016687558,-9.965661325380717,59,81.0
87,0.0010553476086038991,-10.089372173469204,41,82.0
