Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,71,0.0
1,,,18,0.0
2,,,55,0.0
3,,,72,0.0
4,,,76,0.0
6,0.048518963333111946,-3.5739855433369674,62,1.0
7,0.04575008578368527,-3.220775701332651,42,2.0
8,0.04410308449977264,-3.356036090862436,69,3.0
9,0.04414566451800159,-2.5859481193875586,24,4.0
10,0.04403766760552425,-3.896932424924137,9,5.0
11,0.03514089875621812,-4.16471985060126,33,6.0
12,0.03500848646197907,-2.6474119089278285,60,7.0
13,0.028501188690773328,-1.3058839878077992,51,8.0
14,0.030521178368898203,-2.2493905256303277,7,9.0
15,0.018443276404496604,-4.776306383141449,5,10.0
16,0.018501760834132585,-5.757605410035199,29,11.0
17,0.013058302712072384,-4.8743674108711526,38,12.0
18,0.016029176760769398,1.49319011841169,14,13.0
19,0.01620489936902811,-3.2084466395652966,47,14.0
20,0.01039119966474026,1.816846330270333,56,15.0
21,0.009213269888556272,8.168943557116066,0,16.0
22,0.00953460902146603,12.838126488240135,58,17.0
23,0.009920181019888091,5.931485347333526,65,18.0
24,0.008047229453480968,6.748237139474258,49,19.0
25,0.00807157210489847,1.5358862017704054,16,20.0
26,0.008575819028185742,3.1074526915860443,40,21.0
27,0.00639401688840602,-6.725189263783765,31,22.0
28,0.00974131088870904,-4.361288554957414,53,23.0
29,0.0075863676654623425,-6.0340749124494195,2,24.0
30,0.006119966877883213,-4.886105854425723,44,25.0
31,0.010157822982974468,-3.626457978191829,11,26.0
32,0.004996910293658266,-6.911141602444891,35,27.0
33,0.007243612161381734,-6.92131772183481,26,28.0
34,0.007296271165110429,-6.022282348328858,75,29.0
35,0.006189172193512117,-6.5041177628990665,77,30.0
36,0.006702945284439665,-5.744060197464642,63,31.0
37,0.005959368007213877,-6.5828949453400805,67,32.0
38,0.0058447100791919155,-5.631574831809985,73,33.0
39,0.006773486734086005,-6.240094584930194,74,34.0
40,0.006504712967976634,-4.352643865782213,64,35.0
41,0.008327027497242352,-6.816696439567808,28,36.0
42,0.007553180161630345,-5.432429233018066,46,37.0
43,0.0063010794381337335,-5.567400649402205,13,38.0
44,0.006775633533695221,-4.298475071575611,4,39.0
45,0.007732338015641883,-3.8611910052228935,37,40.0
46,0.00656477936776313,-5.796566403830979,21,41.0
47,0.005810987772583144,-2.096528543855928,81,42.0
48,0.003112218398122157,-4.683954854218317,86,43.0
49,0.0027368896300355976,-5.027462282695107,83,44.0
50,0.0027587159231137154,-5.611222403166398,85,45.0
51,0.003771929704332881,-7.7935089376332565,79,46.0
52,0.002527834478408844,-4.1266000167586965,84,47.0
53,0.0026661416038924303,-5.505456430424074,80,48.0
54,0.0025483946297850013,-5.881075726118238,82,49.0
55,0.002656075525127589,-6.337571472681221,70,50.0
56,0.005603209623453678,-8.36056727336362,22,51.0
57,0.014906415628389976,-7.776386351268078,19,52.0
58,0.016053853524978172,-7.832816765362234,15,53.0
59,0.008505344385497505,-8.231450355166103,10,54.0
60,0.002695731579550768,-8.415090390521422,12,55.0
61,0.002144202862567259,-7.761323782279829,17,56.0
62,0.003312273443756355,-8.617693642321013,48,57.0
63,0.004502602790453572,-8.645551511641102,61,58.0
64,0.004436454253512917,-8.841516184538213,66,59.0
65,0.003853888174041483,-8.610545799108328,6,60.0
66,0.005036636289006654,-8.337136639412886,1,61.0
67,0.003853393342811129,-8.92789052726761,68,62.0
68,0.006956881904470319,-8.293486284105112,43,63.0
69,0.007111493646121314,-8.413979848613582,45,64.0
70,0.006952313791103406,-8.563377305868862,20,65.0
71,0.0045471285650860276,-8.946505505702975,30,66.0
72,0.006167281642719077,-8.917096245592914,25,67.0
73,0.006613506335902372,-9.12196369831605,27,68.0
74,0.009604746677099674,-8.993135422512358,3,69.0
75,0.007409330933367424,-9.045567254817126,78,70.0
76,0.008101677693186734,-9.25298318437131,57,71.0
77,0.007474509396947021,-9.182439897123313,52,72.0
78,0.007886594280167908,-9.420403607274773,39,73.0
79,0.00777951064432239,-9.192444548809116,34,74.0
80,0.008438353006812333,-9.07591581815839,54,75.0
81,0.00821138618784272,-9.301919491880374,36,76.0
82,0.007581023601953736,-9.620825208731736,50,77.0
83,0.00702595714048493,-9.740438065268254,23,78.0
84,0.006607684224736203,-9.648229579439535,32,79.0
85,0.004396938086138233,-9.934131995537053,8,80.0
86,0.002602861247081598,-9.573287625207678,59,81.0
87,0.0013415851239180516,-9.864233604401118,41,82.0
