Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,69,0.0
1,,,67,0.0
2,,,55,0.0
3,,,40,0.0
4,,,1,0.0
6,0.06177354377992206,-3.4215672660834215,62,1.0
7,0.06060766357999544,-3.4178288828486143,42,2.0
8,0.06061765868787846,-3.3882560635486234,18,3.0
9,0.06151250898437973,-3.333392818512192,9,4.0
10,0.06064477501414115,-3.5617556926382994,33,5.0
11,0.061942111692443944,-3.523364585848408,60,6.0
12,0.06269250696404083,-3.490955164187001,24,7.0
13,0.06300567208742384,-3.4645816433991574,51,8.0
14,0.0638580714047091,-3.431962084347336,71,9.0
15,0.027511619171500377,-3.5590691913039185,7,10.0
16,0.056366665158038044,-4.401826256541371,5,11.0
17,0.016657726989253427,-3.7600550279050244,38,12.0
18,0.015350869352830329,-5.64103588021697,58,13.0
19,0.016841313006110872,-5.778844747479013,14,14.0
20,0.01691861281300023,-4.86220450711168,47,15.0
21,0.013782582426722588,-5.912837867107449,29,16.0
22,0.015586558360839964,-4.1370694502560665,65,17.0
23,0.009313197642727132,-5.057583402559028,49,18.0
24,0.00600588511513656,-6.457787334610574,56,19.0
25,0.011040670513003874,-5.506607999959979,0,20.0
26,0.011715934488402177,-3.0030193778035956,16,21.0
27,0.011183989201408222,-4.606750966400783,31,22.0
28,0.009087609646300116,-3.286867056534109,53,23.0
29,0.012660195969673306,-2.3864999582785353,2,24.0
30,0.0067033349290917124,-4.979918641749668,44,25.0
31,0.009170731180373847,-2.8509928081806146,11,26.0
32,0.008526164420427668,-3.030300409286449,35,27.0
33,0.01566542593119126,0.08022046000337493,26,28.0
34,0.012491054680860886,-0.7020726584428497,75,29.0
35,0.010501279089345242,-2.3640694232808337,77,30.0
36,0.010911147276449597,-2.5465092586746123,63,31.0
37,0.008638316420335523,-4.110200983912862,73,32.0
38,0.010705814351761057,-2.6248300888604796,74,33.0
39,0.011677062551756975,-1.8398158697744862,64,34.0
40,0.007098036768160966,-2.7515291772359083,28,35.0
41,0.00816044138509675,-3.1759603411491546,46,36.0
42,0.008496390868552278,-4.038216962517798,13,37.0
43,0.0073712160222241105,-4.193027197213508,4,38.0
44,0.006903666375180083,-3.696217795408789,37,39.0
45,0.007621122768583927,-5.4144599927938,21,40.0
46,0.008009662398356057,-1.0330845346882218,81,41.0
47,0.005328859137013012,-3.5174440245602594,86,42.0
48,0.005344929303704869,-3.1005738755619756,83,43.0
49,0.004917302658327349,-3.137183437493185,85,44.0
50,0.004901057445931339,-3.5600670105189236,79,45.0
51,0.005923849506932821,-2.537229508225828,84,46.0
52,0.004645414045764128,-4.205051255819526,80,47.0
53,0.004911702016673901,-3.856419560894247,82,48.0
54,0.004418816469958907,-4.6014054795893555,70,49.0
55,0.002898920886145374,0.1711897369857425,22,50.0
56,0.0021605119249312682,-4.807854078430685,72,51.0
57,0.0021562312663239063,-5.118789234984781,19,52.0
58,0.0021870693534145084,-6.131144901075324,15,53.0
59,0.0023042770748975734,-6.5613743377824685,10,54.0
60,0.0021155768118577326,-6.008848224000932,12,55.0
61,0.0020254270378317783,-6.171855021015123,17,56.0
62,0.005090412050527056,-8.354154818466565,6,57.0
63,0.003606043188419296,-8.841263235320513,61,58.0
64,0.0036611474626267733,-8.86623944868061,43,59.0
65,0.004019283047109947,-8.906618578265293,66,60.0
66,0.0027994656246002844,-8.836568053841585,68,61.0
67,0.0030880997986612877,-8.951420253549335,30,62.0
68,0.00202862142991288,-8.780839668308527,48,63.0
69,0.001957358171009637,-9.115161440683757,45,64.0
70,0.0022814064833755698,-9.237554851485774,25,65.0
71,0.0027621648642620475,-9.606966055735185,27,66.0
72,0.003607873079754879,-9.45645816341592,76,67.0
73,0.0031343152370267714,-9.460816205902875,78,68.0
74,0.002889453066866036,-9.387285784725645,20,69.0
75,0.002623308667412068,-9.614282701088708,3,70.0
76,0.0032042431352715776,-9.63038877961841,39,71.0
77,0.0027766699976467177,-9.529586209751892,34,72.0
78,0.00510434899373009,-9.391831528763708,57,73.0
79,0.004775350443134495,-9.374009399093822,52,74.0
80,0.004580410283727398,-9.085024598484702,36,75.0
81,0.004851335743077419,-9.28234775780318,54,76.0
82,0.0048228065153336445,-9.36163653762011,50,77.0
83,0.005062533998611723,-9.478682953781414,23,78.0
84,0.005410320819485494,-9.656469921996177,32,79.0
85,0.003274158112447428,-10.016500205045627,8,80.0
86,0.0020461236748106917,-9.932889249322637,59,81.0
87,0.0009598787278407817,-10.046846375721065,41,82.0
