Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,68,0.0
1,,,34,0.0
2,,,27,0.0
3,,,31,0.0
4,,,63,0.0
6,0.06431091221340347,-3.6239028622233933,62,1.0
7,0.05843975881557102,-3.8069252769274464,42,2.0
8,0.06262292833632342,-3.754685026500671,69,3.0
9,0.06414981580117392,-3.757335469272129,18,4.0
10,0.06804336355905716,-3.7060284347196837,9,5.0
11,0.06489434358596956,-3.8768502439362953,33,6.0
12,0.060155218510999524,-4.204507854602899,60,7.0
13,0.06517400496131906,-4.081153824788765,24,8.0
14,0.05033893025768826,-4.583836788828431,51,9.0
15,0.029617957844498402,-3.744973557485124,71,10.0
16,0.03524446286255499,-4.2493278163869235,7,11.0
17,0.038642274302948997,-5.377819551813595,5,12.0
18,0.02153224044775636,-4.594726859259974,38,13.0
19,0.01957199566970349,0.2215758311471787,58,14.0
20,0.01587373452786875,8.458804918324235,14,15.0
21,0.011743746829803496,-1.1050241455034986,47,16.0
22,0.01842229705439561,7.823276845587328,29,17.0
23,0.010005566982502049,5.0231045521874975,65,18.0
24,0.01041045141740905,17.80615070518739,49,19.0
25,0.010022832451250005,8.200761382163854,56,20.0
26,0.009242830686249934,7.114392817287275,0,21.0
27,0.008052190381783307,10.471666438227077,16,22.0
28,0.008559469020652265,-3.0160205309371992,40,23.0
29,0.01072711985377316,-6.298002439866919,53,24.0
30,0.007947025851536279,-6.039693474560261,2,25.0
31,0.008854764502696984,-5.716298151350745,44,26.0
32,0.00897391401884719,-5.0938113396340015,11,27.0
33,0.009815186465286781,-5.82055565161997,35,28.0
34,0.007433977564547019,-5.875231491748552,26,29.0
35,0.0070366565706333345,-6.538232263318515,75,30.0
36,0.007653885628885428,-5.893037992315677,77,31.0
37,0.006616003880996718,-5.905148569414383,67,32.0
38,0.00540332496174497,-4.185095718490717,73,33.0
39,0.005872547347358518,-5.413016082859409,74,34.0
40,0.006081846532918864,-3.475168538932595,55,35.0
41,0.004909721733929364,-4.165806264988089,64,36.0
42,0.006010756607818418,-4.802503640887126,28,37.0
43,0.006841078779455976,-4.079948034113562,46,38.0
44,0.005908416904705455,-4.8725557097277035,13,39.0
45,0.0060548209715905795,0.06588291942414964,4,40.0
46,0.005104048511092081,-3.841830418345033,37,41.0
47,0.005260139371236038,-0.20254184048921609,21,42.0
48,0.004844641914622159,-3.245885959361917,81,43.0
49,0.0029937060705967932,-1.9657049995114149,86,44.0
50,0.002879757804024488,-2.852685718229701,83,45.0
51,0.002722329474589758,0.16130706940380224,85,46.0
52,0.005742675758670884,-8.358502078752219,79,47.0
53,0.002882637224003082,-5.162073896185391,84,48.0
54,0.005338730805819131,-8.279500082783676,80,49.0
55,0.002711287895029686,-4.749929547007805,82,50.0
56,0.0028487391602309143,-5.363785845719432,70,51.0
57,0.003249411620209857,-5.879361532400464,22,52.0
58,0.013655630673076076,-8.1665247935181,72,53.0
59,0.013708786773707973,-8.333617876929711,19,54.0
60,0.01873169869979336,-8.227573935359455,15,55.0
61,0.006129420150857171,-8.787318072179573,10,56.0
62,0.005414325488275948,-8.457301854842948,12,57.0
63,0.00441741255324469,-8.608969644703834,17,58.0
64,0.004481660010203292,-8.638287257197439,6,59.0
65,0.004281436149516572,-8.885749540653544,61,60.0
66,0.004423717001340284,-8.65983427034036,1,61.0
67,0.0042761062024493585,-8.913879037636462,48,62.0
68,0.005261784575527641,-8.530483031736061,43,63.0
69,0.004507240235155114,-9.254489374725898,66,64.0
70,0.006173694322444858,-8.66798923356478,45,65.0
71,0.006783279515439799,-8.758621293935105,20,66.0
72,0.008099091867907152,-8.887103478335593,30,67.0
73,0.007182971578794448,-8.935983231299439,25,68.0
74,0.008029226011291494,-9.259400892115277,3,69.0
75,0.012908609403288022,-8.916975168755437,76,70.0
76,0.009435630535761843,-9.305506728433475,78,71.0
77,0.00805213653240689,-9.427219457912496,57,72.0
78,0.007409881149524823,-9.497720135241034,52,73.0
79,0.007453204822586888,-9.262466402629407,39,74.0
80,0.0069796915393992775,-9.678654086878117,54,75.0
81,0.007923111867651635,-9.379624720053164,36,76.0
82,0.007368563214322224,-9.555316240287942,50,77.0
83,0.00702595714048493,-9.740438065268254,23,78.0
84,0.006297116986717358,-9.856339457080656,32,79.0
85,0.004288176730717977,-10.059984261457512,8,80.0
86,0.002602861247081598,-9.573287625207678,59,81.0
87,0.0013490821258299074,-9.915309091301763,41,82.0
