Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,29,0.0
1,,,36,0.0
2,,,82,0.0
3,,,44,0.0
4,,,45,0.0
6,0.09497074816451866,-2.5054752127115725,62,1.0
7,0.09524863312136769,-2.4805427323915836,42,2.0
8,0.03747393772852662,-3.8976580357256085,69,3.0
9,0.06311052521471863,-2.5265293556012236,18,4.0
10,0.04262400977122833,-1.8422480903532044,51,5.0
11,0.07881858782310322,-3.139407948990084,9,6.0
12,0.09498478822643489,-2.3646687180215196,33,7.0
13,0.09754066598011504,-2.1956868644061283,60,8.0
14,0.018724857758310006,1.1214478177773517,24,9.0
15,0.03805622234250957,-0.2187706239710805,71,10.0
16,0.06378086505456088,-0.9526470546657118,7,11.0
17,0.05475902375192793,-1.9614527532182933,5,12.0
18,0.06724262307786498,-5.109450163677733,38,13.0
19,0.04134399535398521,-5.313752360063865,58,14.0
20,0.02744649512164914,-5.7701474631884,14,15.0
21,0.019666717012047405,-5.412089209041096,65,16.0
22,0.011736151212640716,-0.5447981717860099,49,17.0
23,0.013346357967037818,-4.98174978720143,47,18.0
24,0.007892518935659721,6.642922713497722,56,19.0
25,0.010844996855003357,-3.7327341563825827,0,20.0
26,0.010302645868154738,-1.737132687359747,16,21.0
27,0.007537114652322579,-1.4953560692368257,40,22.0
28,0.011641087576682222,-6.136476840938426,31,23.0
29,0.01094801072239857,-5.7382201377357065,53,24.0
30,0.007429805571890023,-6.418190451750826,2,25.0
31,0.010487028851574565,-6.177878699572765,11,26.0
32,0.009899670485625688,-6.511030128299421,35,27.0
33,0.009188347115415134,-6.189669094165957,26,28.0
34,0.012998832227622223,-6.305384798299051,75,29.0
35,0.010568780091722197,-4.403500677164316,77,30.0
36,0.0074479542164683004,-6.83172350952106,67,31.0
37,0.004755893121612132,-6.185059010930376,63,32.0
38,0.005013471295437084,-6.330089339686466,73,33.0
39,0.004665875223658054,-5.654283171795607,74,34.0
40,0.00504326930412387,-5.984935462193246,55,35.0
41,0.005060977064320181,-6.638751588741432,64,36.0
42,0.003986234057357707,-3.6420125781353656,28,37.0
43,0.003887282912523968,-3.3923916810624912,46,38.0
44,0.005649740015746597,-3.08326014460925,13,39.0
45,0.005201433745417039,-3.628768292033459,4,40.0
46,0.003786398375255831,-4.104557271851035,37,41.0
47,0.003939247270862313,-3.0321853718734064,21,42.0
48,0.003974716460527475,-3.1496657929200085,81,43.0
49,0.003739911275688587,0.4294329852719215,86,44.0
50,0.00414113794499481,-1.3712775084106612,83,45.0
51,0.0032747245380480633,0.415065959995772,85,46.0
52,0.003576920621670136,0.4041749361545564,79,47.0
53,0.0033956498193491273,-2.06167280630371,84,48.0
54,0.0035510855183819995,-2.6876070036138753,80,49.0
55,0.002534797430242764,-2.700763576997445,70,50.0
56,0.0025729517419418677,-0.862608849450352,22,51.0
57,0.00214456434494849,-5.298379388499777,72,52.0
58,0.0025671204913992056,-7.281095806568314,19,53.0
59,0.0025608861444299303,-7.007535928871928,15,54.0
60,0.0033114187692366024,-8.804638744462705,10,55.0
61,0.0021342173254730434,-6.0348523125302815,12,56.0
62,0.002725943367467522,-8.101292719640284,17,57.0
63,0.003981770836071516,-8.624689394187962,61,58.0
64,0.004685397091798099,-8.743048191436984,66,59.0
65,0.002301897853430826,-8.210291068234847,68,60.0
66,0.004822218715044,-8.836374277651622,6,61.0
67,0.007961719491220686,-8.17504495389244,1,62.0
68,0.004216404382079999,-8.936235542769428,48,63.0
69,0.004017459771254922,-9.08560523997193,43,64.0
70,0.004418936243365415,-9.171575292044812,30,65.0
71,0.00371771647215181,-9.334617381453361,25,66.0
72,0.006377851202364335,-8.916506692834277,20,67.0
73,0.007053839950642899,-9.036916855843197,27,68.0
74,0.008202988178850916,-9.285618443525031,3,69.0
75,0.0077390416748734266,-9.294524731084868,76,70.0
76,0.009433605805854096,-9.308047409356563,78,71.0
77,0.008060112733944212,-9.418510119408026,57,72.0
78,0.007423270154257239,-9.71620621191652,52,73.0
79,0.007368177684497188,-9.26213018016052,39,74.0
80,0.007193776275460316,-9.567450031873365,34,75.0
81,0.0075900096013466894,-9.49367999353017,54,76.0
82,0.006673223000267877,-9.579823856873045,50,77.0
83,0.0068406292396810285,-9.68759475867062,23,78.0
84,0.005824410173767666,-9.964383660531151,32,79.0
85,0.004396938086138233,-9.934131995537053,8,80.0
86,0.0026657241909108795,-9.677936531411707,59,81.0
87,0.0013490821258299074,-9.915309091301763,41,82.0
