Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,37,0.0
1,,,66,0.0
2,,,47,0.0
3,,,70,0.0
4,,,44,0.0
6,0.05646047585360678,-3.869463051125924,62,1.0
7,0.0557678753055073,-3.9794484415314404,42,2.0
8,0.04712687657714995,-4.249802535808624,69,3.0
9,0.037458734866540104,-4.818680355307819,18,4.0
10,0.04572533931202647,-4.64010497893338,9,5.0
11,0.04915799450603354,-4.602406213516905,33,6.0
12,0.0474860958858637,-4.859635878198444,60,7.0
13,0.03228921878430849,-5.552141974993595,24,8.0
14,0.03720898250918767,-5.396754539368973,51,9.0
15,0.038235815350912576,-5.572499835930963,71,10.0
16,0.04149420217381484,-5.496149194998285,7,11.0
17,0.015162217910013055,-5.568280292121629,5,12.0
18,0.01333839033169153,-3.9563269093133537,38,13.0
19,0.010269202098635435,-2.667701866096318,14,14.0
20,0.012128640099506286,-2.673362556543393,29,15.0
21,0.008560474198893053,-2.992031567538014,56,16.0
22,0.00723386526165544,-3.2186184754431686,58,17.0
23,0.006532572564886725,0.5808851563263503,0,18.0
24,0.005493096362192361,-1.3503427878815881,65,19.0
25,0.007414168002314387,-4.489839652914663,49,20.0
26,0.005905414094539895,-4.086425568707525,16,21.0
27,0.005707224442480899,-2.067245752383167,40,22.0
28,0.00503826670880659,-5.784817070880177,31,23.0
29,0.0053523016471932845,-4.534364145786041,53,24.0
30,0.005174252834968367,-5.026733251028244,2,25.0
31,0.005308066197977314,-5.016831845124073,11,26.0
32,0.005724034454293856,-6.002504089201868,35,27.0
33,0.0054296254522212106,-3.4900401793981994,26,28.0
34,0.0048044247909819655,-3.672056248956381,75,29.0
35,0.004356165818187399,-5.4734057003398995,77,30.0
36,0.004816012769897022,-3.9806074269609284,67,31.0
37,0.004065218411904701,-2.943241527957611,63,32.0
38,0.004190194559558256,-3.329989779571217,73,33.0
39,0.004285890097737125,-4.003276638770137,74,34.0
40,0.00504403043406731,-2.6956162252442977,55,35.0
41,0.004795607861579444,-3.444672682268866,64,36.0
42,0.0045978998566077,-3.33656879455965,28,37.0
43,0.004308751610973042,-2.799841013407161,46,38.0
44,0.004783810875933574,-4.000126149415396,13,39.0
45,0.00512707397718034,-4.5573800506291775,4,40.0
46,0.004485005525455503,-3.900459157088779,21,41.0
47,0.004636237026534343,-6.979940063821577,81,42.0
48,0.003960024582652867,-7.656573769460001,86,43.0
49,0.002943477388948125,-7.4652865952475285,83,44.0
50,0.0029908971709238434,-7.521442293397576,85,45.0
51,0.0032349247905894473,-7.362093053274847,79,46.0
52,0.0034456166319546044,-7.455109017765597,22,47.0
53,0.0017528035391251573,-6.71957350285883,84,48.0
54,0.0017211795291163037,-6.83611124890837,80,49.0
55,0.0020019610321379278,-7.1596778272193164,82,50.0
56,0.003257100389722837,-8.219937734648228,72,51.0
57,0.0016623560611330318,-7.365108306261241,19,52.0
58,0.0015164940199733493,-6.763051127134718,6,53.0
59,0.0016718588227762018,-7.446384718061562,15,54.0
60,0.00572643119763852,-8.637763360558958,10,55.0
61,0.005060852561292324,-8.239868894307955,12,56.0
62,0.005554686625348786,-8.18957369941476,17,57.0
63,0.0033026473185286975,-8.178676325338413,1,58.0
64,0.00661740349968382,-7.933769609968431,20,59.0
65,0.007596908289595217,-8.011854471756495,30,60.0
66,0.006943536446053242,-8.11603144929698,25,61.0
67,0.007025895994746445,-8.261529846482809,3,62.0
68,0.006562582664825366,-8.493756000354733,27,63.0
69,0.00689367081806607,-8.525229427761268,57,64.0
70,0.006740275060939263,-8.568904592893823,52,65.0
71,0.006623023012376341,-8.582677451104315,54,66.0
72,0.0067099311299607,-8.584127281094139,76,67.0
73,0.007399536291782153,-8.749300384309533,78,68.0
74,0.005632165966498531,-9.246356477156604,61,69.0
75,0.005404852916602629,-8.879436338059245,68,70.0
76,0.004584738625335163,-8.953828662499946,48,71.0
77,0.006468530502145816,-8.231244461619772,43,72.0
78,0.006521180658088145,-8.75926968106782,45,73.0
79,0.006746038689255165,-8.616938862276266,23,74.0
80,0.00563338088086163,-8.823464788135402,39,75.0
81,0.0060254852118920175,-8.600765712791516,34,76.0
82,0.0058907440253945864,-8.717682195173255,36,77.0
83,0.006016142659272239,-8.84430727635309,8,78.0
84,0.004049511029215933,-9.695861522807155,32,79.0
85,0.0026603079790480226,-9.190665987064065,59,80.0
86,0.0016246185453844067,-9.36974012713377,50,81.0
87,0.0011950870561889572,-9.443919418689207,41,82.0
