Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,58,0.0
1,,,55,0.0
2,,,22,0.0
3,,,35,0.0
4,,,2,0.0
6,0.0673429364654145,-3.4519191786156678,62,1.0
7,0.05919454947843142,-3.692480938241965,42,2.0
8,0.054262602300239195,-3.8466877719901564,69,3.0
9,0.051481193680750076,-3.9651199965699484,18,4.0
10,0.05034377697096685,-4.050784185736784,9,5.0
11,0.050406375465937445,-4.160564173934872,33,6.0
12,0.017301791796733232,-5.601129719212986,60,7.0
13,0.017687230019086238,-5.578417583496078,24,8.0
14,0.01749895589046096,-5.347523883252551,51,9.0
15,0.016948793110800876,-4.654336113065788,71,10.0
16,0.01822518571987835,-5.037520640245261,7,11.0
17,0.014093934395127726,-5.523818521253472,5,12.0
18,0.014272846839163435,-4.89798995234196,0,13.0
19,0.011616116953890216,-5.796620269134107,29,14.0
20,0.012976718709241922,-2.918879836831413,38,15.0
21,0.008047400215266431,-1.9822472197347427,14,16.0
22,0.0073344735829779985,-4.116546083826825,47,17.0
23,0.008561368714708079,1.2577402693545905,56,18.0
24,0.007003539544617218,0.804052867486864,65,19.0
25,0.006602369838803081,3.3695183301979235,49,20.0
26,0.00667067047519053,0.748073811852809,16,21.0
27,0.006840561274276395,0.18090456937871568,40,22.0
28,0.009088676610911395,-4.774447714497076,31,23.0
29,0.009272678150973827,-4.274624016216941,53,24.0
30,0.008495927341586313,-4.124380335060386,44,25.0
31,0.0077043630237858115,-4.136910920087639,11,26.0
32,0.009388733417907406,-3.644505077056972,26,27.0
33,0.00893279604182858,-3.5534607791660355,75,28.0
34,0.0037831744847561773,-4.7677443233337105,77,29.0
35,0.004652010306807497,-4.984332830151772,63,30.0
36,0.004032459846323893,-4.070780974030237,67,31.0
37,0.0033250788009534086,-4.958854710929753,73,32.0
38,0.004500840699716301,-4.719368045216906,74,33.0
39,0.0033590307056752234,-4.783323821978711,28,34.0
40,0.0032933655580250675,-3.8213653740732703,64,35.0
41,0.003330614687825743,-4.133809732361932,46,36.0
42,0.0031639248368563384,-3.8085985317218727,13,37.0
43,0.003282772771184957,-3.113782250630998,4,38.0
44,0.0031932383711044186,-2.563185148921136,37,39.0
45,0.0032337420005416105,-3.5067769711219996,21,40.0
46,0.003065271218406521,-4.521152070311116,81,41.0
47,0.0016079734383602474,-6.016507472973131,86,42.0
48,0.0016083545270685338,-6.081923890953906,83,43.0
49,0.0015663041964124361,-5.951582746785368,85,44.0
50,0.0016291771534591689,-6.2039801289564025,79,45.0
51,0.0015818998984888282,-6.009403198781925,84,46.0
52,0.0016823200768822108,-6.144466558367483,80,47.0
53,0.0016650262413989228,-6.45688507136074,82,48.0
54,0.005654229157659206,-8.512343487960928,70,49.0
55,0.007204174345274588,-8.411928886529987,72,50.0
56,0.00802591803180471,-8.347090759003557,19,51.0
57,0.007058502698556324,-8.608882545771658,15,52.0
58,0.0061084668566547895,-8.584754067769785,10,53.0
59,0.008670790417233714,-7.764990990454896,12,54.0
60,0.009675734391299434,-7.735652630016772,17,55.0
61,0.007625116117932221,-7.550708678139267,6,56.0
62,0.0070120631799548885,-7.691429214760759,1,57.0
63,0.007878074451571302,-7.825337827873871,20,58.0
64,0.008144538236303655,-7.879501848444206,30,59.0
65,0.007295000178833762,-8.049843378893971,25,60.0
66,0.007483744228198551,-8.126117367149353,3,61.0
67,0.00638733499488513,-8.396353033406752,27,62.0
68,0.00634124940023581,-8.555364214274679,57,63.0
69,0.006184218137607218,-8.579322577082143,52,64.0
70,0.0065512679314461185,-8.568164970135262,54,65.0
71,0.006327061979414299,-8.70525618803808,76,66.0
72,0.006290431833069723,-8.563613040612308,78,67.0
73,0.005588746217105837,-8.67537887246582,61,68.0
74,0.005737984348579533,-8.805430530039974,66,69.0
75,0.005443596416768191,-8.90255697297575,68,70.0
76,0.004635843546707067,-9.023825018659075,48,71.0
77,0.0044846324884982285,-8.647572996770231,43,72.0
78,0.004881094479186205,-9.424425660378414,23,73.0
79,0.004111523887853543,-9.444918011166937,45,74.0
80,0.006308416122251125,-8.771627293692394,39,75.0
81,0.006036879212776127,-8.619760873410945,34,76.0
82,0.0059926894513129,-8.740950266843846,36,77.0
83,0.006024772728973073,-8.86034545567401,8,78.0
84,0.004623371047410039,-9.005394017517167,32,79.0
85,0.0026604361131090546,-9.176946698174735,59,80.0
86,0.001630984502231385,-9.291602390138626,50,81.0
87,0.0012031936260707527,-9.474628833668335,41,82.0
