Number of ramps,mse,nlpd,Ramp chosen,Iteration
0,,,69,0.0
1,,,67,0.0
2,,,55,0.0
3,,,40,0.0
4,,,1,0.0
6,0.05980707272956996,-3.492321192590566,62,1.0
7,0.03999920804405659,-4.1071874439932445,42,2.0
8,0.05789917980457832,-3.4899426761320504,18,3.0
9,0.05808990867480804,-3.4537175645623663,9,4.0
10,0.05725647277982077,-3.681773504206062,33,5.0
11,0.0588496672237767,-3.6408771657786225,60,6.0
12,0.05671300804203582,-3.7153357679371557,24,7.0
13,0.05756693582643323,-3.6865775723841976,51,8.0
14,0.05222077720298741,-3.9486585411019677,71,9.0
15,0.030202049665756132,-3.5574599888007103,7,10.0
16,0.01712509506009994,-5.23482592949285,5,11.0
17,0.020015665449840382,-5.319179757130054,38,12.0
18,0.026871831387038327,-5.430974728659042,14,13.0
19,0.013382118956137879,-5.9811211985341615,47,14.0
20,0.010399871951216402,-5.939708267834475,58,15.0
21,0.013828443778971158,-5.700333658043293,29,16.0
22,0.01530933524047798,-5.782735016279298,65,17.0
23,0.00713532582607177,-5.631028163336009,49,18.0
24,0.01010209291099299,-5.228862505839864,56,19.0
25,0.010247104815716423,-6.1524662966600525,0,20.0
26,0.00965640540746272,-5.956982039080105,16,21.0
27,0.008702599245772026,-5.427777058891246,31,22.0
28,0.008429182819840456,-5.394154444511742,53,23.0
29,0.007328869202275552,-5.113748470616634,2,24.0
30,0.008470691012724223,-4.7857144422625435,44,25.0
31,0.008202670657815036,-5.16786871872161,11,26.0
32,0.0085530896229064,-4.541149374513198,35,27.0
33,0.008228097531583208,-4.959501224738033,26,28.0
34,0.007790102377944131,-5.203600155436466,75,29.0
35,0.00720820392220062,-3.723013797931578,77,30.0
36,0.0074515332082175124,-3.233513785723968,63,31.0
37,0.0069197387380753725,-4.13103847550772,73,32.0
38,0.007595185106456315,-3.8312560066519783,74,33.0
39,0.006374188262310103,-3.543869926002834,28,34.0
40,0.006246816755315845,-3.7273167529059217,46,35.0
41,0.0052449686082508195,-3.6347177715665024,64,36.0
42,0.0049637834714735245,-0.8359868476292929,13,37.0
43,0.004826103680474017,-1.1317547926372924,4,38.0
44,0.005360497678842035,-2.957588774674752,37,39.0
45,0.005245525463125571,-0.8527426331907636,21,40.0
46,0.004910034618898528,1.1383014708776582,81,41.0
47,0.003504939562442961,5.4805409273725365,86,42.0
48,0.0034249517487696473,4.629121272511471,83,43.0
49,0.0028257544411981026,-2.89441578833344,85,44.0
50,0.0032633863155198104,2.873954161125289,79,45.0
51,0.0033284229395601946,3.6129109404428807,84,46.0
52,0.0026220488897087287,-6.363565196294805,80,47.0
53,0.002362641021793366,-7.0028921430645354,82,48.0
54,0.0028886202164993577,-0.5164183185740313,70,49.0
55,0.00254453599585901,-5.280484956663295,22,50.0
56,0.0019929098205677576,-7.505754628686419,72,51.0
57,0.003673247195543183,-8.664273818541735,19,52.0
58,0.002551891286295205,-8.62718272836845,15,53.0
59,0.002958745300436075,-9.004234365505866,10,54.0
60,0.001489818809739398,-7.5139104385932285,12,55.0
61,0.009773322179859063,-7.859114725485876,17,56.0
62,0.007602663416497464,-7.695508175410017,6,57.0
63,0.007024166716730993,-7.83085622384383,20,58.0
64,0.008109715767119099,-7.843059366342401,30,59.0
65,0.006607678851797023,-8.082134921457401,25,60.0
66,0.007430995734505475,-8.171157124035313,3,61.0
67,0.007095317627903942,-8.345928648335411,27,62.0
68,0.00744543544635336,-8.452898821885556,57,63.0
69,0.007116903640481681,-8.473871634131646,52,64.0
70,0.007068111778806139,-8.468974523606226,54,65.0
71,0.007030217147547645,-8.517575395664528,76,66.0
72,0.006557893180732152,-8.587773096358196,78,67.0
73,0.0056730920226876706,-8.41321389426396,61,68.0
74,0.005515282097656349,-8.878738653066776,66,69.0
75,0.004281993618494569,-8.95390553435191,68,70.0
76,0.004647571339064784,-9.029769174562787,48,71.0
77,0.006468530502145816,-8.231244461619772,43,72.0
78,0.006685328386630047,-8.645678163035209,45,73.0
79,0.006746038689255165,-8.616938862276266,23,74.0
80,0.006308416122251125,-8.771627293692394,39,75.0
81,0.003986856047894151,-9.279950592626502,34,76.0
82,0.0048998612724149414,-8.81195600176238,36,77.0
83,0.005993828294473782,-8.825078059318962,8,78.0
84,0.004615481745672852,-9.051336281232087,32,79.0
85,0.0026604534139104286,-9.180150360218517,59,80.0
86,0.0016310620709426903,-9.267692895142323,50,81.0
87,0.0012021239820666863,-9.348355040995232,41,82.0
